asdf_id,shapeName,shapeID,year,pop,tr6_pop,tr100_pop,tr400_pop,ntl,tr6_ntl,tr100_ntl,tr400_ntl,NTL,t6NTL,t100NTL,t400NTL,ln_NTLpc,ln_t6NTLpc,ln_t100NTLpc,ln_t400NTLpc
99,Toro Toro,BOL-ADM3-33444609B34120572,2015,11301.92,11304.987,11307.09,11305.72,9.739889144897461,10.225802,10.671084,10.707437,973988928,1022580224,1067108416,1070743680,11.364182,11.412596,11.455033,11.458555
99,Toro Toro,BOL-ADM3-33444609B34120572,2016,11309.797,11331.648,11336.901,11337.42,8.068280220031738,13.248956,13.574482,13.605275,806828032,1324895616,1357448192,1360527488,11.175197,11.669245,11.693054,11.695274
99,Toro Toro,BOL-ADM3-33444609B34120572,2017,11361.648,11361.265,11366.716,11369.058,29.07890892028809,17.786846,17.315891,17.299683,2907890944,1778684672,1731589120,1729968256,12.452695,11.961175,11.933861,11.932718
99,Toro Toro,BOL-ADM3-33444609B34120572,2018,11399.097,11392.447,11396.555,11400.664,25.9785270690918,22.916521,22.031416,21.983269,2597852672,2291652096,2203141632,2198326784,12.336661,12.211833,12.172084,12.169536
99,Toro Toro,BOL-ADM3-33444609B34120572,2019,11427.214,11423.802,11426.438,11432.303,27.53480911254883,28.391384,27.95335,27.915466,2753480960,2839138304,2795334912,2791546624,12.392379,12.423312,12.407533,12.405663
99,Toro Toro,BOL-ADM3-33444609B34120572,2020,11453.612,11455.025,11456.357,11463.997,31.06498908996582,34.576622,35.420628,35.436844,3106498816,3457662208,3542062848,3543684352,12.510702,12.617675,12.641675,12.641466
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2012,2432.9031,2267.5198,2254.5894,2271.0786,8.181024551391602,6.7320304,6.9280643,6.9765444,818102464,673203008,692806464,697654464,12.725657,12.601115,12.635538,12.635224
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2013,2324.3223,2268.6941,2270.1497,2285.739,6.230511665344238,8.1234455,8.4309187,8.4642954,623051136,812344576,843091840,846429568,12.498956,12.788475,12.824986,12.822093
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2014,2199.3159,2264.0957,2288.2788,2302.1453,8.901124954223633,10.113012,10.276855,10.273405,890112512,1011301248,1027685440,1027340480,12.910956,13.009573,13.015019,13.008642
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2015,2126.7141,2275.2139,2310.5298,2320.5896,14.27424430847168,12.843312,12.530707,12.469552,1427424384,1284331264,1253070720,1246955264,13.416804,13.243674,13.20363,13.194394
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2016,2297.0696,2313.4226,2337.6016,2341.1089,15.41024589538574,16.120281,15.240703,15.124637,1541024640,1612028160,1524070272,1512463616,13.416324,13.454275,13.38777,13.378626
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2017,2455.9766,2365.9214,2368.2861,2363.23,27.38358116149902,19.70372,18.462896,18.325191,2738358016,1970371968,1846289664,1832519168,13.924345,13.632565,13.566522,13.561172
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2018,2448.5063,2416.4189,2400.9055,2386.3508,19.86642074584961,22.943287,22.246304,22.17137,1986642048,2294328576,2224630272,2217136896,13.606478,13.763664,13.739255,13.741961
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2019,2469.4182,2461.9597,2434.5747,2410.0784,26.66694259643555,26.243168,26.729345,26.804342,2666694144,2624316672,2672934656,2680434176,13.892367,13.879374,13.908916,13.92183
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2020,2481.834,2504.6824,2468.8452,2434.1589,27.8780460357666,29.713083,32.070869,32.393257,2787804672,2971308288,3207086848,3239325696,13.931767,13.986351,14.077123,14.101274
101,Tarija,BOL-ADM3-33444609B48940768,2012,201887.13,202144.25,202099.14,202064.64,5069.73828125,5121.7593,5280.3921,5303.6577,506973814784,512175931392,528039215104,530365775872,14.736261,14.745197,14.775923,14.78049
101,Tarija,BOL-ADM3-33444609B48940768,2013,207650.75,207634.59,207559.16,207518.19,5447.28759765625,5690.5371,5745.1099,5753.2461,544728743936,569053741056,574510989312,575324618752,14.779941,14.823706,14.833613,14.835226
101,Tarija,BOL-ADM3-33444609B48940768,2014,213368.8,213258.81,213157.55,213115.27,6629.41796875,6312.1519,6248.1753,6240.2437,662941794304,631215161344,624817537024,624024354816,14.949176,14.900651,14.890939,14.889867
101,Tarija,BOL-ADM3-33444609B48940768,2015,219105.09,218997.36,218895.45,218858.92,7088.57958984375,6930.2158,6786.1475,6766.0117,708857954304,693021573120,678614728704,676601200640,14.989614,14.967512,14.94697,14.944165
101,Tarija,BOL-ADM3-33444609B48940768,2016,224930.45,224847,224776.45,224753.09,7416.6494140625,7525.3188,7357.9668,7332.6924,741664948224,752531865600,735796658176,733269262336,15.008616,15.023534,15.001358,14.998021
101,Tarija,BOL-ADM3-33444609B48940768,2017,230727.58,230821.84,230805.56,230802.27,8208.8330078125,8104.8398,7965.1816,7943.3345,820883292160,810483974144,796518187008,794333478912,15.084654,15.071496,15.054185,15.051453
101,Tarija,BOL-ADM3-33444609B48940768,2018,236854.83,236952.08,236990.72,237012.2,8639.865234375,8662.167,8610.1152,8601.4316,863986515968,866216706048,861011509248,860143157248,15.10962,15.111788,15.105597,15.104498
101,Tarija,BOL-ADM3-33444609B48940768,2019,243233.19,243254.17,243339.09,243387.83,9259.8720703125,9210.4053,9298.29,9311.5654,925987176448,921040519168,929829027840,931156525056,15.15235,15.146908,15.156055,15.157282
101,Tarija,BOL-ADM3-33444609B48940768,2020,249771.23,249730.55,249856.33,249934.73,9582.98046875,9764.0596,10036.815,10079.059,958298062848,976405987328,1003681546240,1007905865728,15.160124,15.179007,15.206055,15.209941
102,Tahua,BOL-ADM3-33444609B83584775,2012,1542.113,1549.4502,1552.7645,1555.7178,2.847226142883301,2.0645156,2.1059556,2.124119,284722624,206451552,210595568,212411904,12.126117,11.799921,11.817657,11.824346
102,Tahua,BOL-ADM3-33444609B83584775,2013,1524.5393,1523.2273,1526.5815,1529.1818,1.995180726051331,2.8151331,2.9810905,2.9988894,199518080,281513312,298109056,299888960,11.781968,12.127104,12.182183,12.186435
102,Tahua,BOL-ADM3-33444609B83584775,2014,1505.3555,1498.4839,1501.3777,1503.38,3.290225028991699,4.0412583,4.2326384,4.2370162,329022496,404125824,423263840,423701632,12.294852,12.505028,12.549368,12.549068
102,Tahua,BOL-ADM3-33444609B83584775,2015,1455.009,1475.0502,1477.0638,1478.2582,5.499529838562012,6.0853343,6.0217443,5.9889908,549952960,608533440,602174400,598899072,12.842576,12.930115,12.918246,12.911983
102,Tahua,BOL-ADM3-33444609B83584775,2016,1465.099,1453.8313,1453.5935,1453.7717,9.849521636962891,9.2668142,8.5542259,8.4613981,984952192,926681408,855422592,846139840,13.418426,13.365163,13.285312,13.274279
102,Tahua,BOL-ADM3-33444609B83584775,2017,1436.1196,1432.5453,1430.7084,1429.819,20.81596374511719,13.537791,12.079959,11.935307,2081596416,1353779072,1207995904,1193530624,14.186701,13.758958,13.646303,13.634878
102,Tahua,BOL-ADM3-33444609B83584775,2018,1411.4514,1410.785,1408.2754,1406.3347,19.78399085998535,18.174749,16.906931,16.795851,1978399104,1817474944,1690693120,1679585024,14.15318,14.068812,13.998283,13.993071
102,Tahua,BOL-ADM3-33444609B83584775,2019,1389.599,1388.7228,1386.2227,1383.2705,20.2800407409668,23.010206,23.509018,23.595268,2028004096,2301020672,2350901760,2359526912,14.193547,14.320478,14.343727,14.349521
102,Tahua,BOL-ADM3-33444609B83584775,2020,1364.2521,1366.6256,1364.5126,1360.5935,25.34319305419922,28.577627,32.606869,33.125031,2534319360,2857762816,3260686848,3312503040,14.43483,14.553205,14.686651,14.705294
103,San Pablo,BOL-ADM3-33444609B12022744,2012,3371.353,3357.9414,3358.0439,3361.0203,30.09345483779907,34.196289,45.620777,47.766869,3009345536,3419628800,4562077696,4776687104,13.701919,13.833714,14.12193,14.167013
103,San Pablo,BOL-ADM3-33444609B12022744,2013,3449.2473,3451.8467,3449.9871,3452.0078,38.15394020080566,37.220535,41.717392,42.414211,3815394048,3722053632,4171739136,4241421056,13.916398,13.890877,14.005473,14.021453
103,San Pablo,BOL-ADM3-33444609B12022744,2014,3547.2283,3547.9109,3544.7656,3545.7358,36.84334897994995,39.692154,37.989697,37.617855,3684334848,3969215488,3798969600,3761785600,13.853434,13.92772,13.884768,13.874659
103,San Pablo,BOL-ADM3-33444609B12022744,2015,3652.8167,3646.0193,3642.325,3642.2173,40.48926281929016,40.793003,34.277782,33.278091,4048926208,4079300352,3427778304,3327809024,13.918464,13.9278,13.754801,13.725232
103,San Pablo,BOL-ADM3-33444609B12022744,2016,3740.0039,3745.9365,3742.6265,3741.4702,36.22402000427246,39.272697,30.481012,29.320126,3622402048,3927269632,3048101120,2932012544,13.783562,13.862783,13.610242,13.571721
103,San Pablo,BOL-ADM3-33444609B12022744,2017,3845.4724,3848.5332,3845.7266,3843.5339,44.56090545654297,34.384651,26.61417,25.70335,4456090624,3438465024,2661416960,2570334976,13.962886,13.702844,13.447407,13.413155
103,San Pablo,BOL-ADM3-33444609B12022744,2018,3958.6331,3953.7817,3951.6482,3948.4424,46.1776123046875,26.238464,22.772383,22.40954,4617761280,2623846400,2277238272,2240954112,13.969522,13.405479,13.264341,13.249091
103,San Pablo,BOL-ADM3-33444609B12022744,2019,4063.8823,4061.1143,4060.4172,4056.2334,13.55282020568848,17.432373,19.155725,19.448997,1355282048,1743237248,1915572608,1944899712,12.717381,12.969797,13.064241,13.080466
103,San Pablo,BOL-ADM3-33444609B12022744,2020,4166.7773,4170.7285,4172.1284,4166.9673,8.111870527267456,11.026654,16.004322,16.848728,811187072,1102665472,1600432256,1684872832,12.179111,12.48515,12.857358,12.910012
104,Las Carreras,BOL-ADM3-33444609B6650687,2012,3974.2771,3998.8198,3997.4624,3997.4167,23.89114379882813,29.830742,32.41835,32.730057,2389114368,2983074304,3241835008,3273005568,13.30659,13.522466,13.60599,13.615571
104,Las Carreras,BOL-ADM3-33444609B6650687,2013,4062.7651,4052.3284,4047.7437,4047.0566,46.73964309692383,39.057484,39.144665,39.208481,4673964544,3905748480,3914466560,3920848128,13.955654,13.778668,13.78203,13.783829
104,Las Carreras,BOL-ADM3-33444609B6650687,2014,4117.2446,4104.7319,4098.3877,4097.2583,54.27091979980469,49.353325,47.122475,46.932137,5427091968,4935332352,4712247296,4693213696,14.09173,13.99979,13.955082,13.95131
104,Las Carreras,BOL-ADM3-33444609B6650687,2015,4159.9629,4154.7813,4149.2339,4147.9795,65.23689270019531,59.779064,56.481106,56.113659,6523689472,5977906176,5648110592,5611365888,14.265445,14.179321,14.123908,14.117683
104,Las Carreras,BOL-ADM3-33444609B6650687,2016,4204.416,4203.2192,4200.314,4199.2285,65.27413177490234,69.992195,67.41478,67.016197,6527413248,6999219712,6741477888,6701619712,14.255386,14.325459,14.28863,14.282959
104,Las Carreras,BOL-ADM3-33444609B6650687,2017,4236.4629,4251.6787,4251.7681,4251.0464,87.15040588378906,81.010139,80.25425,79.979042,8715040768,8101014016,8025424896,7997904384,14.536832,14.460186,14.45079,14.447525
104,Las Carreras,BOL-ADM3-33444609B6650687,2018,4302.855,4302.0708,4303.7861,4303.4824,72.50625610351563,93.731926,95.408134,95.410866,7250625536,9373192192,9540813824,9541086208,14.337319,14.594268,14.611594,14.611693
104,Las Carreras,BOL-ADM3-33444609B6650687,2019,4354.0293,4353.895,4356.4077,4356.5532,120.9032669067383,110.92834,113.50349,113.8363,12090327040,11092834304,11350349824,11383629824,14.836815,14.750739,14.773111,14.776006
104,Las Carreras,BOL-ADM3-33444609B6650687,2020,4409.3193,4406.751,4409.6685,4410.2783,135.5360870361328,131.85861,135.03603,135.81947,13553608704,13185861632,13503602688,13581946880,14.938443,14.911518,14.934668,14.940314
105,Villa Abecia,BOL-ADM3-33444609B72563416,2012,3425.593,3417.8708,3418.0991,3419.1978,8.445464134216309,7.7999134,8.1385975,8.2083302,844546432,779991360,813859776,820833024,12.41528,12.33802,12.380459,12.388669
105,Villa Abecia,BOL-ADM3-33444609B72563416,2013,3449.6787,3449.9116,3449.5891,3450.2898,8.61231517791748,9.4127274,9.7219725,9.7607117,861231488,941272704,972197248,976071168,12.427837,12.51664,12.549059,12.552833
105,Villa Abecia,BOL-ADM3-33444609B72563416,2014,3473.4199,3482.3853,3481.4985,3481.7676,10.5602912902832,11.504483,11.617692,11.607526,1056029120,1150448384,1161769216,1160752640,12.624887,12.707945,12.717992,12.717039
105,Villa Abecia,BOL-ADM3-33444609B72563416,2015,3525.0049,3515.5535,3513.7905,3513.6162,13.8719654083252,14.219804,13.876527,13.801404,1387196544,1421980416,1387652736,1380140416,12.882914,12.910364,12.886429,12.88105
105,Villa Abecia,BOL-ADM3-33444609B72563416,2016,3546.4541,3548.229,3546.3481,3545.7935,16.84335327148438,17.506344,16.537001,16.39933,1684335360,1750634368,1653700096,1639933056,13.070933,13.10904,13.052608,13.044404
105,Villa Abecia,BOL-ADM3-33444609B72563416,2017,3582.0134,3580.7095,3579.1628,3578.2856,26.96006774902344,21.059607,19.627577,19.464548,2696006656,2105960704,1962757632,1946454784,13.531357,13.284721,13.214732,13.206636
105,Villa Abecia,BOL-ADM3-33444609B72563416,2018,3613.1079,3613.0256,3612.2263,3611.0862,25.11205863952637,24.135426,23.163712,23.067772,2511205888,2413542656,2316371200,2306777088,13.451705,13.412061,13.371188,13.367353
105,Villa Abecia,BOL-ADM3-33444609B72563416,2019,3643.5046,3645.4143,3645.5603,3644.1873,25.62080574035645,26.728071,27.224373,27.30805,2562080512,2672807168,2722437376,2730804992,13.463385,13.50517,13.523528,13.526974
105,Villa Abecia,BOL-ADM3-33444609B72563416,2020,3678.4058,3678.1353,3679.1914,3677.5952,26.78900527954102,29.19479,31.940659,32.312603,2678900480,2919479040,3194065920,3231260416,13.498438,13.58451,13.674112,13.686124
106,Morochata,BOL-ADM3-33444609B32136747,2012,14953.627,14654.386,14597.63,14606.11,91.50935363769531,98.352821,113.57214,116.17122,9150935040,9835282432,11357214720,11617122304,13.324412,13.416747,13.564505,13.586551
106,Morochata,BOL-ADM3-33444609B32136747,2013,14489.521,14339.922,14296.336,14301.858,136.9380187988281,127.04008,134.36111,135.44952,13693801472,12704008192,13436111872,13544952832,13.759028,13.694381,13.753453,13.761135
106,Morochata,BOL-ADM3-33444609B32136747,2014,13886.947,14005.374,14000.34,14004.56,132.458984375,162.21239,158.61258,157.83276,13245898752,16221238272,15861258240,15783276544,13.76825,13.962391,13.940309,13.935079
106,Morochata,BOL-ADM3-33444609B32136747,2015,13540.836,13688.483,13712.04,13714.512,230.28564453125,204.84145,186.46971,183.7003,23028563968,20484145152,18646970368,18370029568,14.346536,14.218607,14.12292,14.107777
106,Morochata,BOL-ADM3-33444609B32136747,2016,13316.51,13405.468,13432.547,13431.728,253.7534942626953,247.77829,217.4935,213.34335,25375348736,24777828352,21749350400,21334335488,14.460284,14.429797,14.297414,14.278209
106,Morochata,BOL-ADM3-33444609B32136747,2017,13273.747,13148.478,13161.211,13155.803,342.460693359375,283.32001,251.26485,247.12271,34246070272,28332001280,25126483968,24712271872,14.763294,14.583197,14.462159,14.445948
106,Morochata,BOL-ADM3-33444609B32136747,2018,12889.27,12896.536,12896.303,12886.024,314.1843566894531,303.3707,287.48267,285.50073,31418435584,30337069056,28748267520,28550072320,14.706511,14.670922,14.617147,14.611027
106,Morochata,BOL-ADM3-33444609B32136747,2019,12664.969,12649.423,12637.305,12622.08,294.904541015625,310.62656,326.72318,329.23923,29490454528,31062654976,32672317440,32923922432,14.660737,14.713905,14.765386,14.774262
106,Morochata,BOL-ADM3-33444609B32136747,2020,12398.262,12405.837,12383.662,12363.613,278.7075500488281,312.31494,370.26611,379.38596,27870754816,31231494144,37026611200,37938593792,14.625532,14.73877,14.910769,14.936722
107,Carangas,BOL-ADM3-33444609B11014199,2012,726.92212,726.50293,725.33295,724.54865,4.160961627960205,3.756578,3.3938534,3.3530121,416096160,375657792,339385344,335301216,13.257607,13.155947,13.056016,13.044991
107,Carangas,BOL-ADM3-33444609B11014199,2013,787.16089,785.58789,783.87152,782.98016,4.924172878265381,4.0830622,4.0296283,4.0188746,492417280,408306208,402962816,401887456,13.346404,13.161096,13.150109,13.148575
107,Carangas,BOL-ADM3-33444609B11014199,2014,849.26398,848.81653,846.91028,846.02716,3.296876907348633,4.511106,4.7942638,4.8195691,329687680,451110592,479426368,481956896,12.869287,13.18338,13.246506,13.252813
107,Carangas,BOL-ADM3-33444609B11014199,2015,918.42822,916.42554,914.77563,914.04883,3.87281346321106,5.3064575,5.7387815,5.7889733,387281344,530645760,573878144,578897344,12.951998,13.269124,13.349249,13.358751
107,Carangas,BOL-ADM3-33444609B11014199,2016,987.27039,988.74524,987.84326,987.44244,8.049949645996094,6.6203508,6.9133396,6.9650898,804994944,662035072,691333952,696508992,13.611403,13.414392,13.45861,13.466473
107,Carangas,BOL-ADM3-33444609B11014199,2017,1066.386,1066.5151,1066.564,1066.651,10.28479862213135,8.2977161,8.3511763,8.3866768,1028479872,829771584,835117632,838667648,13.779317,13.564509,13.570886,13.575046
107,Carangas,BOL-ADM3-33444609B11014199,2018,1148.5674,1150.3561,1151.4294,1152.1566,10.55050468444824,10.211029,10.094416,10.10079,1055050496,1021102912,1009441536,1010078976,13.730584,13.696322,13.683904,13.683904
107,Carangas,BOL-ADM3-33444609B11014199,2019,1240.8989,1240.9641,1242.9836,1244.4865,10.58590602874756,12.47857,12.20891,12.167669,1058590592,1247857024,1220891008,1216766976,13.656613,13.82105,13.797577,13.792985
107,Carangas,BOL-ADM3-33444609B11014199,2020,1339.4404,1338.8104,1341.7938,1344.2024,16.35916328430176,15.398107,14.781322,14.661482,1635916288,1539810688,1478132096,1466148224,14.015462,13.955389,13.912282,13.902349
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2012,518.91559,517.7002,518.49646,518.61438,2.222959280014038,2.0585546,2.2047062,2.2361643,222295936,205855472,220470624,223616432,12.967779,12.893289,12.960341,12.974282
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2013,559.28235,559.96417,560.14203,560.23761,2.237566709518433,2.5634401,2.6904671,2.7079017,223756672,256344016,269046720,270790176,12.899415,13.034158,13.082205,13.088493
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2014,606.97534,605.62756,605.14984,605.20349,3.620805501937866,3.2316439,3.2835243,3.2791026,362080544,323164384,328352416,327910272,13.298889,13.187407,13.204122,13.202685
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2015,657.8866,654.57452,653.75134,653.7713,3.671824932098389,4.0855823,4.0005884,3.9687855,367182496,408558240,400058848,396878560,13.232337,13.344159,13.324395,13.316383
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2016,707.08508,706.83698,706.20868,706.22382,3.021338701248169,5.225255,4.8622637,4.7999187,302133856,522525504,486226368,479991872,12.96523,13.513384,13.442274,13.429348
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2017,759.95251,763.02075,762.8476,762.87671,11.21033477783203,6.7043648,5.8853426,5.7982111,1121033472,670436480,588534272,579821120,14.204261,13.686154,13.556087,13.541134
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2018,823.14453,823.91864,824.03455,824.07501,11.8367166519165,7.8399162,7.0492826,6.984653,1183671680,783991616,704928256,698465280,14.178755,13.765837,13.659394,13.650134
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2019,890.15485,889.93268,890.13934,890.18475,8.355161666870117,8.2413521,8.3555899,8.3909168,835516160,824135232,835558976,839091712,13.752165,13.738699,13.752234,13.756402
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2020,962.09937,961.35461,961.55267,961.59943,5.841378688812256,8.204957,9.8523445,10.066594,584137856,820495680,985234432,1006659392,13.31653,13.657076,13.839841,13.861305
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2012,1995.8105,1987.1565,1992.0111,2002.8193,,.35860682,.39016342,.39694497,,35860680,39016344,39694496,,9.8006916,9.8825912,9.894412
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2013,2131.5366,2133.6204,2138.2729,2147.8152,,.59215909,.62779379,.63270497,,59215908,62779380,63270496,,10.231125,10.287383,10.290723
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2014,2291.6904,2293.1514,2297.248,2304.5298,.9046153426170349,.98712057,1.0098994,1.0083855,90461536,98712056,100989936,100838552,10.58339,10.670035,10.691064,10.686399
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2015,2462.1616,2467.2495,2469.9001,2473.8147,,1.6744696,1.622656,1.6064885,,167446960,162265600,160648848,,11.125318,11.092812,11.081215
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2016,2657.4983,2657.3499,2657.1814,2656.5303,2.150857210159302,2.8731518,2.5988443,2.55687,215085728,287315168,259884432,255686992,11.301407,11.591005,11.490726,11.474689
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2017,2865.1448,2864.0867,2859.9775,2853.5383,8.444524765014648,4.8141484,4.1342859,4.0618138,844452480,481414848,413428608,406181376,12.593824,12.032235,11.881427,11.865995
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2018,3092.0078,3087.9922,3079.1702,3065.7209,7.888875961303711,7.2601266,6.4972196,6.4316926,788887616,726012672,649721984,643169280,12.449558,12.367802,12.25964,12.253881
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2019,3331.4368,3329.6211,3315.6758,3294.0076,13.89424133300781,9.9372902,10.10422,10.156216,1389424128,993729024,1010422016,1015621568,12.940996,12.606361,12.627217,12.638906
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2020,3589.8823,3590.1194,3570.5408,3539.4182,7.880324840545654,12.61524,15.606679,16.009146,788032512,1261523968,1560667904,1600914560,12.299175,12.769646,12.987907,13.022123
110,Antequera,BOL-ADM3-33444609B44425060,2012,3147.5977,3210.8079,3225.5857,3226.9119,145.9050140380859,156.09843,163.92114,164.93318,14590501888,15609843712,16392114176,16493318144,15.349242,15.39689,15.441196,15.44694
110,Antequera,BOL-ADM3-33444609B44425060,2013,3191.9707,3206.6248,3218.4385,3220.1946,163.4734802246094,168.97237,170.16743,170.4185,16347347968,16897236992,17016743936,17041850368,15.448937,15.477442,15.480812,15.481741
110,Antequera,BOL-ADM3-33444609B44425060,2014,3236.7334,3207.5608,3212.0115,3213.6416,208.9884185791016,180.942,176.44667,176.03253,20898842624,18094200832,17644666880,17603252224,15.680639,15.545591,15.519047,15.51619
110,Antequera,BOL-ADM3-33444609B44425060,2015,3223.1306,3206.9705,3205.8237,3207.1448,198.9706115722656,188.61667,182.45822,181.70113,19897061376,18861666304,18245822464,18170112000,15.63573,15.587316,15.554478,15.549908
110,Antequera,BOL-ADM3-33444609B44425060,2016,3219.6064,3202.8533,3199.6477,3200.6519,180.6982269287109,192.73415,188.18437,187.42104,18069823488,19273414656,18818437120,18742104064,15.540495,15.610195,15.587307,15.582929
110,Antequera,BOL-ADM3-33444609B44425060,2017,3173.625,3195.7993,3193.4197,3194.1599,186.7510528564453,196.06934,193.7784,193.23401,18675105792,19606933504,19377840128,19323400192,15.587828,15.629557,15.618548,15.615503
110,Antequera,BOL-ADM3-33444609B44425060,2018,3192.7571,3189.0708,3187.292,3187.6995,194.1555938720703,199.61295,199.33444,199.16724,19415560192,19961294848,19933444096,19916724224,15.620701,15.649576,15.648738,15.647771
110,Antequera,BOL-ADM3-33444609B44425060,2019,3178.9736,3182.3474,3181.1973,3181.261,224.0624084472656,202.84497,204.88483,205.23566,22406240256,20284497920,20488482816,20523565056,15.768291,15.667748,15.678116,15.679807
110,Antequera,BOL-ADM3-33444609B44425060,2020,3177.5574,3175.9016,3175.1416,3174.8447,193.2744140625,204.30727,210.41147,211.44179,19327440896,20430727168,21041145856,21144178688,15.620924,15.676959,15.706638,15.711617
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2012,554.17584,559.69531,558.78253,558.90247,.3229341208934784,.60832775,.80053741,.8306849,32293412,60832776,80053744,83068488,10.972892,11.596247,11.872448,11.909201
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2013,619.39728,608.2688,604.58911,604.14301,2.085908889770508,1.1079396,1.1539233,1.1648928,208590896,110793960,115392328,116489280,12.727139,12.112566,12.159299,12.169498
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2014,663.64368,659.12512,653.91907,653.01172,2.447418212890625,1.8234375,1.6482751,1.6297077,244741824,182343744,164827520,162970768,12.817969,12.530491,12.437427,12.427486
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2015,714.25757,711.98413,706.92969,705.76227,2.159318923950195,2.7115817,2.3257797,2.2725554,215931888,271158176,232577968,227255536,12.61923,12.850157,12.703805,12.682307
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2016,768.04401,767.32538,763.87732,762.69189,2.958858728408813,3.818768,3.2444284,3.1589906,295885888,381876800,324442848,315899072,12.861637,13.117698,12.959212,12.934079
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2017,816.53418,826.21661,825.12048,824.14221,7.067083835601807,5.1473022,4.4746819,4.3772788,706708352,514730208,447468192,437727872,13.67106,13.342297,13.203587,13.182765
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2018,891.19904,890.17755,891.11273,890.50146,6.915226459503174,6.4424415,6.0962429,6.0450993,691522624,644244160,609624320,604509952,13.561839,13.492167,13.435883,13.428144
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2019,959.88977,959.33789,962.27374,962.17505,7.182566165924072,7.6422319,8.2346745,8.3289061,718256640,764223168,823467456,832890624,13.525519,13.588127,13.659736,13.671217
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2020,1034.4972,1033.9583,1039.0718,1039.6045,7.736605644226074,8.8694229,11.083312,11.464245,773660544,886942272,1108331264,1146424448,13.524973,13.662141,13.880038,13.913318
112,Caquiaviri,BOL-ADM3-33444609B25496031,2012,14385.322,14399.576,14402.034,14404.575,36.54606628417969,36.321999,38.790882,39.201675,3654606592,3632199936,3879088128,3920167424,12.445291,12.43815,12.503741,12.514099
112,Caquiaviri,BOL-ADM3-33444609B25496031,2013,14686.531,14681.943,14680.964,14682.686,40.99874114990234,45.178806,46.44928,46.629921,4099874048,4517880832,4644928000,4662991872,12.539536,12.636935,12.664735,12.668499
112,Caquiaviri,BOL-ADM3-33444609B25496031,2014,14974.039,14969.463,14965.581,14966.365,60.54367828369141,56.250607,55.586468,55.456001,6054367744,5625060864,5558646784,5545600000,12.909972,12.83673,12.825112,12.82271
112,Caquiaviri,BOL-ADM3-33444609B25496031,2015,15279.814,15260.648,15255.759,15255.672,70.50102996826172,69.091972,66.358978,65.908409,7050102784,6909197312,6635897856,6590840832,13.04202,13.023087,12.983047,12.97624
112,Caquiaviri,BOL-ADM3-33444609B25496031,2016,15556.195,15554.62,15551.46,15550.645,73.77963256835938,83.488953,78.94796,78.256378,7377963008,8348895232,7894795776,7825637888,13.06955,13.193282,13.13756,13.128814
112,Caquiaviri,BOL-ADM3-33444609B25496031,2017,15829.685,15853.634,15852.878,15851.396,116.3316421508789,99.294327,93.567413,92.819435,11633164288,9929433088,9356741632,9281943552,13.507483,13.347615,13.288257,13.280324
112,Caquiaviri,BOL-ADM3-33444609B25496031,2018,16168.92,16160.369,16160.292,16158.042,118.8671417236328,114.00382,110.35476,109.9478,11886713856,11400382464,11035475968,10994780160,13.507841,13.466596,13.434069,13.430513
