asdf_id,imds,rank_imds,poblacion_2020,urbano_2012,sdg1_1_ee,sdg1_1_nbi,sdg1_2_pm,sdg1_4_ssb,sdg2_2_dm,sdg2_2_smu,sdg2_4_su,sdg2_4_t,sdg3_1_p,sdg3_2_mi,sdg3_2_mn,sdg3_3_c,sdg3_3_d,sdg3_3_m,sdg3_3_t,sdg3_3_vih,sdg3_7_fa,sdg4_1_ash,sdg4_1_asm,sdg4_4_es,sdg4_6_alfab,sdg4_c_pci,sdg4_c_pcs,sdg5_1_paes,sdg5_1_pej,sdg5_1_ppm,sdg5_5_pp,sdg6_1_ca,sdg6_2_cs,sdg6_3_tar,sdg7_1_cee,sdg7_1_cep,sdg7_1_elc,sdg7_3_ecep,sdg8_4_mcc,sdg8_5_ph,sdg8_5_pm,sdg8_6_hnn,sdg8_6_mnn,sdg8_10_b,sdg8_11_mm,sdg9_1_rutas,sdg9_5_c,sdg9_5_pt,sdg9_c_crdm,sdg9_c_rb,sdg10_2_egini,sdg10_2_ge,sdg10_2_nhe,sdg11_1_h,sdg11_1_sss,sdg11_2_atc,sdg13_1_vcc,sdg13_2_ectp,sdg13_2_td,sdg15_1_ap,sdg15_5_pb,sdg16_1_vh,sdg16_6_ce,sdg16_9_nrc,sdg17_1_il,sdg17_5_ip,sdg1_1_ee_abs,sdg1_1_nbi_abs,sdg1_2_pm_abs,sdg1_4_ssb_abs,sdg2_2_dm_abs,sdg2_2_smu_abs,sdg2_4_su_abs,sdg2_4_t_abs,sdg3_1_p_abs,sdg3_2_mi_abs,sdg3_2_mn_abs,sdg3_3_c_abs,sdg3_3_d_abs,sdg3_3_m_abs,sdg3_3_t_abs,sdg3_3_vih_abs,sdg3_7_fa_abs,sdg4_1_ash_abs,sdg4_1_asm_abs,sdg4_4_es_abs,sdg4_6_alfab_abs,sdg4_c_pci_abs,sdg4_c_pcs_abs,sdg6_1_ca_abs,sdg6_2_cs_abs,sdg7_1_cee_abs,sdg7_1_cep_abs,sdg7_1_elc_abs,sdg7_3_ecep_abs,sdg8_4_mcc_abs,sdg8_5_ph_abs,sdg8_5_pm_abs,sdg8_6_hnn_abs,sdg8_6_mnn_abs,sdg8_10_b_abs,sdg9_1_rutas_abs,sdg9_5_c_abs,sdg9_5_pt_abs,sdg9_c_crdm_abs,sdg9_c_rb_abs,sdg10_2_nhe_abs,sdg11_1_h_abs,sdg11_1_sss_abs,sdg11_2_atc_abs,sdg13_2_ectp_abs,sdg13_2_td_abs,sdg15_1_ap_abs,sdg15_5_pb_abs,sdg16_1_vh_abs,sdg16_6_ce_abs,sdg16_9_nrc_abs,sdg17_5_ip_abs,sdg1_1_ee_norm,sdg1_1_nbi_norm,sdg1_2_pm_norm,sdg1_4_ssb_norm,sdg2_2_dm_norm,sdg2_2_smu_norm,sdg2_4_su_norm,sdg2_4_t_norm,sdg3_1_p_norm,sdg3_2_mi_norm,sdg3_2_mn_norm,sdg3_3_c_norm,sdg3_3_d_norm,sdg3_3_m_norm,sdg3_3_t_norm,sdg3_3_vih_norm,sdg3_7_fa_norm,sdg4_1_ash_norm,sdg4_1_asm_norm,sdg4_4_es_norm,sdg4_6_alfab_norm,sdg4_c_pci_norm,sdg4_c_pcs_norm,sdg5_1_paes_norm,sdg5_1_pej_norm,sdg5_1_ppm_norm,sdg5_5_pp_norm,sdg6_1_ca_norm,sdg6_2_cs_norm,sdg6_3_tar_norm,sdg7_1_cee_norm,sdg7_1_cep_norm,sdg7_1_elc_norm,sdg7_3_ecep_norm,sdg8_4_mcc_norm,sdg8_5_ph_norm,sdg8_5_pm_norm,sdg8_6_hnn_norm,sdg8_6_mnn_norm,sdg8_10_b_norm,sdg8_11_mm_norm,sdg9_1_rutas_norm,sdg9_5_c_norm,sdg9_5_pt_norm,sdg9_c_crdm_norm,sdg9_c_rb_norm,sdg10_2_egini_norm,sdg10_2_ge_norm,sdg10_2_nhe_norm,sdg11_1_h_norm,sdg11_1_sss_norm,sdg11_2_atc_norm,sdg13_1_vcc_norm,sdg13_2_ectp_norm,sdg13_2_td_norm,sdg15_1_ap_norm,sdg15_5_pb_norm,sdg16_1_vh_norm,sdg16_6_ce_norm,sdg16_9_nrc_norm,sdg17_1_il_norm,sdg17_5_ip_norm,indice_ods1,indice_ods2,indice_ods3,indice_ods4,indice_ods5,indice_ods6,indice_ods7,indice_ods8,indice_ods9,indice_ods10,indice_ods11,indice_ods13,indice_ods15,indice_ods16,indice_ods17
231,45,285,8502,0,81,83.199997,.142,12.6,23.1,21.700001,.80000001,3.9000001,15.7,44.400002,58.5,0,0,0,11.9,29.799999,30.1,1.6,4.4000001,3.9000001,84.699997,66.699997,66.699997,.5,.69999999,.60000002,.80000001,69,35.5,0,81.199997,44,45.400002,.1,18.5,72,59,15.3,21.6,11.8,0,0,5,29.200001,46.599998,2.5999999,.43000001,35,28.299999,15.7,71.800003,0,1.8,.1,0,0,0,0,37.599998,93.199997,0,303,2375,6689,846,2541,149,391,1414,7,80,6,8,0,0,0,1,1,12,5,11,213,931,1,19,2606,5418,1562,367231,1587,1042,289,950,1436,103,144,1,0,109,7,1553,22,2211,452,2071,0,1042,0,0,0,0,10444729,51,2550631,14.64,14,63.77,12.62,56.110001,51.790001,1.22,.57999998,.029999999,32.5,39.09,100,100,100,92.5,92.839996,80.790001,83.209999,54.459999,3.3699999,47.220001,66.669998,66.669998,45.450001,35.139999,0,75.459999,56.700001,31.65,0,74.769997,6.2800002,42.759998,98.449997,53.209999,49.439999,63.709999,77.099998,57.529999,19.75,.090000004,0,77.690002,36.459999,41.700001,20.92,41.799999,88.980003,46.330002,87.410004,25.77,0,39.389999,99.559998,100,0,100,100,4.3400002,86.470001,0,4.6700001,26.26,27.42,70.860001,53.599998,39.009998,29.450001,55.560001,45.830002,35.349998,59.040001,37.73,79.650002,50,63.599998,2.3399999
142,50.799999,167,32098,35.400002,79.400002,81.800003,.167,13.9,23.1,21.700001,10.2,28.4,25.799999,32.900002,42,0,0,0,21.799999,0,42.599998,2.7,2.4000001,8.6999998,94,77.800003,61.900002,1.4,.80000001,1,.80000001,60.799999,26,0,72.900002,44,46.700001,.60000002,25.700001,71.099998,57.799999,11.7,20.700001,3.0999999,1.1,2,2.7,25.700001,42.299999,1.9,.36000001,47,11.9,25.799999,78.900002,0,1.8,.60000002,0,0,0,2.0999999,92,90.300003,.2,627,7499,25329,3184,8106,725,1586,54749,153,234,19,24,0,0,0,7,0,74,30,22,1599,1298,2,60,12565,23738,8671,1403722,5024,17904,1210,3753,5161,366,619,1,2,262,18,5431,60,3510,2415,7375,0,17904,0,1,0,2,44705156,357,20116981,16.370001,15.37,57.16,13.95,56.110001,51.790001,32.869999,4.21,11.97,56.459999,69.089996,100,100,100,86.239998,100,72.809998,72.459999,75.690002,17.35,79.650002,77.779999,61.900002,100,45.290001,89.300003,74.089996,45.27,21.49,0,63.52,6.2800002,44.139999,93.019997,34.439999,45.299999,60.900002,88.279999,60.279999,5.1999998,7.8699999,100,41.650002,32.139999,37.060001,14.16,60.41,83.660004,78.760002,64.779999,17.76,0,40.740002,97.730003,100,.07,100,74.940002,87.800003,80.639999,.47,14.14,25.709999,36.25,77.400002,64.139999,77.169998,22.26,51.740002,43.18,45,74.279999,27.52,79.489998,50.040001,81.120003,7.3099999
17,51.200001,157,8103,0,82.5,85.800003,.199,19.9,23.1,21.700001,15,58.200001,24,30.6,37.599998,0,0,0,11.8,0,36.700001,3,2.8,6.5,92.400002,61.099998,64.300003,1.2,.80000001,.89999998,.89999998,52.400002,37.5,0,61.900002,44,37.700001,.1,35.5,81.300003,74.800003,6.9000001,10.6,0,.30000001,2,3,21.200001,37.400002,.89999998,.36000001,37,11.8,19.299999,64.300003,6.4000001,2,.1,0,0,0,3.9000001,81.300003,90.5,0,660,2518,7537,1319,2604,165,354,42229,164,108,4,5,0,0,0,1,0,15,11,9,378,503,1,20,4035,5299,3490,376424,2024,1006,648,715,901,50,68,0,2,64,7,2033,8,1001,622,2073,54,1006,0,0,0,1,15029181,86,5592352,13.08,11.23,49.110001,19.85,56.110001,51.790001,49.209999,8.6400003,9.8000002,61.25,77.089996,100,100,100,92.559998,100,76.580002,68.669998,70.910004,10.89,74.010002,61.110001,64.330002,100,60.68,63.59,94.419998,33.5,33.689999,0,48.77,6.27,34.189999,98.540001,9.3599997,92.110001,99.129997,100,91.739998,0,2.3399999,100,46.369999,26.52,31.690001,5.6700001,61.240002,87.949997,78.919998,79.379997,34.200001,.75999999,32.66,99.589996,100,0,100,53.32,71.32,80.970001,0,15.1,23.32,41.439999,79.699997,58.32,79.669998,22.389999,46.939999,56.380001,42.049999,76.040001,38.110001,77.419998,50,68.540001,7.5500002
173,50.099998,181,7992,0,82.099998,85.900002,.212,9.8999996,23.1,21.700001,10.6,76.199997,22.1,33.5,41.700001,0,0,0,12.5,0,49.099998,4.5999999,1.4,3.5999999,93.300003,66.699997,76.900002,3.8,.69999999,.89999998,.89999998,42.5,32.299999,0,66.699997,41,41.900002,1.3,30.1,78.800003,71.5,6.0999999,14.9,12.5,.1,2,4.5999999,20.6,38.400002,2,.38,33,13.7,17.1,79.800003,0,2,1.3,0,0,0,0,64.800003,94,0,551,2318,6637,1217,2544,170,370,24025,172,97,4,5,0,0,0,1,0,20,19,5,172,365,1,14,4585,5399,2656,323732,1641,10145,505,684,881,40,99,1,2,106,7,1739,16,1010,480,2242,0,10145,0,0,0,0,17163876,52,4391060,13.53,11.19,45.759998,9.8800001,56.110001,51.790001,34.529999,11.31,7.5799999,55.209999,69.639999,100,100,100,92.089996,100,68.669998,52.91,85.760002,2.4400001,77.190002,66.669998,76.919998,100,27.639999,67.260002,91.980003,19.66,28.17,0,55.189999,5.71,38.810001,84.089996,23.120001,80.720001,91.720001,100,78.410004,20.9,.94999999,100,71.07,25.74,32.75,15.38,55.41,90.080002,75.230003,84.239998,16.75,0,32.66,94.709999,100,0,100,100,46.009998,88.019997,0,11.91,20.09,38.43,77.019997,60.32,71.720001,15.95,45.950001,56.540001,48.990002,73.57,33.66,75.790001,50,78.010002,5.9499998
151,53,116,12352,0,73.599998,81.099998,.15700001,18.1,23.1,21.700001,7.0999999,33,23,41.599998,52.900002,0,0,0,24.1,20,37.200001,1.4,3.8,4.6999998,94.5,100,77.800003,.40000001,.80000001,.69999999,.80000001,68.800003,28.6,0,74.400002,58,48.099998,.1,20.200001,70.400002,55.400002,10,19,16.1,.2,2,4.1999998,29.4,43.299999,3.3,.36000001,46,16.299999,20.1,72.900002,515.5,2,.1,0,0,0,0,94.900002,94.400002,8.3000002,457,2767,9866,1226,3133,236,613,21590,100,163,8,10,0,0,0,3,1,24,9,23,348,479,0,23,3878,8881,3250,720595,1987,1555,488,1530,2208,115,203,2,2,158,10,2170,41,1931,759,2759,6416,1555,0,0,0,0,17223548,71,5686026,22.450001,16.15,59.860001,18.129999,56.110001,51.790001,22.66,4.9000001,8.71,38.330002,49.27,100,100,100,84.809998,95.199997,76.260002,85.959999,60.740002,5.5500002,81.330002,100,77.779999,39.130001,53.349998,24.469999,69.230003,56.490002,24.34,0,65.639999,8.79,45.700001,98.440002,48.669998,42.130001,55.580002,93.639999,65.550003,26.860001,1.4299999,100,64.959999,36.759998,38.099998,26.879999,59.43,84.129997,70.019997,77.660004,24.530001,61.09,33.330002,99.559998,100,0,100,100,92.150002,88.839996,20.459999,9.1599998,29.15,33.869999,72.510002,68.559998,46.549999,26.940001,54.639999,47.689999,53.34,71.190002,54.43,77.629997,50,93.660004,14.81
143,56.400002,64,23665,49.200001,61.900002,67.300003,.111,43.400002,14,22.799999,6.6999998,53,36.099998,36,45.900002,0,0,0,34,21.299999,53.700001,1.8,2.5,8.5,93.5,80,65.599998,.80000001,.80000001,.89999998,.89999998,79.800003,51,0,81.099998,99,73.5,1.6,16.799999,70.599998,60.400002,16,20.1,38.200001,1.4,3,5.3000002,25,56.599998,2.2,.37,64,8.6999998,19,45.400002,139.2,1.2,1.6,0,0,0,2.8,70.300003,90.699997,9.8000002,383,4669,14882,1714,4242,347,1297,21081,168,293,16,21,0,0,0,8,2,71,28,37,1102,1014,4,59,4741,11519,4417,2315163,1984,37006,868,2639,3581,381,449,9,3,383,13,3251,52,1875,1413,3381,3273,37006,0,0,0,2,33401908,270,9010933,34.799999,30.389999,71.489998,43.419998,73.290001,46.349998,21.030001,7.8699999,24.190001,50,62,100,100,100,78.559998,94.879997,65.730003,81.010002,74.07,16.690001,77.800003,80,65.629997,75.68,50.509998,78.43,82.199997,71.839996,48.049999,0,74.529999,16.190001,73.959999,80.290001,57.59,43.279999,66.900002,75.040001,62.279999,63.669998,10.42,100,80.910004,31.25,52.66,17.26,55.790001,75.550003,84.970001,80.07,55.34,16.5,60.610001,93.419998,100,0,100,65.769997,54.400002,81.360001,24.139999,7,45.029999,37.139999,75.040001,65.870003,71.699997,39.959999,61.240002,54.169998,56.419998,72.110001,50.639999,84.68,50,67.18,15.57
144,50.5,174,10674,31.200001,75.400002,76.800003,.18700001,20.299999,23.1,21.700001,4.5,14.9,22.700001,33.400002,42.099998,0,0,0,9.6000004,0,57.900002,4.8000002,3.0999999,5.3000002,95.800003,81.800003,80.800003,1.6,.80000001,.80000001,.80000001,72,26.9,0,70.5,50,52.5,.1,14.4,71.900002,56.099998,12.2,23,19,.1,1,3.7,23.5,37.200001,.69999999,.33000001,45,11,21,71.599998,7.9000001,2,.1,0,0,0,0,68.800003,95.300003,0,418,2484,7496,1214,2549,214,543,9330,31,121,5,7,0,0,0,1,0,32,23,14,313,292,1,10,2926,7629,2969,519252,1521,1282,238,1158,1722,121,221,2,1,113,4,2011,7,1031,665,2267,82,1282,0,0,0,0,15359858,51,4364058,20.559999,20.549999,52.25,20.34,56.110001,51.790001,13.73,2.22,8.2799997,55.419998,68.910004,100,100,100,93.959999,100,63.049999,51.009998,68.07,7.2199998,86.089996,81.82,80.769997,100,52.389999,56.860001,68.169998,60.84,22.48,0,60.330002,7.4200001,50.580002,98.449997,63.75,48.93,57.290001,86.809998,53.060001,31.700001,.63,50,57.459999,29.41,31.389999,3.3900001,67.480003,84.610001,80.410004,75.519997,25.92,.93000001,33.669998,99.559998,100,0,100,100,52.209999,90.510002,0,8.0299997,28.43,30.959999,76.620003,62.5,69.360001,27.77,54.189999,48.880001,34.330002,77.5,34.119999,77.739998,50,80.910004,4.0100002
130,52.299999,133,4777,56.400002,82.5,71.300003,.116,42.299999,14,22.799999,6.9000001,34.099998,31.6,26.200001,33.099998,0,0,0,20.4,0,37.599998,0,2.0999999,7.1999998,97.5,16.700001,70.599998,0,.89999998,.69999999,.80000001,89.800003,20,0,78.099998,26,67,.1,12.9,75.900002,57.099998,6.9000001,18.5,20.6,0,1,1.3,16.700001,41.799999,0,.27000001,37,9.1999998,25.299999,50.5,84.900002,1.7,.1,0,0,0,0,69.800003,94.199997,2.5999999,617,1004,3541,311,734,65,296,3453,17,27,2,3,0,0,0,1,0,10,0,2,230,89,1,3,499,3914,1131,128005,420,593,56,484,906,31,94,1,1,17,1,740,0,438,319,638,415,593,0,0,0,0,9955422,33,3016075,13.08,26.219999,70.419998,42.299999,73.290001,46.349998,21.950001,5.0599999,18.9,70.419998,85.269997,100,100,100,87.110001,100,76.010002,100,78.300003,13.01,92.120003,16.67,70.589996,0,77.18,27.17,62.68,85.75,15.12,0,70.580002,3.05,66.68,98.5,67.440002,67.25,59.330002,100,67.18,34.349998,.07,50,20.139999,20.83,36.490002,0,85.040001,88.279999,84.019997,66.089996,49.59,10.06,42.09,99.580002,100,0,100,100,53.669998,88.360001,6.3699999,13.83,38,36.66,81.970001,61.779999,41.759998,33.619999,59.700001,56.52,25.49,85.779999,41.91,80.559998,50,80.68,10.1
169,58.799999,36,20691,12.1,52.099998,64.599998,.097999997,36.700001,14,22.799999,3.0999999,.40000001,53.799999,21.6,25.4,0,0,0,137.3,12.4,50.099998,5.5999999,2.9000001,13.3,95.300003,72.699997,62.299999,2.2,.89999998,1,.89999998,78.900002,51,0,77.199997,117,45.200001,.5,6.6999998,79.300003,71.199997,6.1999998,10.6,24.4,1.1,4,3.9000001,20,52.5,3,.34999999,65,6.8000002,22.9,52.099998,0,1,3.9000001,.14,33.200001,.12,0,61.5,92,1.2,467,3743,12020,1421,4426,261,1142,14479,2,191,7,8,0,0,0,28,1,49,54,25,1656,659,3,36,4308,9988,4511,2374242,3837,10286,305,1729,2158,117,196,5,4,214,10,3326,60,1242,1595,3625,0,78851,119,358,0,0,44866220,171,9519142,45.07,33.200001,74.900002,36.740002,73.290001,46.349998,8.96,.059999999,45.25,80,99.269997,100,100,100,13.47,97.029999,68.029999,42.43,70.510002,30.719999,84.230003,72.730003,62.299999,100,68.879997,96.949997,90.160004,70.489998,48.060001,0,69.32,19.51,42.459999,93.660004,83.620003,83.129997,91.07,100,91.82,40.669998,8.2600002,100,60.57,25,48.099998,23.950001,62.689999,75.309998,88.830002,71.279999,47.82,0,66.330002,83.669998,97.440002,66.459999,89.230003,100,40.91,84,2.9100001,9.4499998,47.48,32.169998,78.120003,60.490002,89,39.52,56.240002,71.220001,51.52,75.610001,39.700001,82.480003,77.849998,74.970001,6.1799998
170,59.200001,33,18873,0,45.599998,54.900002,.050999999,46,14,22.799999,2.9000001,.89999998,50.299999,27.4,33.900002,.5,.5,0,114.3,13.8,55.599998,4.3000002,2.5,5.3000002,95.699997,80,54.5,1.9,.89999998,.89999998,1,95.400002,49,0,90.099998,164,63.599998,.5,8.6000004,79.800003,77.300003,5.1999998,7.3000002,21.6,.69999999,1,3.3,21.4,67.5,1.2,.33000001,54,6.4000001,22.700001,51.5,0,1,2.5999999,.13,0,.103,0,73.300003,89.599998,3,1480,2597,9143,562,2904,248,1121,12667,4,88,8,10,30,1,0,21,1,53,32,17,553,526,2,35,839,9377,1701,2979080,1960,9273,422,1375,1561,81,123,4,1,162,6,1749,22,1032,1215,2759,0,47513,73,0,0,0,53531406,206,27202353,51.959999,43.25,86.830002,46.02,73.290001,46.349998,8.2200003,.13,40.990002,67.919998,83.82,95.339996,89.160004,100,28.01,96.68,64.519997,55.419998,74.489998,7.3299999,85.529999,80,54.549999,100,65.519997,84.639999,100,93.620003,45.900002,0,86.690002,27.950001,62.900002,93.629997,78.660004,85.199997,100,100,100,35.919998,4.9400001,50,50.419998,26.790001,64.510002,8.1999998,68.639999,80.279999,89.459999,71.779999,48.439999,0,66.330002,89.050003,97.580002,0,90.800003,100,58.990002,79.160004,7.4899998,39.080002,57.02,32,74.050003,59.549999,87.540001,46.509998,67.790001,72.099998,39.98,79.459999,40.080002,84.32,45.400002,79.379997,23.280001
304,50.5,173,9916,43,56.400002,77.300003,.26199999,37.799999,38.5,13.6,178.39999,92.699997,55.5,27.700001,34.5,0,0,2.3,10.3,129,121.1,5.1999998,5.5,8.1999998,97,0,45.5,1.2,.89999998,1.3,.60000002,56.799999,41.5,0,61.099998,66,33,.30000001,3.9000001,75.800003,43.200001,13.4,35.599998,10.2,1.3,1,3.3,20.5,34.599998,2.5,.33000001,102,8,36.599998,25.299999,0,2,112.4,.1,65.300003,.07,0,68.699997,82.900002,0,238,1300,6353,1126,1412,514,289,213485,111,76,7,9,0,0,88,1,5,55,28,24,416,180,6,37,4210,5709,3716,642209,1521,2725,28,975,1698,138,295,1,1,96,8,1484,24,687,823,569,0,1091576,2674,24206,1,0,13349846,264,2316662,40.619999,20.049999,32.84,37.799999,26.85,89.489998,100,13.77,47.169998,67.290001,82.730003,100,100,91.199997,93.540001,69.040001,22.719999,46.450001,42.860001,15.94,90.199997,0,45.450001,100,75.150002,100,28.450001,39.720001,37.93,0,47.720001,10.31,28.959999,96.489998,90.760002,66.760002,28.34,83.129997,13.8,16.99,9.7799997,50,50.709999,25.639999,28.629999,19.559999,68.400002,58.060001,86.339996,40.830002,77.800003,0,33.669998,0,98.169998,100,93.730003,100,52.040001,65.779999,0,2.74,32.82,57.529999,74.849998,40.150002,75.900002,25.879999,45.869999,44.220001,34.91,70.93,39.540001,43.950001,96.870003,72.610001,1.37
212,52.200001,135,9453,39.599998,47.099998,61.599998,.12800001,59.400002,23.1,21.700001,58.799999,40.400002,56.400002,37,48.299999,0,1.1,.2,75.699997,109.5,92.300003,5,6.1999998,10.4,96,71.400002,60.799999,.80000001,1,1.1,.60000002,89.599998,61.799999,0,70.599998,104,43.400002,1,5.4000001,74.400002,42.700001,7.6999998,30.4,10.7,.69999999,1,3.3,12.5,55.400002,2.0999999,.33000001,89,3.5999999,42.5,22.5,0,1,59.5,.54000002,40.900002,.403,0,0,91,0,0,976,5047,503,814,281,439,62584,43,121,8,10,0,1,8,7,4,43,25,32,490,219,3,24,963,3532,2609,954076,1134,8772,66,889,1700,63,239,1,1,94,3,895,19,288,851,450,0,545160,1274,1148,1,0,8070745,127,0,50.419998,36.330002,67.230003,59.400002,56.110001,51.790001,100,6,48.220001,47.919998,57.639999,100,78.120003,99.150002,52.27,73.720001,41.099998,48.860001,36.560001,22.41,86.660004,71.43,60.830002,78.129997,89.239998,100,29.059999,85.449997,59.470001,0,60.419998,17.16,40.560001,88.040001,86.910004,60.43,27.110001,100,30.1,17.9,5.0999999,50,50.119999,15.63,51.27,15.97,68.230003,63.990002,95.089996,27.709999,80.980003,0,66.330002,0,90.099998,81.790001,63.880001,100,0,82.010002,0,0,53.349998,53.48,66.459999,54.459999,74.110001,48.299999,51.540001,46.790001,36.599998,75.769997,36.23,52.139999,72.839996,60.669998,0
183,49.299999,196,13482,25.4,88.800003,91.5,.236,10.4,38.5,13.6,2.5,0,19.299999,29.6,36.400002,0,0,0,22.4,56.200001,63.5,5.8000002,3.4000001,5.8000002,84.400002,100,63.599998,2.0999999,.69999999,.89999998,.80000001,82.900002,37.099998,0,63.900002,20,12.8,0,18.4,73.199997,61.299999,12.9,19.6,0,.1,1,2.3,22.5,24.299999,2.2,.47999999,25,31.799999,31.200001,86.099998,0,1.1,2.7,.059999999,95,.030999999,0,81.699997,91.199997,0,276,3166,11764,1624,3182,601,391,5488,0,117,10,12,0,0,1,3,3,44,31,15,427,1339,0,24,2284,8421,4803,271221,3096,423,281,1407,1858,171,232,0,1,92,9,2689,30,3861,1097,3031,0,35632,77,2420,0,0,16208025,161,3696161,6.4400001,5.4200001,39.68,10.37,26.85,89.489998,6.8299999,0,4.25,63.330002,79.269997,100,100,99.93,85.879997,86.519997,59.48,39.700001,64.690002,8.79,46.110001,100,63.639999,100,19.469999,79.199997,78.660004,76.169998,33.290001,0,51.450001,2.04,6.54,99.599998,53.380001,55.060001,68.75,84.610001,63.610001,0,1.01,50,34.889999,28.129999,17.309999,17.530001,25.780001,93.860001,39.490002,52.990002,9.7600002,0,62.630001,88.82,98.970001,100,97.199997,100,71.989998,82.419998,0,3.8699999,15.47,30.790001,75.410004,53.82,69.330002,36.490002,39.91,46.630001,29.57,53.040001,20.92,83.470001,98.599998,84.800003,1.9400001
207,46.200001,270,3760,0,93.800003,88.5,.252,18.299999,38.5,13.6,1.4,0,9.1000004,35.799999,47.099998,0,0,0,0,0,94.300003,7.4000001,5.8000002,5.1999998,85.5,100,72.699997,2,.60000002,.80000001,.89999998,81.699997,25.4,0,57.900002,12,9.8000002,0,28.1,69.199997,61.299999,14.6,23.200001,0,0,0,.69999999,10,22,.30000001,.47,17,37,25.200001,76.699997,0,1.5,.30000001,.059999999,101.6,.02,0,62.099998,88.199997,0,1011,982,2871,459,802,165,113,645,0,47,4,5,0,0,0,0,0,15,6,3,99,316,0,3,660,2686,1402,43215,886,88,79,388,487,45,68,0,0,7,1,766,1,1128,244,743,0,1215,5,601,0,0,8930739,55,3640102,1.12,8.4799995,35.580002,18.33,26.85,89.489998,3.28,0,0,50.419998,59.82,100,100,100,100,100,39.82,23.629999,40.52,7.0300002,49.900002,100,72.730003,100,12.4,56.470001,87.699997,74.410004,20.92,0,43.459999,.56999999,3.1900001,99.690002,28.309999,36.84,68.739998,79.489998,52.470001,0,.14,0,10.36,12.5,14.84,0,30.33,97.25,29.1,66.269997,20.290001,0,50.169998,98.639999,98.949997,100,98.199997,100,41.900002,76.5,0,25.35,15.88,29.9,72.230003,48.970001,64.139999,31.780001,36.73,38,7.54,52.23,28.85,82.589996,99.099998,72.800003,12.67
185,54.299999,93,15374,38.400002,53.5,66.300003,.082999997,41.900002,14,22.799999,.80000001,3.2,31.9,45.700001,60.200001,0,0,0,6.5,32.799999,37,2.5999999,1.5,7.1999998,88.599998,75,60.299999,1.8,.80000001,.69999999,.89999998,76.099998,57.799999,0,86.300003,159,55.299999,.80000001,22,73.099998,65.800003,11.3,17.9,58.799999,.30000001,1,5.9000001,21.1,56.5,3.0999999,.38999999,45,13.9,12.1,41.5,0,1,.80000001,0,0,0,6.5999999,56.200001,88.900002,5,754,2753,9530,889,2987,171,800,2046,8,113,10,14,0,0,0,1,2,25,22,12,703,1224,4,48,3647,6450,2087,2424744,2299,12097,1000,1601,2201,126,211,9,1,239,8,2239,47,1977,618,2118,0,12097,0,0,0,3,36536334,160,11515260,43.619999,31.4,78.660004,41.93,73.290001,46.349998,1.35,.47999999,19.26,29.790001,36,100,100,100,95.870003,92.129997,76.389999,72.970001,84.18,12.97,61,75,60.34,100,53.18,26.6,90.769997,66.639999,55.209999,0,81.599998,27.08,53.73,90.080002,44.189999,54.419998,79.010002,89.559998,69.029999,98.050003,1.9299999,50,90.690002,26.32,52.48,25.059999,52.470001,84.330002,74.830002,95.339996,59.73,0,66.330002,96.730003,100,0,100,20.99,32.869999,77.870003,12.31,17.85,48.900002,30.370001,72.160004,61.080002,67.639999,40.619999,63.119999,62.310001,48.91,70.540001,51.689999,87.690002,50,43.91,15.08
196,51.200001,158,5789,0,73.5,74.099998,.138,15.4,23.1,21.700001,.40000001,1.7,31,34.299999,45.200001,0,0,0,16.9,0,42.5,2,.89999998,6.6999998,85.900002,0,50,2,.89999998,.69999999,.80000001,72.699997,20.200001,0,75.800003,90,31,.1,18.9,72.900002,60.200001,20.9,23.299999,17,.1,2,3.5,16.700001,46.400002,3.2,.38999999,45,12.1,11.1,80,0,1.1,.1,0,0,0,0,80.400002,95.099998,.1,1152,1746,4384,708,2087,79,242,410,2,39,2,2,0,0,0,1,0,9,4,2,288,662,4,22,1616,4733,1503,538658,1702,776,318,684,1072,91,84,1,2,48,3,1322,19,710,273,1969,0,776,0,0,0,0,13327982,21,6828648,22.530001,23.34,64.610001,15.4,56.110001,51.790001,0,.25,18.1,53.540001,63.27,100,100,100,89.370003,100,72.879997,79.169998,90.269997,11.51,51.27,0,50,100,66.010002,16.610001,76.410004,61.93,15.35,0,67.43,14.65,26.76,98.379997,52.049999,53.75,66.269997,59.779999,52.290001,28.33,.49000001,100,54.290001,20.83,41.5,25.950001,50.990002,84.330002,78.279999,97.559998,16.530001,0,64.309998,99.540001,100,0,100,100,69.970001,90.139999,.34999999,29.48,31.469999,27.040001,77.459999,47.040001,64.760002,25.76,51.810001,44.709999,48.52,71.199997,38.029999,87.949997,50,86.699997,14.91
