asdf_id,shapeName,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,tr100_pop2001,tr100_pop2002,tr100_pop2003,tr100_pop2004,tr100_pop2005,tr100_pop2006,tr100_pop2007,tr100_pop2008,tr100_pop2009,tr100_pop2010,tr100_pop2011,tr100_pop2012,tr100_pop2013,tr100_pop2014,tr100_pop2015,tr100_pop2016,tr100_pop2017,tr100_pop2018,tr100_pop2019,tr100_pop2020,tr400_pop2001,tr400_pop2002,tr400_pop2003,tr400_pop2004,tr400_pop2005,tr400_pop2006,tr400_pop2007,tr400_pop2008,tr400_pop2009,tr400_pop2010,tr400_pop2011,tr400_pop2012,tr400_pop2013,tr400_pop2014,tr400_pop2015,tr400_pop2016,tr400_pop2017,tr400_pop2018,tr400_pop2019,tr400_pop2020,tr6_pop2001,tr6_pop2002,tr6_pop2003,tr6_pop2004,tr6_pop2005,tr6_pop2006,tr6_pop2007,tr6_pop2008,tr6_pop2009,tr6_pop2010,tr6_pop2011,tr6_pop2012,tr6_pop2013,tr6_pop2014,tr6_pop2015,tr6_pop2016,tr6_pop2017,tr6_pop2018,tr6_pop2019,tr6_pop2020
282,Mairana,7555.2241,7737.374,7902.5845,8086.7271,8314.0635,8498.4248,8703.1953,8916.0723,9193.9531,9494.6289,9697.6787,9865.6045,10085.904,10219.044,10443.154,10794.08,11089.475,11360.811,11652.922,11929.793,7542.5898,7727.896,7917.8828,8112.9116,8313.2041,8518.7266,8729.4209,8945.0195,9164.9287,9388.2031,9614.083,9842.8623,10075.713,10314.188,10560.072,10814.312,11076.68,11346.744,11624.08,11908.422,7547.1948,7731.9355,7921.2212,8115.2021,8313.9814,8517.5811,8726.042,8939.3311,9157.3457,9379.9072,9606.9063,9838.5078,10075.155,10317.356,10565.713,10820.615,11082.143,11350.315,11625.167,11906.73,7550.3911,7727.8076,7910.1997,8100.1558,8299.2314,8506.8574,8724.877,8953.8867,9190.8809,9426.0889,9649.2725,9860.7422,10069.027,10284.251,10520.276,10781.267,11058.831,11345.824,11639.478,11939.216
283,Puerto Villarroel,38476.922,38949.641,39150.117,39513.863,40153.238,40792.289,41162.016,41768.145,42334.734,43008.766,43668.391,44490.184,44773.449,45416.207,45937.359,46687.766,47380.266,48016.75,48682.418,49336.094,38295.043,38765.379,39243.359,39732.879,40237.102,40757.051,41292.93,41845.352,42413.621,42996.164,43590.492,44194.129,44805.188,45424.824,46053.82,46692.953,47341.809,47999.914,48667.215,49343.695,38227.285,38722.961,39225.699,39736.859,40257.598,40788.625,41330.438,41883.48,42447.813,43023.191,43609.117,44204.922,44810.145,45424.91,46049.383,46683.602,47327.41,47980.508,48642.805,49314.34,38441.113,38832.238,39233.18,39669.273,40153.266,40673.219,41216.523,41789.48,42389.762,43011.379,43638.906,44255.578,44848.535,45442.719,46052.105,46687.164,47339.867,48001.973,48671.344,49348.07
284,Colpa BÃ©lgica,6097.7842,6091.3828,6111.6011,6093.4512,6033.0874,6041.79,6042.7476,6023.9355,6043.0444,6087.9546,5977.5688,5988.2622,5964.4482,5960.6113,5975.209,5974.0684,5972.0029,5978.6997,5978.5264,5978.0269,6105.2109,6095.0073,6084.7505,6074.3262,6063.896,6053.8018,6044.0815,6034.6587,6025.4287,6016.1958,6006.9312,5998.3271,5990.7637,5984.5342,5979.6563,5975.9165,5973.0562,5970.8008,5968.8594,5967.0327,6101.0264,6091.5146,6082.0122,6072.5015,6063.0635,6053.7959,6044.7559,6035.9482,6027.377,6019.0249,6010.9023,6003.1973,5996.0054,5989.4043,5983.3643,5977.8032,5972.623,5967.6982,5962.9141,5958.1846,6104.9375,6096.9199,6087.7749,6075.479,6061.8262,6051.4468,6044.3525,6039.0112,6033.6519,6024.0845,6007.6646,5991.8896,5979.3823,5972.1563,5969.8555,5970.2827,5972.0879,5974.5488,5976.9194,5979.1201
285,Puerto Suarez,15468.129,15817.005,16139.717,16520.674,17009.842,17354.912,17775.525,18214.77,18686.721,19151.488,19667.73,20176.617,20558.377,21046.895,21551.299,22080.738,22659.244,23190.008,23761.172,24337.094,15427.554,15798.409,16178.611,16569.021,16970.197,17382.162,17805.402,18240.113,18686.15,19143.113,19610.521,20087.924,20575.398,21073.939,21584.455,22107.656,22643.906,23193.363,23756.287,24332.898,15422.759,15796.391,16179.182,16571.551,16973.822,17386.174,17808.951,18242.34,18686.488,19141.488,19607.361,20084.188,20572.18,21071.789,21583.447,22107.551,22644.447,23194.424,23757.76,24334.779,15450.493,15805.809,16172.24,16555.107,16954.684,17365.543,17790.84,18232.322,18689.252,19157.852,19633.463,20109.928,20586.213,21072.391,21574.865,22096.316,22635.744,23189.338,23756.854,24338.098
286,El Carmen Rivero TÃ³rrez,4823.2734,4941.0078,5052.2944,5178.6069,5299.8472,5437.3198,5564.5112,5705.3037,5833.9004,5962.4927,6126.8018,6278.3242,6444.7017,6591.5059,6763.2891,6903.4775,7063.1738,7236.3887,7408.4126,7587.8057,4820.6787,4937.314,5056.7949,5179.2617,5304.8101,5433.5425,5565.499,5700.7642,5839.4111,5981.5781,6127.3237,6276.5366,6429.0581,6584.7393,6743.5732,6905.6128,7071.1211,7240.375,7413.5674,7590.873,4820.5728,4937.4551,5057.1807,5179.8345,5305.4883,5434.2212,5566.0991,5701.1826,5839.5503,5981.2817,6126.4355,6275.0342,6427.0962,6582.6362,6741.7148,6904.4272,7070.9053,7241.3003,7415.7524,7594.3926,4822.748,4938.2227,5056.5488,5178.3579,5303.6216,5432.3403,5563.8755,5698.356,5836.0259,5978.3047,6126.4063,6278.9731,6434.5908,6591.5625,6749.7373,6908.9326,7071.229,7237.9863,7409.3477,7585.1855
287,RoborÃ©,15160.196,15202.174,15224.858,15253.258,15264.872,15316.868,15354.986,15386.877,15409.959,15467.126,15497.665,15548.557,15577.592,15603.26,15641.701,15679.888,15724.08,15779.491,15820.205,15860.61,15156.712,15188.589,15220.576,15252.835,15285.585,15319.048,15353.228,15388.145,15423.803,15460.178,15497.155,15534.666,15572.624,15611.106,15650.251,15690.092,15730.59,15771.599,15812.925,15854.405,15150.354,15184.1,15217.964,15251.991,15286.27,15320.903,15355.937,15391.388,15427.274,15463.628,15500.437,15537.644,15575.253,15613.265,15651.669,15690.466,15729.6,15769.012,15808.612,15848.343,15164.173,15193.5,15222.246,15251.162,15281.416,15314.549,15349.421,15385.269,15422.229,15460.693,15499.062,15536.784,15573.04,15608.933,15646.281,15686.022,15728.354,15772.516,15817.013,15861.498
288,San MatÃ­as,13123.977,13247.105,13376.168,13512.921,13651.765,13768.636,13911.619,14001.052,14134.7,14247.343,14398.976,14539.749,14692.376,14836.001,14951.499,15123.901,15252.956,15393.961,15533.106,15678.515,13131.247,13254.825,13379.489,13505.107,13631.477,13758.502,13886.262,14014.967,14145.055,14276.894,14410.703,14546.447,14683.96,14822.971,14963.34,15105.01,15247.803,15391.755,15536.933,15683.42,13131.26,13254.294,13378.456,13503.729,13630.072,13757.492,13885.997,14015.689,14146.7,14279.127,14413.054,14548.487,14685.402,14823.734,14963.426,15104.477,15246.844,15390.508,15535.525,15681.88,13123.748,13251.981,13381.519,13511.588,13640.554,13766.929,13890.99,14013.31,14137.853,14266.713,14401.54,14540.899,14682.896,14825.317,14967.465,15110.341,15252.37,15394.147,15536.34,15679.666
289,Charagua,24723.545,25300.02,25901,26557.609,27285.012,27889.652,28563.791,29329.309,30101.027,30839.412,31775.109,32450.598,33285.816,34123.367,34963.453,35937.484,36853.902,37783.309,38728.34,39697.91,24676.754,25292.924,25924.973,26573.881,27240.484,27925.49,28630.068,29355.109,30100.896,30867.367,31654.439,32461.707,33289.91,34139.734,35011.781,35906.621,36824.191,37764.848,38729.129,39717.801,24661.58,25282.963,25920.176,26573.805,27244.486,27932.814,28639.461,29365.078,30110.17,30875.08,31660.207,32465.824,33292.418,34140.578,35010.816,35903.574,36819.277,37758.332,38721.336,39708.863,24703.998,25306.023,25926.035,26566.912,27227.732,27905.709,28607.496,29337.59,30093.549,30871.252,31667.334,32472.668,33295.277,34140.254,35011.617,35910.938,36831.742,37771.297,38730.273,39711.438
290,San JosÃ©,16592.365,17459.209,18362.555,19309.141,20304.018,21354.053,22454.859,23613.039,24835.99,26124.627,27462.732,28866.65,30348.434,31916.184,33558.598,35305.867,37131.105,39050.617,41065.012,43187.738,16600.117,17457.602,18359.293,19307.408,20304.275,21352.346,22454.26,23612.701,24830.6,26110.967,27457.066,28872.453,30360.945,31926.631,33573.605,35306.145,37128.547,39045.281,41061.164,43181.203,16601.557,17458.451,18359.537,19307.096,20303.48,21351.205,22452.889,23611.283,24829.346,26110.121,27456.857,28873.004,30362.248,31928.428,33575.523,35307.793,37129.539,39045.395,41060.145,43178.895,16596.539,17456.104,18359.449,19308.514,20305.902,21354.463,22456.916,23616.057,24834.531,26114.479,27458.299,28870.141,30355.416,31919.416,33566.688,35301.531,37127.027,39046.922,41065.664,43188.656
291,San Rafael,5011.4365,5103.6304,5200.3696,5296.1479,5394.0469,5492.7969,5597.8691,5703.1362,5810.1846,5917.8945,6037.2852,6152.436,6278.1387,6397.0557,6536.6831,6640.8525,6759.5786,6886.6636,7017.5327,7148.5757,5008.4502,5102.2915,5197.9214,5295.4189,5394.8994,5496.48,5600.2827,5706.3994,5814.8984,5925.8218,6039.1553,6154.7969,6272.6289,6392.4731,6514.2217,6637.7827,6763.2944,6890.9355,7020.8652,7153.1973,5006.5879,5101.0996,5197.4058,5295.5601,5395.6304,5497.6802,5601.7837,5707.9883,5816.3511,5926.9014,6039.668,6154.6499,6271.8276,6391.187,6512.7124,6636.4219,6762.3657,6890.6333,7021.2939,7154.4185,5011.3027,5104.3018,5199.0518,5295.4946,5393.7886,5494.2104,5597.0947,5702.5693,5810.9014,5922.4487,6037.5024,6155.5894,6276.1772,6398.1455,6520.6362,6642.5132,6765.2422,6890.1143,7017.5986,7147.5918
292,Ayopaya,26979.813,26627.559,26263.697,25936.953,25695.543,25343.566,25047.82,24776.746,24496.482,24181.631,23976.943,23837.961,23501.219,23160.953,22795.59,22636.977,22478.965,22194.268,21962.07,21709.195,26919.965,26600.453,26285.309,25975.309,25670.975,25372.479,25080.109,24793.971,24513.76,24239.098,23969.342,23703.445,23440.344,23180.449,22924.682,22673.727,22426.994,22183.582,21943.063,21705.191,26894.535,26583.766,26276.787,25973.873,25675.234,25380.975,25091.307,24806.221,24525.709,24249.641,23977.801,23709.844,23445.463,23184.584,22927.371,22673.879,22423.809,22176.834,21932.727,21691.369,26960.457,26619.994,26286.863,25965.057,25654.723,25351.678,25058.258,24775.416,24502.424,24238.844,23983.244,23725.338,23454.275,23177.287,22908.619,22659.352,22422.268,22187.051,21952.607,21719.064
293,San Ignacio,41443.723,42303.41,43158.969,44102.898,45202.223,45992.445,46721.188,47825.855,48494.57,49459.223,50934.531,52264.523,53240.238,54378.887,55612.84,56810,58065.703,59330.789,60586.227,61835.109,41445.297,42298.254,43168.77,44057.238,44963.91,45889.633,46837.676,47812.688,48818.383,49858.922,50935.43,52044.863,53183.785,54350.738,55544.73,56764.734,58010.594,59282.27,60580.555,61906.504,41390.156,42255.234,43138.52,44040.688,44962.449,45904.777,46869.219,47857.809,48872.23,49914.109,50984.371,52082.648,53208.441,54361.574,55541.871,56749.309,57983.824,59245.477,60534.699,61851.918,41448.617,42320.891,43210.656,44114.586,45020.289,45912.48,46804.898,47725.723,48691.445,49736.488,50865.48,52036.773,53216.305,54404.879,55607.379,56824.855,58059.242,59310.375,60578.938,61869.203
294,Urubicha,8358.9922,8481.0771,8531.6133,8809.9658,9350.6934,9221.1162,9380.8281,9366.0938,9570.9248,9647.5684,9662.8887,10128.697,9910.5625,10236.248,10374.422,10838.921,11186.271,11411.924,11645.363,11934.955,8389.9912,8534.9092,8681.998,8830.417,8977.666,9120.8965,9260.8281,9399.3115,9539.5107,9684.4619,9837.7197,10002.644,10181.055,10376.166,10588.651,10817.757,11060.413,11313.485,11574.843,11843.152,8380.124,8520.1563,8662.4795,8806.9609,8953.1357,9100.5127,9249.5654,9401.0957,9556.3291,9716.4512,9882.7725,10056.494,10238.355,10429.303,10629.496,10838.596,11055.552,11279.217,11508.669,11743.27,8321.9619,8496.1875,8680.2256,8878.3379,9070.0654,9221.7852,9343.5254,9446.2109,9547.5566,9652.9443,9771.8174,9913.2236,10068.758,10264.781,10503.345,10782.192,11077.145,11370.891,11662.5,11957.915
295,Baures,5277.9097,5336.0078,5396.9751,5459.6543,5525.0176,5586.4834,5625.3315,5693.5835,5752.9888,5817.0576,5891.0962,5947.4961,5990.7671,6073.6699,6115.481,6210.895,6292.6133,6358.9824,6428.8745,6501.5454,5282.0884,5339.5122,5397.519,5456.0366,5514.978,5574.2905,5634.0366,5694.3848,5755.4404,5817.2832,5879.9873,5943.6333,6008.3979,6074.5171,6142.0552,6211.0728,6281.3569,6352.6787,6424.9209,6498.0215,5281.4585,5338.6567,5396.4639,5454.8711,5513.8682,5573.4663,5633.687,5694.5967,5756.2471,5818.6816,5881.939,5946.0596,6011.103,6077.1304,6144.1704,6212.2222,6281.2251,6351.1099,6421.8335,6493.3628,5278.3818,5338.1118,5398.4355,5458.9355,5518.9448,5577.8745,5636.1055,5695.4385,5756,5817.5996,5879.5552,5941.0771,6003.209,6068.1021,6135.9429,6207.8633,6281.6743,6355.5874,6429.5176,6503.9238
296,Trinidad,76149.836,78854.758,81618.516,84237.617,85172.602,88383.508,90906.008,92720.953,95512.422,98027.547,100084.09,101087.94,104681.04,107489.05,109746.64,113364.92,115696.65,118883.48,121847.16,125083.27,76939.773,79074.281,81259.555,83485.719,85745.305,88038,90357.352,92700.133,95068.211,97464.141,99895.406,102376.38,104924.38,107545.12,110242.04,113018.23,115871.86,118804.1,121814.38,124902.73,77170.734,79220.859,81322.742,83473.852,85672.148,87917.094,90206.93,92540.789,94919.453,97344.219,99818.078,102345.92,104933.88,107585.33,110303.14,113090.15,115947.8,118878.34,121883.41,124964.68,76475.68,78866.414,81276.297,83643.43,85957.031,88305.813,90655.648,92982.133,95300.68,97584.492,99840.258,102149.63,104642.87,107283.8,110038.48,112904.04,115827.55,118827.78,121903.41,125062.09
297,San Antonio de Lomerio,6086.6748,6117.7939,6145.6167,6143.6582,6144.0391,6176.5801,6195.478,6179.8101,6193.2949,6214.2607,6246.9526,6284.9277,6316.418,6317.2314,6365.5146,6406.4478,6425.1577,6457.4878,6480.2568,6499.2822,6094.5771,6108.8047,6122.9893,6137.1309,6151.4814,6166.3354,6181.9272,6198.5986,6216.8271,6236.9106,6258.9092,6282.6631,6307.8843,6334.312,6361.7607,6389.8765,6418.3252,6446.9492,6475.6392,6504.4072,6083.2017,6100.0313,6116.9077,6133.9014,6151.1235,6168.7354,6186.8755,6205.6909,6225.3643,6246.0234,6267.7017,6290.3608,6313.9028,6338.2217,6363.2231,6388.7432,6414.6289,6440.7729,6467.0854,6493.5176,6096.7744,6114.4521,6130.5562,6143.9771,6156.0239,6167.959,6179.1396,6190.293,6204.7676,6224.2778,6248.7046,6276.3208,6305.0938,6334.3423,6365.2075,6396.083,6425.3682,6453.125,6479.3706,6504.8354
298,Pojo,11650.455,11528.361,11425.135,11272.754,11143.542,11023.559,10897.914,10795.223,10679.396,10551.908,10443.682,10363.51,10253.273,10164.388,10081.391,9948.627,9843.9902,9743.7725,9642.2031,9543.418,11649.494,11522.55,11397,11272.894,11150.553,11030.287,10912.328,10796.804,10683.726,10573.081,10464.801,10358.637,10254.106,10150.825,10048.412,9946.6055,9845.5098,9745.2295,9645.8594,9547.457,11639.555,11515.553,11392.903,11271.646,11151.903,11033.78,10917.376,10802.747,10689.912,10578.841,10469.522,10361.848,10255.643,10150.777,10047.09,9944.4707,9842.8906,9742.3486,9642.8242,9544.3154,11657.263,11530.201,11403.447,11275.7,11149.064,11025.134,10904.525,10787.613,10673.704,10563.325,10457.887,10356.928,10257.794,10158.961,10058.249,9954.4248,9849.9336,9746.1865,9643.6514,9542.3594
299,Entre RÃ­os,23375.934,24307.924,25407.854,26207.801,26586.094,27369.92,28447.342,29083.109,30008.098,30844.715,31561.691,31982.662,33297.789,34070.582,35303.543,36376.172,37332.535,38561.895,39690.996,40931.496,23690.496,24410.529,25149.064,25901.939,26667.152,27445.652,28237.695,29042.734,29862.377,30698.828,31556.09,32440.074,33357.441,34310.633,35301.598,36329.949,37395.137,38496.805,39633.953,40805.977,23739.664,24435.568,25150.912,25884.877,26637.135,27408.197,28198.406,29008.049,29838.066,30689.578,31564.367,32464.68,33392.996,34350.773,35339.223,36358.891,37410.297,38493.906,39609.922,40758.723,23520.957,24350.844,25185.066,25989.037,26761.748,27539.648,28333.891,29128.139,29923.412,30713.205,31504.852,32328.49,33227.141,34189.777,35215.953,36284.656,37387.004,38528.5,39705.758,40920.742
300,Poroma,21946.166,21775.377,21206.361,21006.84,22017.813,21620.781,21580.672,21826.258,22021.625,22227.17,22548.574,24100.66,22398.768,22483.348,21199.221,22175.078,23249.922,22754.773,23073.113,23160.898,21495.139,21534.453,21578.303,21633.627,21703.68,21785.344,21878.619,21981.873,22090.438,22197.973,22297.289,22381.377,22445.717,22502.385,22563.113,22639.631,22729.627,22826.055,22926.957,23029.623,21448.473,21517.146,21587.256,21660.732,21738.523,21819.941,21904.988,21993.133,22083.023,22172.922,22260.809,22344.865,22423.914,22500.99,22579.193,22661.557,22747.604,22835.568,22924.988,23015.109,21759.824,21613.025,21496.514,21464.76,21525.686,21613.809,21741.467,21922.646,22145.787,22383.256,22586.063,22678.117,22577.211,22423.68,22327.568,22406.984,22596.361,22792.359,22993.236,23191.063
301,Colomi,15578.422,15506.062,15384.829,15373.098,15676.641,15498.566,15879.978,16178.091,16041.369,16563.352,16802.025,17035.715,17083.943,17165.377,17352.943,17751.762,18060.717,18261.707,18462.607,18677.236,15277.424,15367.363,15460.841,15562.365,15675.764,15803.096,15946.479,16105.043,16277.225,16462.139,16656.477,16857.783,17064.959,17278.699,17499.908,17728.342,17962.277,18200.113,18441.152,18685.295,15164.925,15294.231,15425.656,15560.852,15701.379,15848.373,16002.985,16165.471,16335.806,16513.998,16699.309,16891.08,17088.883,17292.629,17502.227,17717.254,17936.873,18160.271,18386.941,18616.602,15484.819,15463.938,15457.995,15488.615,15565.972,15682.044,15846.786,16040.756,16249.168,16478.947,16703.084,16906.826,17091.018,17277.563,17488.229,17727.412,17977.494,18223.822,18464.646,18704.318
302,Alalay,4975.4829,4807.377,4683.7837,4534.1553,4364.4487,4229.915,4100.1943,3980.2075,3843.2131,3712.1348,3582.2622,3492.4429,3375.489,3267.626,3169.127,3042.4375,2965.1665,2866.4028,2779.5835,2701.3342,4980.0967,4821.46,4667.8369,4518.8931,4374.4678,4234.5659,4099.0718,3967.8257,3840.6943,3717.6611,3598.72,3483.8037,3372.6887,3265.2393,3161.3577,3060.9736,2964.0752,2870.4785,2780.0161,2692.4919,4980.1157,4821.1245,4667.2002,4518.1387,4373.7793,4234.0205,4098.7197,3967.7388,3840.947,3718.2424,3599.5334,3484.7075,3373.6184,3266.1423,3162.1658,3061.575,2964.2888,2870.1677,2779.0911,2690.9299,4975.8999,4820.3892,4669.6758,4521.5957,4376.3579,4236.0361,4100.6318,3969.2185,3840.9141,3716.5762,3597.2856,3483.3152,3372.6243,3264.7722,3159.8052,3058.1753,2961.6721,2869.4768,2781.3833,2696.7295
303,Vila Vila,4709.2324,4773.8916,4814.7959,4895.0361,4958.9668,5008.2598,5092.9502,5163.3306,5224.9141,5303.4375,5354.3975,5434.1992,5477.1689,5576.75,5664.7925,5759.8975,5844.9194,5937.5386,6084.5352,6174.2891,4704.896,4765.6792,4827.2939,4889.8779,4953.4526,5018.0889,5083.9219,5150.9922,5219.4302,5289.4932,5361.5249,5436.02,5513.4214,5594.1919,5678.4307,5766.0708,5856.9014,5950.6265,6046.8027,6144.8325,4696.6245,4759.0347,4822.3018,4886.5171,4951.7432,5018.0742,5085.6289,5154.4956,5224.8037,5296.6914,5370.3218,5445.8682,5523.4785,5603.2847,5685.2959,5769.4536,5855.6392,5943.707,6033.4678,6124.7124,4707.8223,4767.3838,4827.9292,4890.7783,4955.1587,5020.9561,5088.6758,5156.7573,5224.2554,5291.2593,5357.9775,5426.6133,5498.9023,5577.9331,5663.3687,5754.6885,5851.5581,5954.4863,6062.936,6173.4849
304,Ixiamas,5793.1499,6053.0674,6327.3071,6617.1836,6915.7305,7233.2139,7559.1851,7925.4077,8298.0244,8663.5752,9068.792,9485.7324,9943.2734,10424.923,10876.509,11394.676,11930.693,12471.498,13066.68,13678.881,5784.9355,6049.8369,6326.9526,6616.9888,6920.6973,7238.877,7572.3564,7921.9238,8288.2998,8672.2578,9074.7031,9496.4951,9938.4795,10401.411,10886.072,11393.544,11924.844,12481.062,13063.361,13672.892,5780.3145,6046.5317,6325.0459,6616.4844,6921.5024,7240.8237,7575.1733,7925.3091,8292,8676.0215,9078.2432,9499.502,9940.6875,10402.65,10886.311,11392.675,11922.74,12477.587,13058.329,13666.126,5791.0293,6053.3745,6327.9663,6615.7461,6917.5957,7234.7495,7568.2412,7918.9175,8286.0713,8669.9014,9072.6094,9495.5986,9939.7207,10404.149,10888.346,11395.196,11925.925,12481.752,13064.794,13675.592
305,Ayata,8689.1846,8682.8711,8683.7354,8747.0889,8813,8872.8145,8900.2852,8969.8652,8991.8652,9063.5957,9089.3594,9129.8066,9097.3047,9095.7773,9263.4072,9321.0889,9348.8457,9384.0723,9418.5176,9557.8516,8649.4863,8689.4775,8730.0537,8771.5557,8813.8594,8856.6045,8899.3867,8941.9912,8984.1924,9026.0322,9067.6445,9109.5342,9152.4561,9197.3428,9244.6357,9293.7227,9344.167,9395.8252,9448.5625,9502.1572,8646.9453,8687.9277,8729.2207,8770.9023,8812.9688,8855.3369,8897.9268,8940.7129,8983.6523,9026.79,9070.1865,9114.0098,9158.4541,9203.7832,9250.1035,9297.2246,9345.0313,9393.4238,9442.3467,9491.6777,8660.3564,8687.7295,8719.8359,8760.5791,8808.1455,8858.4795,8908.251,8956.3633,9000.4004,9040.0918,9073.7861,9103.6113,9134.2314,9174.5742,9227.7939,9284.3154,9340.1133,9396.9902,9458.2354,9525.1113
306,Uyuni,18185.537,18975.387,19768.406,20647.35,21400.943,22390.066,23268.943,24238.742,25333.504,26421.127,27484.947,28621.504,29814.805,31117.811,32543.254,33942.18,35293.652,36857.043,38399.293,40035.977,18197.18,18962.357,19759.578,20590.18,21455.693,22358.295,23299.777,24282.34,25308.076,26378.676,27496.164,28663.152,29882.232,31155.809,32485.553,33872.828,35319.445,36827.949,38400.809,40040.766,18187.344,18954.385,19753.758,20586.9,21455.326,22360.811,23305.045,24289.938,25317.395,26389.268,27507.572,28674.443,29892.152,31162.822,32488.59,33871.375,35313.418,36817.133,38384.992,40019.656,18198.639,18967.982,19767.59,20597.445,21457.535,22356.375,23293.912,24275.764,25303.852,26373.82,27485.361,28646.209,29864.996,31147.432,32490.914,33886.98,35334.305,36840.77,38408.316,40041.645
307,Waldo Ballivian,1494.8806,1644.9771,1814.6398,2014.4325,2219.3975,2450.3213,2705.8691,3051.1814,3358.9595,3674.0024,4046.259,4398.3208,4908.7256,5350.1904,6095.2139,6700.1982,7438.5811,8230.7246,9119.5059,10080.276,1491.1259,1647.7893,1820.9584,2012.3923,2223.9663,2457.7595,2716.0017,3001.0334,3315.252,3661.7871,4044.6836,4468.7725,4939.7344,5463.3779,6045.9434,6693.0601,7411.2344,8207.5498,9089.9561,10067.356,1490.1735,1646.7996,1819.9028,2011.2278,2222.6909,2456.418,2714.7537,3000.2637,3315.7578,3664.4736,4050.1492,4477.0225,4949.8638,5473.8242,6054.5293,6697.8618,7410.3652,8199.2021,9072.3232,10038.527,1491.1729,1646.6135,1818.9797,2010.6667,2223.647,2460.7815,2724.5549,3015.5933,3330.1548,3668.988,4038.2471,4447.0566,4908.9976,5432.4282,6027.1758,6688.5039,7419.8765,8226.1377,9115.4873,10098.126
308,Curahuara de Carangas,5351.1436,5253.23,5205.3843,5082.0645,4996.6382,4883.2754,4786.3545,4686.0586,4587.9287,4569.231,4439.2949,4400.6514,4310.4512,4226.6416,4144.7783,4086.3833,4002.7847,3962.4902,3883.3967,3812.1748,5363.8774,5265.1445,5168.1055,5072.4976,4978.4346,4886.1162,4795.8984,4708.0737,4622.8271,4540.1196,4459.5684,4381.085,4304.4102,4229.4683,4156.2593,4084.75,4014.7925,3946.2664,3878.9434,3812.7615,5357.916,5260.3062,5164.4546,5070.3066,4977.8887,4887.2627,4798.5337,4711.7837,4627.0479,4544.3042,4463.4399,4384.3955,4307.0669,4231.3848,4157.2939,4084.7383,4013.6211,3943.8586,3875.353,3808.0447,5359.8325,5267.9019,5176.2051,5081.1978,4984.083,4886.1348,4790.4585,4699.4878,4614.832,4535.9175,4458.0376,4381.9292,4305.3789,4229.2104,4154.9712,4083.71,4014.823,3948.1523,3881.6929,3815.7734
309,Choquecota,1684.9067,1696.7136,1714.0288,1736.8225,1746.2368,1749.8766,1756.3752,1795.8822,1814.311,1833.1584,1864.7628,1865.5986,1872.6494,1901.5846,1911.8679,2014.697,2048.604,2072.1003,2119.418,2152.0439,1680.9084,1695.4076,1710.0718,1724.9583,1740.165,1755.9153,1772.5011,1790.1635,1808.9901,1829.1309,1850.7988,1874.2574,1899.9312,1928.1794,1959.1071,1992.5497,2027.843,2064.4998,2102.2119,2140.7263,1670.1816,1687.0015,1704.028,1721.3265,1738.9905,1757.1566,1775.985,1795.6248,1816.1812,1837.765,1860.4878,1884.4564,1909.7917,1936.5746,1964.796,1994.3529,2024.9993,2056.5256,2088.7666,2121.5901,1684.7947,1699.316,1713.9805,1728.3842,1742.1178,1756.1272,1772.0599,1790.6031,1809.9056,1828.8998,1847.1893,1865.0614,1885.6654,1912.3898,1946.6912,1988.3916,2031.4752,2073.7673,2115.7529,2157.6851
310,Escara,1233.0723,1420.7515,1589.4192,1875.7383,1999.3474,2157.8948,2526.6479,2889.6211,3164.0918,3602.1714,4270.3296,4732.6895,5441.249,6203.207,7129.3535,8154.833,9346.6074,10716.135,12305.496,14134.449,1244.4834,1401.2655,1577.6539,1776.1637,1999.7999,2253.261,2542.4106,2873.3584,3253.2476,3690.8413,4195.5781,4777.356,5448.3047,6221.8687,7113.2378,8139.3457,9319.3643,10674.926,12230.497,14013.938,1226.1626,1385.5222,1565.6147,1769.2771,1999.8438,2261.5117,2559.2727,2898.7571,3286.4924,3730.1228,4238.2544,4820.4761,5487.895,6252.9966,7129.8638,8134.3174,9284.1826,10599.543,12103.118,13820.758,1249.8971,1413.316,1594.6403,1792.9476,2005.1576,2242.5261,2520.3711,2843.0627,3216.1282,3654.7991,4168.7124,4757.3604,5435.5791,6216.8623,7117.7778,8154.7998,9348.4805,10722.318,12302.84,14118.827
311,Coipasa,546.45905,564.40216,585.23108,606.52972,626.78925,648.63721,669.71368,695.61792,718.74084,745.17273,770.99005,789.92352,814.17932,848.71234,884.30249,913.68799,945.75562,979.30243,1013.0889,1047.1354,546.52356,565.52161,585.1795,605.5072,626.51465,648.22131,670.65033,693.82953,717.77911,742.53766,768.15717,794.72162,822.35413,851.14014,881.08423,912.16132,944.37109,977.72614,1012.2515,1047.9875,546.47064,565.43262,585.05255,605.35071,626.34741,648.06744,670.53778,693.78717,717.84448,742.74371,768.5235,795.23181,822.9256,851.65289,881.44012,912.30664,944.27698,977.37976,1011.6469,1047.115,546.12134,565.27954,585.16754,605.72461,626.8894,648.72723,671.2937,694.63428,718.52838,742.88934,767.65479,793.14447,820.289,849.59241,880.5722,912.51416,945.23022,978.70569,1013.0101,1048.3264
