asdf_id,shapeName,shapeID,year,pop,tr6_pop,tr100_pop,tr400_pop
181,Teoponte,BOL-ADM3-33444609B45650655,2012,9190.9863,9134.0752,9100.2871,9095.0986
181,Teoponte,BOL-ADM3-33444609B45650655,2013,9486.707,9425.001,9368.4902,9356.4102
181,Teoponte,BOL-ADM3-33444609B45650655,2014,9688.7598,9704.3115,9640.6816,9624.2842
181,Teoponte,BOL-ADM3-33444609B45650655,2015,10001.68,9974.4941,9916.1836,9898.5996
181,Teoponte,BOL-ADM3-33444609B45650655,2016,10243.869,10235.885,10194.764,10179.395
181,Teoponte,BOL-ADM3-33444609B45650655,2017,10462.794,10493.583,10477.083,10466.967
181,Teoponte,BOL-ADM3-33444609B45650655,2018,10739.178,10754.599,10764.377,10761.811
181,Teoponte,BOL-ADM3-33444609B45650655,2019,11023.577,11021.528,11057.903,11064.454
181,Teoponte,BOL-ADM3-33444609B45650655,2020,11291.706,11294.62,11358.751,11375.402
182,Mapiri,BOL-ADM3-33444609B90372031,2012,14363.494,14361.094,14356.876,14357.492
182,Mapiri,BOL-ADM3-33444609B90372031,2013,14805.289,14844.389,14841.26,14840.723
182,Mapiri,BOL-ADM3-33444609B90372031,2014,15394.734,15346.713,15342.016,15340.377
182,Mapiri,BOL-ADM3-33444609B90372031,2015,15827.725,15864.039,15859.259,15856.854
182,Mapiri,BOL-ADM3-33444609B90372031,2016,16399.32,16399.898,16393.676,16390.721
182,Mapiri,BOL-ADM3-33444609B90372031,2017,16988.338,16952.064,16945.615,16942.48
182,Mapiri,BOL-ADM3-33444609B90372031,2018,17511.25,17517.84,17515.469,17512.695
182,Mapiri,BOL-ADM3-33444609B90372031,2019,18090.633,18100.326,18104.105,18102
182,Mapiri,BOL-ADM3-33444609B90372031,2020,18699.797,18701.84,18712.4,18711.115
183,Charazani,BOL-ADM3-33444609B50407902,2012,12655.613,12674.781,12679.629,12682.012
183,Charazani,BOL-ADM3-33444609B50407902,2013,13098.637,13079.94,13076.498,13077.771
183,Charazani,BOL-ADM3-33444609B50407902,2014,13552.949,13494.422,13485.776,13485.995
183,Charazani,BOL-ADM3-33444609B50407902,2015,13883.57,13914.724,13907.453,13906.949
183,Charazani,BOL-ADM3-33444609B50407902,2016,14355.497,14346.83,14342.151,14341.085
183,Charazani,BOL-ADM3-33444609B50407902,2017,14757.033,14792.172,14790.31,14788.786
183,Charazani,BOL-ADM3-33444609B50407902,2018,15254.338,15253.824,15252.501,15250.508
183,Charazani,BOL-ADM3-33444609B50407902,2019,15773.022,15729.21,15729.015,15726.63
183,Charazani,BOL-ADM3-33444609B50407902,2020,16190.733,16215.451,16220.122,16217.555
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2012,10991.977,11054.571,11093.954,11105.45
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2013,11052.254,11121.454,11180.848,11196.843
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2014,11192.104,11213.609,11273.237,11290.582
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2015,11304.48,11326.754,11371.367,11386.755
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2016,11506.904,11453.004,11474.629,11485.216
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2017,11627.511,11580.529,11581.767,11585.577
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2018,11703.713,11705.768,11691.743,11687.541
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2019,11784.291,11832.688,11804.015,11790.84
184,"Caiza ""D""",BOL-ADM3-33444609B73754741,2020,11990.611,11965.067,11918.079,11895.301
185,Copacabana,BOL-ADM3-33444609B22177467,2012,14762.72,14889.532,14887.715,14892.216
185,Copacabana,BOL-ADM3-33444609B22177467,2013,15015.16,14952.642,14950.83,14955.622
185,Copacabana,BOL-ADM3-33444609B22177467,2014,15094.514,15011.236,15014.787,15019.713
185,Copacabana,BOL-ADM3-33444609B22177467,2015,15075.775,15063.493,15079.707,15084.54
185,Copacabana,BOL-ADM3-33444609B22177467,2016,14989.023,15121.008,15146.54,15150.281
185,Copacabana,BOL-ADM3-33444609B22177467,2017,15185.348,15197.471,15216.193,15217.137
185,Copacabana,BOL-ADM3-33444609B22177467,2018,15321.119,15285.497,15287.99,15284.885
185,Copacabana,BOL-ADM3-33444609B22177467,2019,15415.596,15375.573,15360.961,15353.228
185,Copacabana,BOL-ADM3-33444609B22177467,2020,15448.486,15463.731,15434.427,15421.935
186,Tarvita,BOL-ADM3-33444609B65808761,2012,14207.903,14219.646,14216.379,14213.017
186,Tarvita,BOL-ADM3-33444609B65808761,2013,14087.705,14081.929,14080.908,14078.33
186,Tarvita,BOL-ADM3-33444609B65808761,2014,13936.285,13945.198,13946.249,13944.627
186,Tarvita,BOL-ADM3-33444609B65808761,2015,13820.607,13810.429,13812.575,13811.97
186,Tarvita,BOL-ADM3-33444609B65808761,2016,13660.362,13677.144,13679.987,13680.418
186,Tarvita,BOL-ADM3-33444609B65808761,2017,13554.715,13546.488,13548.633,13550.016
186,Tarvita,BOL-ADM3-33444609B65808761,2018,13419.078,13416.94,13418.45,13420.793
186,Tarvita,BOL-ADM3-33444609B65808761,2019,13288.36,13288.29,13289.468,13292.751
186,Tarvita,BOL-ADM3-33444609B65808761,2020,13159.637,13160.709,13161.7,13165.919
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2012,11215.938,10920.615,10876.795,10879.264
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2013,11064.951,10992.021,10949.711,10950.139
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2014,11036.719,11038.127,11021.37,11021.412
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2015,10900.146,11082.523,11093.383,11093.425
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2016,11076.939,11148.979,11167.517,11166.59
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2017,11373.652,11232.072,11243.625,11240.784
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2018,11285.24,11314.586,11320.642,11315.698
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2019,11372.352,11401.599,11398.772,11391.317
187,ChaquÃ­,BOL-ADM3-33444609B42666607,2020,11520.71,11493.62,11477.869,11467.584
188,Puna,BOL-ADM3-33444609B15997979,2012,23212.664,23051.156,23041.484,23058.697
188,Puna,BOL-ADM3-33444609B15997979,2013,23040.969,22961.508,22945.965,22959.252
188,Puna,BOL-ADM3-33444609B15997979,2014,22843.08,22857.729,22852.234,22861.607
188,Puna,BOL-ADM3-33444609B15997979,2015,22661.053,22754.678,22760.863,22765.77
188,Puna,BOL-ADM3-33444609B15997979,2016,22635.328,22664.561,22672.344,22671.695
188,Puna,BOL-ADM3-33444609B15997979,2017,22624.123,22584.598,22586.148,22579.021
188,Puna,BOL-ADM3-33444609B15997979,2018,22498.018,22507.344,22501.42,22487.369
188,Puna,BOL-ADM3-33444609B15997979,2019,22454.301,22431.766,22417.672,22396.451
188,Puna,BOL-ADM3-33444609B15997979,2020,22348.508,22355.352,22334.363,22305.988
189,Ckochas,BOL-ADM3-33444609B30593293,2012,16060.011,16080.519,16095.416,16096.736
189,Ckochas,BOL-ADM3-33444609B30593293,2013,15966.702,15984.666,15998.041,16000.604
189,Ckochas,BOL-ADM3-33444609B30593293,2014,15927.366,15893.145,15902.059,15905.184
189,Ckochas,BOL-ADM3-33444609B30593293,2015,15806.219,15801.182,15807.195,15810.422
189,Ckochas,BOL-ADM3-33444609B30593293,2016,15696.934,15709.557,15713.452,15716.359
189,Ckochas,BOL-ADM3-33444609B30593293,2017,15615.093,15619.759,15620.816,15622.991
189,Ckochas,BOL-ADM3-33444609B30593293,2018,15539.402,15531.318,15529.126,15530.281
189,Ckochas,BOL-ADM3-33444609B30593293,2019,15444.477,15442.98,15438.121,15438.181
189,Ckochas,BOL-ADM3-33444609B30593293,2020,15352.871,15354.838,15347.709,15346.626
190,El Villar,BOL-ADM3-33444609B60642341,2012,4372.2646,4376.9175,4377.2222,4376.3623
190,El Villar,BOL-ADM3-33444609B60642341,2013,4367.2646,4362.9854,4362.8066,4362.2158
190,El Villar,BOL-ADM3-33444609B60642341,2014,4350.6255,4348.4634,4348.2974,4348.0195
190,El Villar,BOL-ADM3-33444609B60642341,2015,4338.8896,4333.3486,4333.729,4333.791
190,El Villar,BOL-ADM3-33444609B60642341,2016,4307.3237,4317.9531,4319.1519,4319.5557
190,El Villar,BOL-ADM3-33444609B60642341,2017,4306.1909,4303.4907,4304.6689,4305.3501
190,El Villar,BOL-ADM3-33444609B60642341,2018,4288.8169,4289.4487,4290.2632,4291.1797
190,El Villar,BOL-ADM3-33444609B60642341,2019,4275.937,4275.7627,4275.9341,4277.0557
190,El Villar,BOL-ADM3-33444609B60642341,2020,4263.1216,4262.2544,4261.6689,4262.978
191,Huacaya,BOL-ADM3-33444609B90845226,2012,2587.7539,2584.3572,2588.0667,2589.5469
191,Huacaya,BOL-ADM3-33444609B90845226,2013,2608.0256,2608.6064,2609.4463,2610.448
191,Huacaya,BOL-ADM3-33444609B90845226,2014,2635.5522,2633.1096,2631.1892,2631.6221
191,Huacaya,BOL-ADM3-33444609B90845226,2015,2662.1895,2656.8696,2653.1262,2653.0198
191,Huacaya,BOL-ADM3-33444609B90845226,2016,2679.9729,2679.252,2675.1299,2674.5979
191,Huacaya,BOL-ADM3-33444609B90845226,2017,2700.7375,2700.4666,2697.1592,2696.3386
191,Huacaya,BOL-ADM3-33444609B90845226,2018,2719.814,2720.8499,2719.2219,2718.2354
191,Huacaya,BOL-ADM3-33444609B90845226,2019,2741.4077,2740.7947,2741.3608,2740.2917
191,Huacaya,BOL-ADM3-33444609B90845226,2020,2758.366,2760.5386,2763.627,2762.5164
192,Tacacoma,BOL-ADM3-33444609B27309972,2012,8160.5347,8166.7773,8166.8862,8165.7729
192,Tacacoma,BOL-ADM3-33444609B27309972,2013,8394.3877,8372.6709,8362.6563,8360.5107
192,Tacacoma,BOL-ADM3-33444609B27309972,2014,8604.3711,8577.6748,8562.2852,8559.5986
192,Tacacoma,BOL-ADM3-33444609B27309972,2015,8806.9111,8779.1123,8765.5264,8763.0439
192,Tacacoma,BOL-ADM3-33444609B27309972,2016,8960.3574,8978.5908,8972.5049,8970.9814
192,Tacacoma,BOL-ADM3-33444609B27309972,2017,9153.0361,9182.4873,9183.8184,9183.6436
192,Tacacoma,BOL-ADM3-33444609B27309972,2018,9389.2402,9394.7773,9399.9834,9401.2656
192,Tacacoma,BOL-ADM3-33444609B27309972,2019,9620.873,9614.8076,9621.21,9624.0176
192,Tacacoma,BOL-ADM3-33444609B27309972,2020,9846.9395,9840.9482,9847.6416,9852.0283
193,Huacareta,BOL-ADM3-33444609B13482689,2012,8394.6611,8398.9736,8374.9707,8369.0947
193,Huacareta,BOL-ADM3-33444609B13482689,2013,8297.1914,8264.834,8239.9404,8233.123
193,Huacareta,BOL-ADM3-33444609B13482689,2014,8114.5889,8124.123,8105.186,8098.75
193,Huacareta,BOL-ADM3-33444609B13482689,2015,8012.6279,7980.6382,7971.0083,7966.0078
193,Huacareta,BOL-ADM3-33444609B13482689,2016,7801.4009,7836.4805,7837.7959,7835.001
193,Huacareta,BOL-ADM3-33444609B13482689,2017,7679.1162,7698.5386,7706.3247,7705.9277
193,Huacareta,BOL-ADM3-33444609B13482689,2018,7568.623,7567.7793,7576.958,7578.873
193,Huacareta,BOL-ADM3-33444609B13482689,2019,7445.2729,7442.1006,7449.7554,7453.8701
193,Huacareta,BOL-ADM3-33444609B13482689,2020,7326.8965,7319.6606,7324.7163,7330.9219
194,Monteagudo,BOL-ADM3-33444609B9106763,2012,24266.373,24248.184,24272.361,24278.82
194,Monteagudo,BOL-ADM3-33444609B9106763,2013,24021.529,24061.961,24087.102,24094.5
194,Monteagudo,BOL-ADM3-33444609B9106763,2014,23913.23,23885.938,23905.307,23912.285
194,Monteagudo,BOL-ADM3-33444609B9106763,2015,23657.404,23715.859,23726.605,23732.035
194,Monteagudo,BOL-ADM3-33444609B9106763,2016,23602.881,23551.865,23550.697,23553.662
194,Monteagudo,BOL-ADM3-33444609B9106763,2017,23403.654,23384.859,23376.652,23376.92
194,Monteagudo,BOL-ADM3-33444609B9106763,2018,23211.424,23214.01,23204.049,23201.615
194,Monteagudo,BOL-ADM3-33444609B9106763,2019,23038.686,23041.529,23032.764,23027.689
194,Monteagudo,BOL-ADM3-33444609B9106763,2020,22861.551,22869.109,22862.721,22855.09
195,PotosÃ­,BOL-ADM3-33444609B51923126,2012,185692.47,186414.48,186554.45,186561.92
195,PotosÃ­,BOL-ADM3-33444609B51923126,2013,191026.2,191189.13,191331.94,191346.91
195,PotosÃ­,BOL-ADM3-33444609B51923126,2014,196036.17,196160.3,196240.02,196255.92
195,PotosÃ­,BOL-ADM3-33444609B51923126,2015,201741.64,201284.34,201278.59,201291.64
195,PotosÃ­,BOL-ADM3-33444609B51923126,2016,206823.33,206491.83,206445.36,206456
195,PotosÃ­,BOL-ADM3-33444609B51923126,2017,211324.91,211782.53,211742.53,211752.03
195,PotosÃ­,BOL-ADM3-33444609B51923126,2018,217343.44,217211.67,217175.84,217183.92
195,PotosÃ­,BOL-ADM3-33444609B51923126,2019,222843.7,222763.22,222747.3,222754.72
195,PotosÃ­,BOL-ADM3-33444609B51923126,2020,228347.16,228441.63,228460.58,228468.2
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2012,5386.623,5405.4263,5388.4463,5379.1738
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2013,5396.9238,5397.457,5387.9429,5380.123
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2014,5389.6592,5387.8452,5385.8779,5380.2666
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2015,5362.415,5378.5327,5382.6943,5379.7842
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2016,5365.8623,5371.7354,5378.8813,5378.8457
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2017,5376.5981,5367.0859,5374.7075,5377.604
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2018,5361.0352,5363.2788,5370.3267,5376.1631
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2019,5355.6289,5360.5332,5365.9087,5374.6304
196,San Pedro de Tiquina,BOL-ADM3-33444609B67965715,2020,5364.4868,5358.7183,5361.5249,5373.0776
197,Lagunillas,BOL-ADM3-33444609B6445025,2012,5520.4873,5489.5073,5484.0288,5486.3984
197,Lagunillas,BOL-ADM3-33444609B6445025,2013,5519.4443,5517.3979,5506.3433,5506.3013
197,Lagunillas,BOL-ADM3-33444609B6445025,2014,5546.1089,5542.1572,5528.4482,5526.4082
197,Lagunillas,BOL-ADM3-33444609B6445025,2015,5556.0938,5563.9282,5550.0327,5546.5991
197,Lagunillas,BOL-ADM3-33444609B6445025,2016,5578.6025,5583.4785,5570.9741,5566.7891
197,Lagunillas,BOL-ADM3-33444609B6445025,2017,5619.1577,5600.3306,5591.1997,5586.9194
197,Lagunillas,BOL-ADM3-33444609B6445025,2018,5611.3154,5613.2222,5610.707,5606.9678
197,Lagunillas,BOL-ADM3-33444609B6445025,2019,5619.4424,5623.9121,5629.7935,5626.9756
197,Lagunillas,BOL-ADM3-33444609B6445025,2020,5629.1025,5633.854,5648.7402,5647.0112
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2012,4790.646,4787.2891,4792.3003,4793.8862
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2013,4880.3647,4880.2109,4879.0757,4879.6758
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2014,4991.373,4974.0972,4967.4746,4967.0767
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2015,5069.2402,5066.2319,5057.1372,5056.0039
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2016,5163.9932,5156.5508,5147.9521,5146.4355
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2017,5235.2627,5245.4932,5239.8984,5238.3745
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2018,5340.7144,5334.7783,5333.1304,5331.8794
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2019,5416.709,5424.5591,5427.7676,5426.9912
198,AlcalÃ¡,BOL-ADM3-33444609B92818499,2020,5516.6777,5515.9614,5524.0107,5523.7842
199,Sopachui,BOL-ADM3-33444609B9397800,2012,6869.2363,6892.2632,6896.5962,6896.4053
199,Sopachui,BOL-ADM3-33444609B9397800,2013,6901.0762,6901.3335,6904.4009,6904.6577
199,Sopachui,BOL-ADM3-33444609B9397800,2014,6927.104,6911.1006,6912.3267,6912.8872
199,Sopachui,BOL-ADM3-33444609B9397800,2015,6922.0088,6919.4502,6920.2681,6921.0869
199,Sopachui,BOL-ADM3-33444609B9397800,2016,6934.3408,6926.8447,6928.2651,6929.2827
199,Sopachui,BOL-ADM3-33444609B9397800,2017,6918.8745,6934.1284,6936.3838,6937.4951
199,Sopachui,BOL-ADM3-33444609B9397800,2018,6938.0371,6943.3726,6944.7437,6945.7637
199,Sopachui,BOL-ADM3-33444609B9397800,2019,6959.8125,6954.2075,6953.2856,6954.0815
199,Sopachui,BOL-ADM3-33444609B9397800,2020,6967.5215,6965.3984,6961.9053,6962.4229
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2012,7309.3125,7341.8364,7339.7153,7333.4814
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2013,7264.3721,7277.2651,7270.1621,7264.0356
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2014,7238.9414,7212.168,7200.0728,7194.623
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2015,7190.8589,7140.9897,7129.1094,7125.1943
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2016,7039.5425,7062.582,7057.3237,7055.8164
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2017,6975.1611,6983.6431,6985.375,6986.7075
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2018,6891.1465,6906.9893,6913.731,6918.0444
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2019,6830.2148,6833.9658,6842.7241,6849.9585
200,Villa Ricardo Mugia - Icla,BOL-ADM3-33444609B74292684,2020,6773.9141,6763.3975,6772.4595,6782.5229
201,Yotala,BOL-ADM3-33444609B38543160,2012,10211.482,10397.245,10396.66,10398.515
201,Yotala,BOL-ADM3-33444609B38543160,2013,10181.825,10300.28,10381.481,10397.612
201,Yotala,BOL-ADM3-33444609B38543160,2014,10157.688,10243.18,10372.149,10398.188
201,Yotala,BOL-ADM3-33444609B38543160,2015,10116.242,10237.037,10371.655,10401.153
201,Yotala,BOL-ADM3-33444609B38543160,2016,10286.906,10279.8,10380.848,10406.828
201,Yotala,BOL-ADM3-33444609B38543160,2017,10444.398,10350.411,10398.019,10414.791
201,Yotala,BOL-ADM3-33444609B38543160,2018,10454.776,10428.766,10420.514,10424.34
201,Yotala,BOL-ADM3-33444609B38543160,2019,10516.557,10509.427,10446.135,10434.834
201,Yotala,BOL-ADM3-33444609B38543160,2020,10592.789,10591.004,10473.018,10445.706
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2012,11368.658,11181.584,11152.872,11160.862
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2013,11242.093,11220.113,11186.8,11189.638
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2014,11265.626,11244.505,11220.231,11219.075
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2015,11128.826,11265.414,11253.388,11249.063
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2016,11277.094,11297.022,11286.942,11279.658
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2017,11432.99,11331.519,11320.317,11310.563
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2018,11338.651,11357.83,11352.827,11341.508
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2019,11375.716,11381.001,11384.909,11372.506
202,YamparÃ¡ez,BOL-ADM3-33444609B32418048,2020,11395.639,11403.034,11416.886,11403.567
203,Tomina,BOL-ADM3-33444609B38412786,2012,8668.9619,8648.0752,8635.8691,8632.9219
203,Tomina,BOL-ADM3-33444609B38412786,2013,8638.791,8619.2324,8601.5615,8597.0918
203,Tomina,BOL-ADM3-33444609B38412786,2014,8581.5889,8583.6816,8566.0498,8561.0117
203,Tomina,BOL-ADM3-33444609B38412786,2015,8554.3818,8543.0518,8529.3184,8524.6758
203,Tomina,BOL-ADM3-33444609B38412786,2016,8494.4297,8498.5947,8491.4971,8488.0889
203,Tomina,BOL-ADM3-33444609B38412786,2017,8434.5586,8453.3682,8452.9736,8451.377
203,Tomina,BOL-ADM3-33444609B38412786,2018,8412.626,8409.6738,8414.126,8414.6396
203,Tomina,BOL-ADM3-33444609B38412786,2019,8365.8154,8366.7959,8375.1699,8377.9668
203,Tomina,BOL-ADM3-33444609B38412786,2020,8326.877,8324.5254,8336.3076,8341.4131
204,OcurÃ­,BOL-ADM3-33444609B72440734,2012,15637.454,15565.081,15546.508,15557.779
204,OcurÃ­,BOL-ADM3-33444609B72440734,2013,15523.951,15420.832,15409.791,15420.022
204,OcurÃ­,BOL-ADM3-33444609B72440734,2014,15281.506,15264.724,15275.253,15284.462
204,OcurÃ­,BOL-ADM3-33444609B72440734,2015,14933.602,15114.953,15144.142,15151.308
204,OcurÃ­,BOL-ADM3-33444609B72440734,2016,14949.506,14991.693,15017.751,15020.745
204,OcurÃ­,BOL-ADM3-33444609B72440734,2017,14957.559,14885.755,14895.256,14892.415
204,OcurÃ­,BOL-ADM3-33444609B72440734,2018,14814.004,14781.595,14775.154,14765.815
204,OcurÃ­,BOL-ADM3-33444609B72440734,2019,14675.279,14675.435,14656.637,14640.599
204,OcurÃ­,BOL-ADM3-33444609B72440734,2020,14560.271,14568.675,14539.277,14516.555
205,Tarabuco,BOL-ADM3-33444609B73936756,2012,18251.461,18187.24,18170.891,18177.043
205,Tarabuco,BOL-ADM3-33444609B73936756,2013,18046.016,17990.135,17984.268,17992.143
205,Tarabuco,BOL-ADM3-33444609B73936756,2014,17793.24,17785.598,17800.359,17809.682
205,Tarabuco,BOL-ADM3-33444609B73936756,2015,17497.574,17586.555,17620.467,17629.98
205,Tarabuco,BOL-ADM3-33444609B73936756,2016,17411.82,17406.564,17445.719,17453.24
205,Tarabuco,BOL-ADM3-33444609B73936756,2017,17208.98,17244.674,17276.047,17279.375
205,Tarabuco,BOL-ADM3-33444609B73936756,2018,17099.553,17100.816,17110.996,17108.189
205,Tarabuco,BOL-ADM3-33444609B73936756,2019,16967.141,16969.34,16949.51,16939.313
205,Tarabuco,BOL-ADM3-33444609B73936756,2020,16880.445,16844.605,16790.461,16772.375
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2012,10616.301,10601.655,10619.444,10630.915
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2013,10990.459,11025.681,11039.18,11047.963
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2014,11443.422,11476.03,11477.759,11482.609
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2015,11998.588,11949.206,11935.163,11935.288
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2016,12449.299,12435.296,12410.866,12406.311
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2017,12957.828,12931.192,12904.89,12896.105
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2018,13431.332,13435.674,13417.567,13405.212
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2019,13963.336,13951.97,13949.761,13934.338
206,ZudaÃ±ez,BOL-ADM3-33444609B5472183,2020,14451.693,14483.063,14502.552,14484.266
207,Curva,BOL-ADM3-33444609B88989469,2012,3215.4697,3208.864,3207.417,3205.9399
207,Curva,BOL-ADM3-33444609B88989469,2013,3312.9482,3320.3967,3320.3525,3319.2158
207,Curva,BOL-ADM3-33444609B88989469,2014,3432.8945,3436.1995,3437.0811,3436.3599
207,Curva,BOL-ADM3-33444609B88989469,2015,3560.0664,3556.6716,3557.7876,3557.5298
207,Curva,BOL-ADM3-33444609B88989469,2016,3670.0195,3681.6799,3682.6316,3682.8809
207,Curva,BOL-ADM3-33444609B88989469,2017,3827.8613,3811.6345,3811.8054,3812.5869
207,Curva,BOL-ADM3-33444609B88989469,2018,3939.8484,3944.9795,3945.3708,3946.7935
207,Curva,BOL-ADM3-33444609B88989469,2019,4083.2764,4082.7014,4083.5581,4085.6851
207,Curva,BOL-ADM3-33444609B88989469,2020,4223.8018,4225.0337,4226.561,4229.4561
208,Pelechuco,BOL-ADM3-33444609B30997278,2012,6896.0234,6894.6167,6887.4536,6886.8101
208,Pelechuco,BOL-ADM3-33444609B30997278,2013,7094.1367,7079.0557,7069.7793,7068.4038
208,Pelechuco,BOL-ADM3-33444609B30997278,2014,7277.9761,7264.3682,7256.3638,7254.6753
208,Pelechuco,BOL-ADM3-33444609B30997278,2015,7444.6016,7451.1763,7447.3188,7445.728
208,Pelechuco,BOL-ADM3-33444609B30997278,2016,7635.9443,7642.4678,7642.9854,7641.7393
208,Pelechuco,BOL-ADM3-33444609B30997278,2017,7823.9043,7840.4424,7843.7031,7842.8955
208,Pelechuco,BOL-ADM3-33444609B30997278,2018,8049.5786,8046.415,8049.7612,8049.3545
208,Pelechuco,BOL-ADM3-33444609B30997278,2019,8266.2617,8259.0264,8261.2715,8261.2559
208,Pelechuco,BOL-ADM3-33444609B30997278,2020,8477.5195,8477.2891,8478.332,8478.7363
209,Palos Blancos,BOL-ADM3-33444609B83015549,2012,25395.359,25475.453,25470.91,25451.631
209,Palos Blancos,BOL-ADM3-33444609B83015549,2013,26379.418,26370.199,26379.781,26366.477
209,Palos Blancos,BOL-ADM3-33444609B83015549,2014,27305.285,27299.26,27318.949,27312.463
209,Palos Blancos,BOL-ADM3-33444609B83015549,2015,28275.516,28263.83,28290.311,28291.039
209,Palos Blancos,BOL-ADM3-33444609B83015549,2016,29253.953,29266.248,29295.875,29303.756
209,Palos Blancos,BOL-ADM3-33444609B83015549,2017,30285.559,30310.982,30337.559,30352.201
209,Palos Blancos,BOL-ADM3-33444609B83015549,2018,31396.953,31400.885,31417.061,31437.92
209,Palos Blancos,BOL-ADM3-33444609B83015549,2019,32556.543,32534.727,32535.564,32562.414
209,Palos Blancos,BOL-ADM3-33444609B83015549,2020,33714.109,33710.117,33694.082,33727.098
210,Apolo,BOL-ADM3-33444609B25123274,2012,20768.486,20826.652,20864.266,20878.297
210,Apolo,BOL-ADM3-33444609B25123274,2013,21572.148,21621.334,21666.951,21682.496
210,Apolo,BOL-ADM3-33444609B25123274,2014,22412.264,22466.813,22504.961,22519.367
210,Apolo,BOL-ADM3-33444609B25123274,2015,23419.148,23360.941,23379.484,23390.166
210,Apolo,BOL-ADM3-33444609B25123274,2016,24314.66,24291.488,24290.725,24295.799
210,Apolo,BOL-ADM3-33444609B25123274,2017,25276.859,25254.045,25239.189,25237.361
210,Apolo,BOL-ADM3-33444609B25123274,2018,26266.402,26247.309,26225.516,26215.912
210,Apolo,BOL-ADM3-33444609B25123274,2019,27250.504,27273.602,27250.67,27232.666
210,Apolo,BOL-ADM3-33444609B25123274,2020,28331.176,28338.781,28316.035,28288.936
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2012,18917.398,18901.855,18886.09,18879.967
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2013,19501.457,19498.76,19480.396,19473.82
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2014,20142.293,20107.109,20091.641,20085.625
211,Puerto Menor de Rurrenabaque,BOL-ADM3-33444609B4331330,2015,20698.004,20727.717,20720.307,20715.979
