asdf_id,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020
196,5342.2114,5324.8945,5341.3237,5339.4922,5281.3008,5365.2949,5349.0615,5295.4814,5424.1982,5457.7686,5423.3813,5386.623,5396.9238,5389.6592,5362.415,5365.8623,5376.5981,5361.0352,5355.6289,5364.4868
197,5358.689,5343.1763,5319.688,5349.3965,5394.6885,5362.377,5357.5381,5385.4717,5379.5762,5445.479,5433.1211,5520.4873,5519.4443,5546.1089,5556.0938,5578.6025,5619.1577,5611.3154,5619.4424,5629.1025
198,3946.5857,4003.322,4121.0254,4186.9443,4239.707,4321.4053,4383.0088,4466.2251,4536.7939,4615.2964,4670.2827,4790.646,4880.3647,4991.373,5069.2402,5163.9932,5235.2627,5340.7144,5416.709,5516.6777
199,6754.8047,6830.8926,6776.0425,6870.5308,6846.6201,6853.7725,6856.0488,6859.3271,6869.3521,6904.3096,6880.5854,6869.2363,6901.0762,6927.104,6922.0088,6934.3408,6918.8745,6938.0371,6959.8125,6967.5215
200,8109.6001,8037.4272,7943.3062,7880.0557,7816.6284,7748.3896,7691.2393,7629.0513,7539.1191,7490.5479,7407.9746,7309.3125,7264.3721,7238.9414,7190.8589,7039.5425,6975.1611,6891.1465,6830.2148,6773.9141
201,10112.75,10346.646,10630.549,10210.204,10258.435,10231.053,10343.683,10369.17,10802.256,10636.996,10849.464,10211.482,10181.825,10157.688,10116.242,10286.906,10444.398,10454.776,10516.557,10592.789
202,11120.924,11029.285,10934.119,10932.344,11053.696,10996.238,10976.318,11007.066,10964.146,11001.25,11066.923,11368.658,11242.093,11265.626,11128.826,11277.094,11432.99,11338.651,11375.716,11395.639
203,9091.873,9009.1289,8953.6973,8920.9102,8882.1992,8848.7236,8805.7227,8743.9609,8721.3945,8660.3008,8675.0977,8668.9619,8638.791,8581.5889,8554.3818,8494.4297,8434.5586,8412.626,8365.8154,8326.877
204,17307.928,17106.785,16889.23,16729.977,16655.586,16481.732,16229.831,16065.43,15942.582,15758.523,15714.658,15637.454,15523.951,15281.506,14933.602,14949.506,14957.559,14814.004,14675.279,14560.271
205,20358.889,20092.912,19946.688,19786.684,19594.051,19366.68,19162.461,18893.133,18685.703,18516.793,18406.646,18251.461,18046.016,17793.24,17497.574,17411.82,17208.98,17099.553,16967.141,16880.445
206,7063.125,7310.041,7567.3936,7812.3535,8135.6641,8437.375,8786.8486,9119.0234,9493.6445,9851.1953,10140.248,10616.301,10990.459,11443.422,11998.588,12449.299,12957.828,13431.332,13963.336,14451.693
207,2168.252,2259.145,2348.1865,2434.2732,2504.8208,2593.5557,2689.0142,2793.6821,2893.3188,2990.6184,3105.249,3215.4697,3312.9482,3432.8945,3560.0664,3670.0195,3827.8613,3939.8484,4083.2764,4223.8018
208,5192.5059,5321.3594,5457.896,5588.6519,5742.1812,5878.1689,6040.2974,6195.0908,6344.5605,6551.2236,6703.2803,6896.0234,7094.1367,7277.9761,7444.6016,7635.9443,7823.9043,8049.5786,8266.2617,8477.5195
209,17140.971,17729.488,18438.514,19066.01,19769.916,20566.137,21355.66,22119.922,23061.566,23766.334,24636.199,25395.359,26379.418,27305.285,28275.516,29253.953,30285.559,31396.953,32556.543,33714.109
210,13788.809,14316.046,14894.89,15457.912,16041.601,16664.926,17314.051,18002.893,18706.188,19368.258,20097.053,20768.486,21572.148,22412.264,23419.148,24314.66,25276.859,26266.402,27250.504,28331.176
211,13422.678,13839.496,14249.416,14730.481,15221.9,15672.013,16139.412,16667.709,17186.426,17681.201,18368.111,18917.398,19501.457,20142.293,20698.004,21357.273,22017.328,22713.988,23433.406,24146.191
212,6391.2876,6603.6914,6845.7383,7038.7061,7226.7393,7485.9575,7747.8916,7969.8101,8203.5303,8539.042,8694.5225,9001.0391,9277.8135,9551.5234,9923.1572,10251.085,10573.301,10941.201,11269.529,11640.194
213,23238.654,22583.039,22473.723,22279.563,21921.525,21662.488,21126.844,21062.771,20824.877,20360.127,20166.387,19937.76,19747.619,18994.799,19281.6,18892.973,18728.404,18472.752,18209.133,18101.844
214,31272.73,31949.666,32402.951,32789.008,33111.383,33551.129,34148.625,34545.078,35009.965,35743.102,36526.43,37221.633,37814.793,38300.617,38886.637,39500.293,40133.551,40819.465,41547.027,42111.145
215,10896.131,10978.898,11157.591,11338.396,11432.796,11635.411,11847.571,11978.97,12189.051,12350.939,12498.573,12878.809,13008.664,13208.027,13458.022,13709.295,13912.479,14087.1,14312.781,14540.0
216,4617.9829,4828.0181,5252.5342,5408.9854,5687.4863,6130.6489,6474.5127,6797.9912,7402.0264,8421.1758,8344.7402,8749.9063,9255.5615,9832.9951,10406.203,11166.974,11930.618,12688.074,13589.742,14521.469
217,1025.2058,1020.6389,1013.3206,1009.3328,1004.434,994.81372,988.97711,984.91345,977.92377,972.91687,970.96527,970.29028,991.35706,982.42212,990.7218,975.06342,965.39752,956.76379,955.83209,950.20972
218,6681.8828,6651.3188,6623.8872,6595.8848,6586.5146,6554.3623,6531.6328,6510.2793,6486.2197,6458.7158,6435.9438,6474.7734,6447.2734,6455.8447,6416.6748,6384.583,6348.4775,6329.4849,6307.4287,6283.9663
219,76168.758,77430.727,78420.039,79791.172,81690.93,82346.828,83512.523,85036.594,86347.781,86957.109,89029.641,90579.219,91917.953,93323.734,94682.273,96102.375,97698.172,99223.828,100622.63,102123.2
220,3761.8071,4020.5269,4293.4536,4597.123,4945.7959,5291.1875,5691.0215,6073.4043,6450.0698,6943.2715,7470.6304,8070.1885,8519.3574,9099.6504,9707.0859,10431.25,11232.82,12002.405,12867.211,13770.965
221,3106.043,3214.1714,3338.6218,3501.2622,3667.4531,3800.1196,3959.262,4199.418,4359.8374,4485.7344,4607.4639,4795.3242,4888.1201,5144.082,5323.688,5615.0674,5923.0576,6151.292,6396.6147,6687.0469
222,1801.5901,1924.4839,2405.6665,2392.4509,2258.3142,2627.2578,2844.5593,2941.7578,2987.5098,3235.2405,3268.1558,3383.9194,3663.8953,3987.1689,4265.2817,4741.2568,5143.437,5592.4741,6102.2754,6663.3828
223,3930.2019,4054.6174,4256.5142,4428.6128,4622.3101,4786.4482,4969.0659,5182.2212,5426.4453,5629.4517,5903.6914,6191.0928,6411.9756,6669.8262,6972.1802,7250.7578,7554.6372,7873.8994,8203.4229,8546.7891
224,2803.7917,3022.7747,3040.2341,3043.155,3090.8357,3148.8821,3195.636,3134.7361,3124.3889,3303.115,3383.9475,3402.8379,3570.543,3604.717,3675.9558,3712.0635,3759.7083,3839.0996,3915.6274,3986.7993
225,1159.4861,1212.5809,1236.0184,1350.4142,1432.0905,1522.8094,1601.5463,1680.257,1770.4788,1816.4985,1927.9497,2035.0514,2144.4187,2277.3325,2386.8469,2572.2412,2678.3076,2865.4065,3043.3374,3186.7537
226,40368.629,40498.309,40561.258,40721.742,40870.422,40963.863,41101.246,41267.93,41399.043,41461.18,41688.438,41784.984,41855.227,42001.438,42117.375,42276.488,42436.672,42571.168,42699.527,42831.953
227,1027.8982,1118.0647,1233.9305,1341.7513,1481.4302,1611.337,1766.4974,1942.9181,2129.2476,2335.0464,2595.9917,2836.1387,3140.2266,3449.8608,3787.563,4124.9546,4519.9185,4961.1372,5444.9961,5977.5645
228,542.6087,616.16284,690.82056,792.79218,896.19904,1024.1575,1165.2844,1319.832,1496.865,1710.5107,1933.248,2192.8765,2506.0601,2856.2764,3246.1895,3694.6406,4191.2778,4780.3242,5450.1294,6203.3691
229,813.87402,880.81781,980.88287,1064.5066,1160.6313,1257.9299,1375.8735,1494.7083,1640.0237,1787.5465,1969.5175,2151.2402,2349.2783,2570.1123,2810.395,3064.3311,3370.1118,3672.23,4027.2737,4411.9092
230,5918.8467,6021.7651,6169.9482,6241.9844,6106.0635,6230.0161,6370.8374,6485.541,6412.6895,6438.8496,6646.8608,6704.7729,6797.5088,6963.9834,7089.6006,7220.5879,7235.3384,7298.2744,7364.8945,7482.915
231,3469.2861,3375.4841,3496.293,3219.1514,3251.4104,3278.5583,3408.7842,3486.8882,3278.7854,3046.2129,3179.5149,3780.4204,3950.3999,3855.3872,3732.0542,4068.3701,3976.1309,4036.8379,4029.0195,4069.6997
232,7974.3662,8031.3398,8128.2891,8256.041,8521.5801,8519.4609,8731.1494,8835.2363,8740.9141,8837.916,9003.4805,9468.5635,9495.3906,9736.5986,9888.1787,10009.993,10321.287,10384.227,10559.601,10784.109
233,1737.751,1813.5215,1929.4299,2040.1172,2140.8569,2268.5225,2369.1516,2499.98,2615.5449,2780.238,2940.9172,3034.231,3193.3062,3361.9683,3542.3843,3746.8733,3946.5911,4150.0728,4349.2949,4624.2354
234,3171.6855,3344.9211,3539.1245,3733.6455,3944.4167,4157.4429,4375.3223,4634.5493,4946.6934,5212.0347,5499.999,5809.9678,6176.8228,6542.4082,6940.3818,7298.458,7693.082,8135.1118,8601.9922,9092.3145
235,8570.9844,8772.1045,8914.9746,9237.5361,9494.9805,9705.0234,9947.9424,10209.868,10377.151,10775.536,11045.433,11394.313,11608.174,12089.348,12331.416,12752.008,13109.553,13528.603,13882.743,14283.604
236,38008.703,38819.188,39711.102,39838.992,40481.691,41130.949,41867.672,42676.445,43287.801,44203.113,45015.082,45697.523,46386.145,46952.324,47333.777,48441.922,49123.379,49900.594,50783.906,51535.707
237,7258.9648,7275.3535,7366.1382,7394.0137,7187.8877,7178.9834,7231.5234,7081.626,7035.8604,7098.4707,7113.7065,6978.2461,6997.4585,7028.6396,7098.0757,7026.9482,6922.6006,6915.623,6896.9766,6877.6821
238,8769.0645,8761.875,8607.0742,8476.5352,8342.0566,8239.416,8159.979,7950.5962,7969.9741,7851.4126,7896.0381,7889.6597,7812.3662,7636.8916,7668.832,7599.0029,7594.6768,7520.8887,7399.1826,7349.2061
239,8946.2178,8766.4961,8919.6025,8576.5273,8856.6006,8535.4707,8659.9189,8433.627,8299.3691,8141.3867,8106.8711,8646.6846,8559.9014,8619.2822,8734.6416,8855.4395,8884.6729,8920.6299,8855.3975,8821.3545
240,2737.3528,2779.0737,2826.9177,2897.5098,2752.6255,2806.5896,2863.5981,2832.3677,2910.9136,2916.3813,2759.0356,2598.6221,2663.5432,2749.459,2841.0771,2771.7717,2641.896,2684.7993,2674.7112,2683.1414
241,10736.756,10636.753,10526.418,10442.621,10359.749,10266.972,10169.843,10091.947,10008.844,9896.248,9826.7246,9728.2129,9643.5342,9533.8027,9470.0879,9384.0557,9307.7334,9225.8818,9143.5127,9062.9229
242,19046.59,19081.848,19049.764,18664.617,19112.285,18534.035,18390.957,17140.586,17246.59,17924.787,17429.031,16116.203,16105.207,15947.131,15888.55,15871.611,15756.457,15567.146,15429.297,15217.826
243,12932.659,12731.41,12512.09,12290.587,12086.624,11874.588,11668.023,11502.738,11303.589,11145.733,10917.469,10725.68,10560.13,10359.216,10217.6,10062.863,9910.0391,9743.3848,9607.2578,9447.2129
244,7885.6836,7905.334,7922.5859,7935.8516,7953.248,7969.6226,7987.8545,8015.1748,8018.2354,8027.7788,8032.2295,8032.6885,8042.8604,8053.083,8070.999,8089.4355,8116.3711,8127.0278,8140.9268,8152.5522
245,2642.3,2609.6431,2560.1252,2511.4219,2461.7722,2415.9146,2366.8987,2323.9236,2280.2207,2239.0942,2207.6123,2180.3198,2140.7981,2095.2749,2051.2732,2018.7882,1987.8866,1947.3622,1911.0148,1878.9807
246,12278.948,12186.13,12079.739,11962.021,11882.662,11778.092,11693.521,11589.573,11477.662,11371.542,11287.266,11159.834,11054.075,10967.012,10895.383,10784.552,10690.68,10603.238,10514.526,10421.365
247,7519.498,7550.1997,7584.7153,7557.6602,7531.7847,7569.2627,7589.168,7577.7515,7584.3086,7607.6782,7591.3052,7648.1123,7690.3169,7691.4751,7718.5635,7714.7393,7695.8672,7738.1836,7751.0498,7766.7881
248,3953.6555,4059.1375,4119.2368,4225.7788,4317.9165,4408.3911,4492.189,4588.6885,4703.4395,4803.1084,4908.0166,4963.8594,5049.4248,5151.5498,5235.5229,5363.8369,5503.1069,5606.3716,5728.8926,5853.0439
249,3621.7773,3724.5232,3828.7124,3968.7354,4124.9229,4265.4448,4396.2578,4571.4063,4707.9092,4875.3354,5052.9009,5224.9102,5385.7344,5596.04,5821.6709,5990.2168,6220.2393,6425.6636,6643.9541,6876.7583
250,30442.219,30759.516,31048.84,31280.023,31450.936,31776.836,32072.764,32290.205,32583.777,32823.906,33091.336,33251.844,33584.219,33836.836,34103.516,34408.137,34632.594,34951.824,35250.039,35544.352
251,15488.239,15657.242,16037.903,16206.067,15974.059,16155.948,16511.213,16417.049,16553.049,16544.158,16560.555,16323.002,16438.697,17137.625,16982.365,16958.205,17018.613,17160.078,17238.566,17257.279
252,16881.664,16903.248,16925.346,16945.738,16980.865,17006.527,17040.66,17050.676,17100.369,17119.785,17170.107,17186.865,17218.018,17255.168,17269.01,17315.039,17348.213,17383.014,17413.605,17444.811
253,11398.516,11439.152,11516.518,11573.321,11665.986,11729.827,11787.65,11873.472,11914.628,11981.421,12085.388,12201.943,12242.551,12324.842,12344.293,12458.301,12553.487,12643.226,12723.143,12819.016
254,205945.25,210006.69,214548.16,219204.78,221704.94,226498.81,230761.03,234736.27,238450.83,242737.05,246530.08,249442.25,256544.23,261334.94,268107.03,271176.78,274544.38,280361.47,285020.0,290141.25
255,9353.457,9641.7617,9802.4688,10113.486,10435.688,10701.215,10949.151,11355.065,11702.588,12057.999,12424.972,12764.914,13016.205,13418.611,13735.88,14264.803,14777.188,15137.354,15593.046,16051.43
256,2457.8413,2440.3748,2431.4165,2427.4214,2418.0938,2404.301,2387.6653,2391.2715,2369.1323,2353.6929,2340.3257,2335.8379,2314.4822,2296.8799,2286.4373,2273.7114,2264.1189,2249.7739,2238.791,2222.729
257,2162.478,2165.9055,2169.5498,2169.2896,2163.7351,2169.147,2166.4248,2171.4219,2166.6282,2169.5093,2165.8848,2173.73,2182.0566,2180.4204,2188.8628,2183.2324,2178.4573,2182.6875,2184.3047,2193.9368
258,1972.8376,2038.1792,2113.9385,2192.8452,2263.6357,2344.9219,2422.8154,2511.9883,2599.5491,2681.5732,2769.355,2869.1804,2998.4058,3108.3948,3228.749,3332.3506,3441.271,3568.8481,3696.5503,3828.6357
259,21571.475,22110.215,22503.211,22933.598,23220.215,23646.428,24084.586,24458.414,24880.801,25390.256,25507.773,26108.613,26549.229,26991.645,27614.813,27783.125,28217.508,28675.492,29169.137,29645.621
260,43563.691,43662.066,44292.453,44799.891,47020.348,46841.797,48115.816,48975.621,49286.125,50130.965,54642.531,53307.371,53499.203,55388.742,55891.949,58158.039,60426.246,61135.352,62447.125,63567.113
261,32217.215,33486.078,34971.59,36573.758,38064.422,39719.969,41365.023,43303.973,45107.227,46867.637,49042.316,51370.73,53385.305,56096.367,58450.289,60669.59,63329.41,66013.922,68877.641,71836.055
262,17058.914,17556.902,17981.449,18455.576,18849.221,19326.18,19811.852,20303.262,20848.049,21385.576,21772.766,22371.793,22905.486,23472.102,24074.574,24637.146,25234.568,25840.367,26455.141,27090.041
263,5785.043,5933.7671,6051.3037,6258.063,6355.5342,6544.4692,6713.6367,6898.7998,6985.0615,7281.0596,7377.106,7499.8564,7687.1938,7887.8486,8071.5234,8319.4736,8545.165,8768.5049,9001.3369,9225.3643
264,9010.1787,9366.8047,9541.9648,9542.7627,9396.1064,9598.0918,9856.1143,9950.2031,9980.0342,10335.648,10837.051,10995.815,11492.595,11548.233,12072.271,12055.038,12090.588,12395.331,12631.262,12839.355
265,10236.627,10338.385,10440.214,10542.722,10631.397,10733.37,10836.471,10937.635,11033.092,11135.765,11221.999,11314.896,11416.084,11522.628,11615.627,11745.047,11844.681,11952.306,12058.871,12169.699
266,52143.012,53415.855,54575.148,55733.074,57574.18,58804.5,60081.777,61923.445,63240.371,65273.973,67102.797,69225.742,71292.844,72413.898,74736.461,76997.172,79342.969,81335.563,83724.148,86011.742
267,15346.865,15863.586,16355.966,16953.57,17625.529,18158.037,18855.645,19462.238,20104.607,20869.809,21544.045,22381.016,23254.293,24252.107,25149.766,25843.525,26682.502,27598.723,28598.947,29620.629
268,14804.144,14212.323,14389.908,14478.278,14523.077,14215.734,14540.484,14471.348,14205.535,13756.629,13675.012,13911.586,13508.857,13585.913,13470.545,13427.517,13661.105,13642.012,13606.512,13460.88
269,20592.102,21667.041,21867.857,22446.473,23074.703,23869.467,24204.561,24803.533,26242.133,27410.963,28162.322,28450.184,29468.758,29757.203,30434.234,31627.264,32295.885,33095.313,33975.387,34920.238
270,74562.875,76858.07,79518.25,81869.242,83130.469,86638.469,88450.0,90490.867,95377.703,99123.813,95372.156,98877.727,102001.29,105850.23,109372.08,112069.83,114848.97,118609.3,122235.72,125633.7
271,16351.083,17091.801,18063.203,18947.922,19554.313,20531.172,21488.473,22411.621,23480.91,24612.723,25472.738,26209.23,27818.5,28791.186,30203.193,31337.281,32524.506,33896.309,35338.578,36780.516
272,13463.48,13171.691,12926.569,12791.593,13867.619,13461.488,13564.228,14282.803,14253.462,14654.9,15092.086,16657.701,16388.996,16573.439,17517.465,17140.641,17888.641,18244.313,18739.168,19076.301
273,12105.352,11807.635,11355.318,11002.561,10828.314,10458.231,10109.552,9875.1563,9580.2822,9353.6973,9066.1426,8890.5342,8726.8242,8423.1465,8129.0708,7836.6509,7608.8394,7362.2354,7156.3271,6933.3594
274,14533.393,14118.585,13937.023,13703.643,13368.902,13115.416,12890.674,12632.76,12404.475,12102.898,11926.125,11823.949,11565.947,11293.865,10989.357,10819.532,10673.049,10448.98,10230.969,10035.176
275,12189.684,12188.878,12200.565,12276.195,12539.613,12518.434,12553.484,12687.527,12744.503,12814.682,13036.863,13234.454,13384.453,13227.057,13281.78,13486.084,13719.727,13778.318,13880.02,14009.533
276,52822.742,56821.93,58358.121,61452.91,67490.594,69697.641,74692.82,80700.266,84486.086,88271.609,100547.35,102541.81,107476.18,116265.52,123842.63,132429.0,142415.36,151418.8,161740.88,171855.13
277,19139.395,18776.916,18390.549,18915.68,19251.031,18294.99,18632.699,18638.383,16868.637,15762.271,18874.484,18479.262,18551.596,18258.799,18169.305,18123.367,18299.477,18146.09,18025.945,18160.07
278,31854.393,32404.6,32641.592,33593.164,35645.316,35597.672,36780.336,37460.766,37546.973,38033.906,40347.621,41817.605,42098.336,42854.883,43482.777,45272.742,46758.484,47640.18,48956.027,50292.93
279,11647.664,12003.139,12219.755,12601.401,12921.633,13218.955,13593.929,13959.635,14380.633,14588.165,15141.926,15445.514,15830.507,16226.767,16567.375,17056.584,17534.213,18000.125,18460.465,18937.748
280,19955.686,20075.398,20644.691,20760.756,20997.373,21475.93,21532.941,21919.574,22491.543,22936.275,22771.449,23212.695,23466.586,23791.141,24201.574,24474.979,24767.199,25126.281,25493.316,25824.047
281,7439.5308,7469.356,7492.0889,7494.3145,7833.1348,7894.71,7997.3301,8106.0283,8200.5137,8408.6865,8564.0908,8598.6387,8680.6338,8680.1348,8766.1172,8964.6563,9156.7646,9261.7363,9395.9531,9527.96
282,7555.2241,7737.374,7902.5845,8086.7271,8314.0635,8498.4248,8703.1953,8916.0723,9193.9531,9494.6289,9697.6787,9865.6045,10085.904,10219.044,10443.154,10794.08,11089.475,11360.811,11652.922,11929.793
283,38476.922,38949.641,39150.117,39513.863,40153.238,40792.289,41162.016,41768.145,42334.734,43008.766,43668.391,44490.184,44773.449,45416.207,45937.359,46687.766,47380.266,48016.75,48682.418,49336.094
284,6097.7842,6091.3828,6111.6011,6093.4512,6033.0874,6041.79,6042.7476,6023.9355,6043.0444,6087.9546,5977.5688,5988.2622,5964.4482,5960.6113,5975.209,5974.0684,5972.0029,5978.6997,5978.5264,5978.0269
285,15468.129,15817.005,16139.717,16520.674,17009.842,17354.912,17775.525,18214.77,18686.721,19151.488,19667.73,20176.617,20558.377,21046.895,21551.299,22080.738,22659.244,23190.008,23761.172,24337.094
286,4823.2734,4941.0078,5052.2944,5178.6069,5299.8472,5437.3198,5564.5112,5705.3037,5833.9004,5962.4927,6126.8018,6278.3242,6444.7017,6591.5059,6763.2891,6903.4775,7063.1738,7236.3887,7408.4126,7587.8057
287,15160.196,15202.174,15224.858,15253.258,15264.872,15316.868,15354.986,15386.877,15409.959,15467.126,15497.665,15548.557,15577.592,15603.26,15641.701,15679.888,15724.08,15779.491,15820.205,15860.61
288,13123.977,13247.105,13376.168,13512.921,13651.765,13768.636,13911.619,14001.052,14134.7,14247.343,14398.976,14539.749,14692.376,14836.001,14951.499,15123.901,15252.956,15393.961,15533.106,15678.515
289,24723.545,25300.02,25901.0,26557.609,27285.012,27889.652,28563.791,29329.309,30101.027,30839.412,31775.109,32450.598,33285.816,34123.367,34963.453,35937.484,36853.902,37783.309,38728.34,39697.91
290,16592.365,17459.209,18362.555,19309.141,20304.018,21354.053,22454.859,23613.039,24835.99,26124.627,27462.732,28866.65,30348.434,31916.184,33558.598,35305.867,37131.105,39050.617,41065.012,43187.738
291,5011.4365,5103.6304,5200.3696,5296.1479,5394.0469,5492.7969,5597.8691,5703.1362,5810.1846,5917.8945,6037.2852,6152.436,6278.1387,6397.0557,6536.6831,6640.8525,6759.5786,6886.6636,7017.5327,7148.5757
292,26979.813,26627.559,26263.697,25936.953,25695.543,25343.566,25047.82,24776.746,24496.482,24181.631,23976.943,23837.961,23501.219,23160.953,22795.59,22636.977,22478.965,22194.268,21962.07,21709.195
293,41443.723,42303.41,43158.969,44102.898,45202.223,45992.445,46721.188,47825.855,48494.57,49459.223,50934.531,52264.523,53240.238,54378.887,55612.84,56810.0,58065.703,59330.789,60586.227,61835.109
294,8358.9922,8481.0771,8531.6133,8809.9658,9350.6934,9221.1162,9380.8281,9366.0938,9570.9248,9647.5684,9662.8887,10128.697,9910.5625,10236.248,10374.422,10838.921,11186.271,11411.924,11645.363,11934.955
295,5277.9097,5336.0078,5396.9751,5459.6543,5525.0176,5586.4834,5625.3315,5693.5835,5752.9888,5817.0576,5891.0962,5947.4961,5990.7671,6073.6699,6115.481,6210.895,6292.6133,6358.9824,6428.8745,6501.5454
296,76149.836,78854.758,81618.516,84237.617,85172.602,88383.508,90906.008,92720.953,95512.422,98027.547,100084.09,101087.94,104681.04,107489.05,109746.64,113364.92,115696.65,118883.48,121847.16,125083.27
297,6086.6748,6117.7939,6145.6167,6143.6582,6144.0391,6176.5801,6195.478,6179.8101,6193.2949,6214.2607,6246.9526,6284.9277,6316.418,6317.2314,6365.5146,6406.4478,6425.1577,6457.4878,6480.2568,6499.2822
298,11650.455,11528.361,11425.135,11272.754,11143.542,11023.559,10897.914,10795.223,10679.396,10551.908,10443.682,10363.51,10253.273,10164.388,10081.391,9948.627,9843.9902,9743.7725,9642.2031,9543.418
299,23375.934,24307.924,25407.854,26207.801,26586.094,27369.92,28447.342,29083.109,30008.098,30844.715,31561.691,31982.662,33297.789,34070.582,35303.543,36376.172,37332.535,38561.895,39690.996,40931.496
300,21946.166,21775.377,21206.361,21006.84,22017.813,21620.781,21580.672,21826.258,22021.625,22227.17,22548.574,24100.66,22398.768,22483.348,21199.221,22175.078,23249.922,22754.773,23073.113,23160.898
301,15578.422,15506.062,15384.829,15373.098,15676.641,15498.566,15879.978,16178.091,16041.369,16563.352,16802.025,17035.715,17083.943,17165.377,17352.943,17751.762,18060.717,18261.707,18462.607,18677.236
302,4975.4829,4807.377,4683.7837,4534.1553,4364.4487,4229.915,4100.1943,3980.2075,3843.2131,3712.1348,3582.2622,3492.4429,3375.489,3267.626,3169.127,3042.4375,2965.1665,2866.4028,2779.5835,2701.3342
303,4709.2324,4773.8916,4814.7959,4895.0361,4958.9668,5008.2598,5092.9502,5163.3306,5224.9141,5303.4375,5354.3975,5434.1992,5477.1689,5576.75,5664.7925,5759.8975,5844.9194,5937.5386,6084.5352,6174.2891
304,5793.1499,6053.0674,6327.3071,6617.1836,6915.7305,7233.2139,7559.1851,7925.4077,8298.0244,8663.5752,9068.792,9485.7324,9943.2734,10424.923,10876.509,11394.676,11930.693,12471.498,13066.68,13678.881
305,8689.1846,8682.8711,8683.7354,8747.0889,8813.0,8872.8145,8900.2852,8969.8652,8991.8652,9063.5957,9089.3594,9129.8066,9097.3047,9095.7773,9263.4072,9321.0889,9348.8457,9384.0723,9418.5176,9557.8516
306,18185.537,18975.387,19768.406,20647.35,21400.943,22390.066,23268.943,24238.742,25333.504,26421.127,27484.947,28621.504,29814.805,31117.811,32543.254,33942.18,35293.652,36857.043,38399.293,40035.977
307,1494.8806,1644.9771,1814.6398,2014.4325,2219.3975,2450.3213,2705.8691,3051.1814,3358.9595,3674.0024,4046.259,4398.3208,4908.7256,5350.1904,6095.2139,6700.1982,7438.5811,8230.7246,9119.5059,10080.276
308,5351.1436,5253.23,5205.3843,5082.0645,4996.6382,4883.2754,4786.3545,4686.0586,4587.9287,4569.231,4439.2949,4400.6514,4310.4512,4226.6416,4144.7783,4086.3833,4002.7847,3962.4902,3883.3967,3812.1748
309,1684.9067,1696.7136,1714.0288,1736.8225,1746.2368,1749.8766,1756.3752,1795.8822,1814.311,1833.1584,1864.7628,1865.5986,1872.6494,1901.5846,1911.8679,2014.697,2048.604,2072.1003,2119.418,2152.0439
310,1233.0723,1420.7515,1589.4192,1875.7383,1999.3474,2157.8948,2526.6479,2889.6211,3164.0918,3602.1714,4270.3296,4732.6895,5441.249,6203.207,7129.3535,8154.833,9346.6074,10716.135,12305.496,14134.449
311,546.45905,564.40216,585.23108,606.52972,626.78925,648.63721,669.71368,695.61792,718.74084,745.17273,770.99005,789.92352,814.17932,848.71234,884.30249,913.68799,945.75562,979.30243,1013.0889,1047.1354
312,1691.493,1704.9865,1716.8239,1734.9119,1753.3833,1771.1115,1787.926,1809.8684,1826.8073,1839.6272,1863.7505,1882.9077,1899.7744,1923.8949,1937.2161,1960.9836,1987.4067,2001.2377,2025.4368,2047.3615
313,14675.48,14793.047,14922.496,15042.626,15332.651,15433.193,15631.992,15835.59,15827.713,16080.794,16213.513,16472.695,16641.473,16916.691,17130.324,17197.344,17421.59,17580.994,17788.256,18007.914
314,8907.6709,9137.7949,9388.5898,9652.4961,9921.3916,10202.266,10463.313,10761.428,11057.525,11360.698,11680.568,12006.102,12333.846,12665.385,13067.802,13383.481,13766.841,14144.074,14537.752,14947.661
315,38164.949,38702.848,39245.305,39836.203,40427.289,40981.164,41552.516,42160.223,42795.738,43387.367,44041.477,44692.883,45304.773,45911.082,46577.789,47276.883,47975.523,48622.832,49324.18,50025.648
316,10470.481,10544.732,10574.125,10779.794,11188.656,11344.219,11473.005,11718.527,11875.792,12082.339,12322.818,12635.338,12834.729,13012.328,13393.684,13368.782,13742.031,13958.296,14211.857,14485.551
317,904.73865,929.66675,941.39838,947.039,978.21521,989.76233,1017.6968,1035.6433,1047.3517,1074.4105,1093.01,1123.8367,1143.9468,1166.9897,1187.5919,1216.6801,1252.2722,1284.0864,1312.7576,1343.5532
318,35155.031,35847.168,36646.063,37333.664,38181.715,38912.008,39666.191,40350.039,41214.43,42106.172,44102.672,43934.957,45253.074,46155.25,47178.203,48073.305,49198.586,49956.59,50907.184,51952.25
319,13272.163,13589.395,13950.0,14513.767,15258.414,15858.069,16372.953,17118.057,17868.711,18254.377,17750.293,19704.297,19686.342,20785.748,21084.033,22159.107,23032.723,24105.113,25116.486,26130.557
320,15587.042,15739.489,15936.773,16084.359,16046.016,16214.506,16332.387,16508.029,16629.977,16663.332,16772.947,16979.297,17134.369,17429.865,17619.941,17642.242,17736.828,17909.398,18051.08,18206.51
321,33469.48,33700.547,34151.234,34078.375,33846.492,34309.844,34452.406,34892.313,35004.508,34544.477,34611.969,34650.602,34867.813,35157.184,35241.277,35444.68,35469.047,35574.004,35714.867,35959.031
