asdf_id,shapeName,year,ntl,tr6_ntl,tr100_ntl,tr400_ntl
177,Sorata,2016,80.44769287109375,84.356842,77.582687,76.571548
177,Sorata,2017,113.6604156494141,95.094017,87.446281,86.433929
177,Sorata,2018,109.3701019287109,102.15398,97.884026,97.383835
177,Sorata,2019,104.4855499267578,105.55482,108.99796,109.56721
177,Sorata,2020,95.29591369628906,107.05666,121.08338,123.1956
178,La Asunta,2012,16.66881942749023,19.420492,18.837173,18.741951
178,La Asunta,2013,26.76102828979492,20.318447,19.831499,19.784197
178,La Asunta,2014,23.75722885131836,20.744539,20.852798,20.878269
178,La Asunta,2015,15.62111854553223,21.077608,21.938786,22.036585
178,La Asunta,2016,19.66298294067383,22.211962,23.165258,23.281311
178,La Asunta,2017,24.77057075500488,24.117203,24.541376,24.618027
178,La Asunta,2018,32.25737380981445,26.284296,26.034424,26.041426
178,La Asunta,2019,27.48054504394531,28.132641,27.604191,27.54434
178,La Asunta,2020,28.58602523803711,29.895847,29.261744,29.132601
179,Chuma,2012,6.416764259338379,6.3623772,7.2468038,7.419817
179,Chuma,2013,9.291563034057617,8.4029207,9.0298519,9.1183271
179,Chuma,2014,8.297284126281738,11.113031,11.237918,11.201581
179,Chuma,2015,12.75739669799805,14.976254,13.955943,13.751427
179,Chuma,2016,21.79156684875488,19.97172,17.225731,16.852297
179,Chuma,2017,36.35777282714844,24.945921,21.029581,20.590525
179,Chuma,2018,32.83161544799805,28.01206,25.329533,25.067307
179,Chuma,2019,28.44805145263672,28.82831,30.189344,30.432041
179,Chuma,2020,21.79483032226563,28.432787,35.803444,36.896381
180,Guanay,2012,11.59177589416504,11.958504,12.675973,12.812166
180,Guanay,2013,17.12009048461914,15.185947,15.657247,15.725544
180,Guanay,2014,16.63773727416992,19.188599,19.322395,19.296577
180,Guanay,2015,21.87436103820801,24.470655,23.824139,23.671721
180,Guanay,2016,33.08971405029297,31.225103,29.304583,29.018635
180,Guanay,2017,39.43580627441406,38.822117,35.875221,35.526989
180,Guanay,2018,62.15314865112305,46.223385,43.661617,43.426411
180,Guanay,2019,49.6644172668457,51.931602,52.816559,52.997593
180,Guanay,2020,48.51238632202148,56.878403,63.717194,64.631775
181,Teoponte,2012,.9990461468696594,1.2238187,2.1448944,2.3210292
181,Teoponte,2013,1.310852289199829,2.7768433,3.281477,3.3635523
181,Teoponte,2014,11.09638786315918,6.09936,4.9821234,4.8640771
181,Teoponte,2015,25.21134948730469,11.1341,7.3813877,6.9879441
181,Teoponte,2016,15.13187599182129,15.958355,10.578272,9.9495039
181,Teoponte,2017,19.30753135681152,19.337254,14.714739,14.051002
181,Teoponte,2018,16.16427612304688,21.14925,20.008551,19.718458
181,Teoponte,2019,21.32097053527832,22.284271,26.85644,27.570673
181,Teoponte,2020,21.04379653930664,23.128084,35.856342,38.49165
182,Mapiri,2012,,5.7973876,9.6646023,10.39395
182,Mapiri,2013,14.05909824371338,14.016472,16.043871,16.403521
182,Mapiri,2014,57.48044586181641,31.171072,26.360006,25.816257
182,Mapiri,2015,64.17734527587891,58.679661,42.367558,40.390488
182,Mapiri,2016,74.31826782226563,94.904305,66.358345,62.74754
182,Mapiri,2017,164.5753631591797,135.77234,101.31204,96.794029
182,Mapiri,2018,204.5067596435547,170.11194,150.9902,148.32787
182,Mapiri,2019,204.4751281738281,190.58939,221.04793,226.19455
182,Mapiri,2020,136.6838531494141,200.78867,320.86121,344.14325
183,Charazani,2012,8.385679244995117,9.7844219,10.840556,11.002201
183,Charazani,2013,12.56916999816895,10.982786,11.265689,11.316212
183,Charazani,2014,12.21052169799805,12.027356,11.677476,11.631262
183,Charazani,2015,14.13104248046875,12.810431,12.055514,11.942001
183,Charazani,2016,10.31335735321045,13.261724,12.382878,12.244006
183,Charazani,2017,16.71789360046387,13.54567,12.661958,12.537784
183,Charazani,2018,13.32965183258057,13.311242,12.872816,12.818497
183,Charazani,2019,13.75187492370605,12.691844,13.031564,13.090431
183,Charazani,2020,10.35375595092773,11.843736,13.160654,13.35962
184,"Caiza ""D""",2012,51.40694427490234,42.750862,39.253525,38.869831
184,"Caiza ""D""",2013,38.39509582519531,41.408775,41.216194,41.142914
184,"Caiza ""D""",2014,34.2586555480957,41.309616,43.393871,43.579334
184,"Caiza ""D""",2015,43.83138275146484,43.190083,45.901215,46.216682
184,"Caiza ""D""",2016,38.91169738769531,46.735611,48.76318,49.06995
184,"Caiza ""D""",2017,64.26210784912109,51.811001,51.98373,52.148384
184,"Caiza ""D""",2018,63.85623168945313,56.566277,55.438126,55.428612
184,"Caiza ""D""",2019,57.41655731201172,60.515919,59.086899,58.908428
184,"Caiza ""D""",2020,62.00657653808594,64.356964,62.966095,62.605278
185,Copacabana,2012,262.1165466308594,272.57953,295.33142,298.97687
185,Copacabana,2013,300.524169921875,305.11508,314.05081,315.38223
185,Copacabana,2014,344.9272766113281,339.40155,333.5589,332.57739
185,Copacabana,2015,364.5403137207031,371.93869,353.27805,350.4379
185,Copacabana,2016,418.9321594238281,399.10352,372.6232,368.83734
185,Copacabana,2017,454.9262390136719,415.43915,391.02524,387.66122
185,Copacabana,2018,396.7390441894531,418.85165,408.32101,406.9014
185,Copacabana,2019,442.1600646972656,414.35736,425.01044,426.72028
185,Copacabana,2020,368.5272521972656,403.9382,441.58197,447.28857
186,Tarvita,2012,34.82785797119141,34.138092,32.3801,32.153191
186,Tarvita,2013,36.38380432128906,33.64539,33.187069,33.119343
186,Tarvita,2014,32.56913757324219,33.266094,34.038937,34.121361
186,Tarvita,2015,28.20160293579102,33.519333,34.995811,35.176029
186,Tarvita,2016,34.18568420410156,34.84668,36.108696,36.297829
186,Tarvita,2017,41.00331878662109,36.80901,37.355236,37.482346
186,Tarvita,2018,40.69614410400391,38.787701,38.688618,38.718513
186,Tarvita,2019,38.34923553466797,40.72871,40.092297,40.002468
186,Tarvita,2020,43.72373580932617,42.897644,41.567909,41.334759
187,ChaquÃ­,2012,59.58877944946289,59.814651,61.13147,61.331413
187,ChaquÃ­,2013,65.84397125244141,69.382896,69.883606,69.959892
187,ChaquÃ­,2014,86.49038696289063,80.43293,79.868217,79.796494
187,ChaquÃ­,2015,97.20810699462891,92.35305,91.178619,90.989426
187,ChaquÃ­,2016,89.20851898193359,105.30506,103.96969,103.71914
187,ChaquÃ­,2017,131.384521484375,120.54072,118.48712,118.20925
187,ChaquÃ­,2018,150.0416107177734,136.35834,134.82628,134.66873
187,ChaquÃ­,2019,140.2739715576172,152.14455,153.19926,153.36182
187,ChaquÃ­,2020,169.2949829101563,169.69455,174.02748,174.63599
188,Puna,2012,83.22698211669922,83.686485,77.996796,77.210976
188,Puna,2013,91.50006866455078,80.651688,78.694191,78.429863
188,Puna,2014,73.49132537841797,77.65834,79.449478,79.682884
188,Puna,2015,76.77240753173828,76.167191,80.437225,81.017563
188,Puna,2016,56.90596389770508,76.896317,81.77861,82.467812
188,Puna,2017,97.58668518066406,80.854851,83.567017,84.058907
188,Puna,2018,92.20262145996094,85.379547,85.597878,85.738564
188,Puna,2019,84.57938385009766,89.971062,87.784691,87.483154
188,Puna,2020,97.53500366210938,95.180756,90.098656,89.28299
189,Ckochas,2012,4.871544361114502,4.6219039,5.4082394,5.547533
189,Ckochas,2013,5.755950927734375,7.0871253,7.6138825,7.6875744
189,Ckochas,2014,10.22281551361084,10.959098,10.707845,10.649714
189,Ckochas,2015,20.43292999267578,16.669914,14.985655,14.732965
189,Ckochas,2016,21.21196937561035,24.060919,20.780537,20.330387
189,Ckochas,2017,42.87783050537109,32.841366,28.518166,27.974417
189,Ckochas,2018,47.93750762939453,41.401192,38.693268,38.374069
189,Ckochas,2019,42.11905670166016,49.132603,52.063709,52.521812
189,Ckochas,2020,51.21813201904297,57.274448,69.837372,71.824966
190,El Villar,2012,7.825002193450928,7.4338765,7.4208574,7.4216714
190,El Villar,2013,7.04228401184082,7.9324741,7.9597096,7.9619188
190,El Villar,2014,8.952985763549805,8.5342379,8.5422258,8.5426254
190,El Villar,2015,11.0199499130249,9.1574726,9.1658602,9.1653013
190,El Villar,2016,6.736510753631592,9.7692795,9.8312263,9.8323889
190,El Villar,2017,13.13815975189209,10.639197,10.557833,10.551229
190,El Villar,2018,11.93887424468994,11.443839,11.32757,11.319924
190,El Villar,2019,11.91497898101807,12.166555,12.142352,12.14182
190,El Villar,2020,12.55046367645264,12.881191,13.011074,13.022197
191,Huacaya,2012,12.44533252716064,10.71001,8.9656324,8.7672195
191,Huacaya,2013,18.70301055908203,17.857687,17.210821,17.110729
191,Huacaya,2014,37.90149688720703,30.499622,33.147148,33.423824
191,Huacaya,2015,24.50272750854492,55.061394,64.313278,65.418579
191,Huacaya,2016,114.2337341308594,112.26119,126.39572,128.47435
191,Huacaya,2017,244.6413421630859,242.62042,250.56325,252.90105
191,Huacaya,2018,889.5731811523438,523.16077,498.41763,498.33591
191,Huacaya,2019,1130.103637695313,1060.7821,989.45007,981.55536
191,Huacaya,2020,1658.8984375,2075.1921,1960.9561,1932.599
192,Tacacoma,2012,5.541749000549316,5.0853505,4.7045755,4.6681242
192,Tacacoma,2013,7.657502174377441,5.9748597,5.9646349,5.9589891
192,Tacacoma,2014,4.258034706115723,7.1171503,7.5745707,7.6100783
192,Tacacoma,2015,10.27308654785156,9.0671482,9.6747465,9.7330856
192,Tacacoma,2016,8.294557571411133,12.00437,12.408648,12.46192
192,Tacacoma,2017,23.7870922088623,16.372202,15.964901,15.969043
192,Tacacoma,2018,26.03403091430664,21.49218,20.500864,20.453917
192,Tacacoma,2019,27.15145874023438,26.935595,26.247023,26.179226
192,Tacacoma,2020,28.40510940551758,32.963303,33.547859,33.49332
193,Huacareta,2012,9.586487770080566,10.27176,13.334468,13.88198
193,Huacareta,2013,14.18243217468262,16.317894,18.021379,18.278206
193,Huacareta,2014,25.75652694702148,25.638033,24.275454,24.044403
193,Huacareta,2015,41.08681869506836,38.526981,32.407101,31.551142
193,Huacareta,2016,59.69202423095703,53.589493,42.656952,41.24136
193,Huacareta,2017,86.57682800292969,67.464561,55.211567,53.660374
193,Huacareta,2018,81.52360534667969,76.470695,70.313057,69.512184
193,Huacareta,2019,71.46255493164063,80.799507,88.559128,89.776154
193,Huacareta,2020,71.06763458251953,83.240738,111.04329,115.80575
194,Monteagudo,2012,336.4688720703125,392.52649,513.33557,533.80389
194,Monteagudo,2013,408.3822326660156,511.40939,555.86072,562.92065
194,Monteagudo,2014,1116.308715820313,650.07031,599.37109,592.93982
194,Monteagudo,2015,489.968994140625,758.75922,638.87842,622.62115
194,Monteagudo,2016,1159.674682617188,834.5094,672.4491,651.5152
194,Monteagudo,2017,1178.344116210938,827.53369,696.29785,678.71667
194,Monteagudo,2018,590.7446899414063,746.22961,710.50256,704.23822
194,Monteagudo,2019,556.997314453125,653.06787,719.44696,729.15594
194,Monteagudo,2020,562.3323974609375,570.25726,726.63892,754.40118
195,PotosÃ­,2012,5974.1083984375,6002.2598,6474.4238,6551.4424
195,PotosÃ­,2013,6539.21044921875,6903.6978,7119.354,7149.7817
195,PotosÃ­,2014,7761.24853515625,7934.5518,7822.2432,7800.9517
195,PotosÃ­,2015,9164.4755859375,9026.9385,8573.4238,8505.6182
195,PotosÃ­,2016,10894.015625,10034.729,9357.4287,9263.2588
195,PotosÃ­,2017,11524.9833984375,10785.444,10159.602,10073.966
195,PotosÃ­,2018,11084.2236328125,11237.442,10977.672,10941.341
195,PotosÃ­,2019,11206.37109375,11500.902,11825.063,11873.361
195,PotosÃ­,2020,11199.0771484375,11690.018,12721.649,12880.277
196,San Pedro de Tiquina,2012,72.79319000244141,64.979729,61.685364,61.407967
196,San Pedro de Tiquina,2013,74.87194061279297,71.079628,71.485748,71.486015
196,San Pedro de Tiquina,2014,66.85990142822266,79.177628,82.980293,83.253441
196,San Pedro de Tiquina,2015,69.59973907470703,92.225784,96.687561,97.051727
196,San Pedro de Tiquina,2016,118.9000396728516,112.26527,113.08018,113.2453
196,San Pedro de Tiquina,2017,183.4415740966797,136.4507,132.30579,132.15674
196,San Pedro de Tiquina,2018,166.5408325195313,159.67072,154.42526,154.13452
196,San Pedro de Tiquina,2019,172.6466827392578,181.86166,179.88593,179.67847
196,San Pedro de Tiquina,2020,193.5623779296875,205.20943,209.37979,209.41454
197,Lagunillas,2012,450.6703796386719,392.27499,572.25665,605.96802
197,Lagunillas,2013,250.9802398681641,601.78583,700.16931,714.56201
197,Lagunillas,2014,1741.79833984375,943.92377,854.63007,841.99353
197,Lagunillas,2015,911.3369140625,1345.702,1027.5963,988.09406
197,Lagunillas,2016,5092.75830078125,1709.7109,1210.4211,1153.0308
197,Lagunillas,2017,1447.33984375,1783.2825,1387.3842,1335.6117
197,Lagunillas,2018,1389.900756835938,1675.1206,1559.2711,1538.767
197,Lagunillas,2019,1385.171630859375,1503.5057,1732.2615,1767.108
197,Lagunillas,2020,1199.919555664063,1327.7834,1915.4648,2026.6796
198,AlcalÃ¡,2012,6.534623146057129,8.583334,12.230422,12.83812
198,AlcalÃ¡,2013,11.79016590118408,15.074639,16.49803,16.735252
198,AlcalÃ¡,2014,40.46871185302734,25.344706,22.115704,21.778605
198,AlcalÃ¡,2015,43.78504943847656,37.545025,29.178701,28.221586
198,AlcalÃ¡,2016,65.72855377197266,48.61079,37.754642,36.378506
198,AlcalÃ¡,2017,51.78201293945313,55.924751,47.931328,46.650558
198,AlcalÃ¡,2018,44.47721099853516,60.99625,60.065712,59.606915
198,AlcalÃ¡,2019,65.23143005371094,66.469185,74.806755,76.024658
198,AlcalÃ¡,2020,72.99459838867188,72.510452,92.940613,96.895622
199,Sopachui,2012,15.22247123718262,15.582051,17.990952,18.37612
199,Sopachui,2013,17.73542594909668,21.226357,22.315235,22.474604
199,Sopachui,2014,31.39711952209473,28.807312,27.632742,27.474239
199,Sopachui,2015,43.11337661743164,37.705132,34.024918,33.534615
199,Sopachui,2016,49.76893615722656,46.713421,41.548252,40.839325
199,Sopachui,2017,57.19953918457031,54.930691,50.297943,49.617794
199,Sopachui,2018,59.3253059387207,62.102562,60.45512,60.164547
199,Sopachui,2019,67.0887451171875,68.822342,72.344124,72.863983
199,Sopachui,2020,71.99954986572266,75.665604,86.41349,88.199402
200,Villa Ricardo Mugia - Icla,2012,8.119070053100586,8.2522135,8.6602621,8.7257051
200,Villa Ricardo Mugia - Icla,2013,9.224919319152832,9.8429337,10.016472,10.042813
200,Villa Ricardo Mugia - Icla,2014,13.08549213409424,11.709749,11.577587,11.556628
200,Villa Ricardo Mugia - Icla,2015,14.48775863647461,13.715304,13.353761,13.291022
200,Villa Ricardo Mugia - Icla,2016,11.63904571533203,15.891986,15.366157,15.275743
200,Villa Ricardo Mugia - Icla,2017,23.68233299255371,18.465361,17.650246,17.547663
200,Villa Ricardo Mugia - Icla,2018,24.61771583557129,20.748734,20.192999,20.135963
200,Villa Ricardo Mugia - Icla,2019,18.54218673706055,22.626564,23.02689,23.086126
200,Villa Ricardo Mugia - Icla,2020,24.84511184692383,24.697792,26.24407,26.464336
201,Yotala,2012,132.8106536865234,143.7462,141.02209,140.71472
201,Yotala,2013,204.5148162841797,164.4921,163.08598,162.96814
201,Yotala,2014,178.3946380615234,185.86394,188.48935,188.71382
201,Yotala,2015,191.107177734375,212.02252,218.08087,218.58727
201,Yotala,2016,187.9711761474609,248.02132,252.86873,253.33217
201,Yotala,2017,382.1737365722656,297.22452,293.7836,293.74884
201,Yotala,2018,410.3505249023438,348.71631,340.90805,340.51422
201,Yotala,2019,361.7312622070313,398.49652,394.90247,394.55466
201,Yotala,2020,437.8277587890625,452.92029,457.24988,457.1217
202,YamparÃ¡ez,2012,47.35414123535156,50.040535,50.814213,50.911907
202,YamparÃ¡ez,2013,62.64738082885742,59.644333,59.626701,59.647633
202,YamparÃ¡ez,2014,72.86565399169922,70.466377,69.918274,69.869484
202,YamparÃ¡ez,2015,89.76125335693359,82.440445,81.911148,81.823547
202,YamparÃ¡ez,2016,77.71205139160156,95.928726,95.892509,95.804207
202,YamparÃ¡ez,2017,116.0829010009766,113.03813,112.30553,112.18328
202,YamparÃ¡ez,2018,148.6418304443359,132.78613,131.45107,131.34154
202,YamparÃ¡ez,2019,155.01953125,153.73199,153.67043,153.72261
202,YamparÃ¡ez,2020,168.0247192382813,176.57393,179.52672,179.88628
203,Tomina,2012,41.31007766723633,47.027565,50.749802,51.218323
203,Tomina,2013,53.83995819091797,54.57156,54.996422,55.104153
203,Tomina,2014,77.85513305664063,62.02597,59.475975,59.253025
203,Tomina,2015,70.41719818115234,67.488113,64.042511,63.642132
203,Tomina,2016,66.888427734375,71.248894,68.690811,68.284813
203,Tomina,2017,73.93070220947266,74.477745,73.48983,73.214485
203,Tomina,2018,69.45547485351563,77.872673,78.512032,78.467415
203,Tomina,2019,87.15414428710938,82.177803,83.855049,84.088249
203,Tomina,2020,86.66688537597656,86.713493,89.532646,90.103119
204,OcurÃ­,2012,9.055722236633301,7.3064485,6.0372696,5.8861227
204,OcurÃ­,2013,7.943732261657715,7.8207917,7.5067925,7.4546208
204,OcurÃ­,2014,6.89029598236084,8.6638308,9.3719368,9.4512625
204,OcurÃ­,2015,9.903738021850586,10.305827,11.802423,12.010415
204,OcurÃ­,2016,10.66720390319824,13.165926,15.015869,15.304673
204,OcurÃ­,2017,17.76813125610352,17.952868,19.296467,19.555681
204,OcurÃ­,2018,33.30394744873047,25.10865,24.956009,25.032
204,OcurÃ­,2019,36.50312042236328,34.553745,32.3377,32.061329
204,OcurÃ­,2020,43.44135284423828,46.962582,41.917751,41.070389
205,Tarabuco,2012,86.67775726318359,84.409309,83.58519,83.542793
205,Tarabuco,2013,87.71430969238281,85.430046,85.703735,85.726135
205,Tarabuco,2014,79.22822570800781,86.830666,87.908005,87.974762
205,Tarabuco,2015,92.28730773925781,89.383179,90.255348,90.304077
205,Tarabuco,2016,83.30162811279297,92.611824,92.713097,92.707085
205,Tarabuco,2017,106.3598403930664,96.47995,95.265572,95.180756
205,Tarabuco,2018,106.5350570678711,99.251534,97.790535,97.695641
205,Tarabuco,2019,98.85475921630859,100.57982,100.26302,100.24676
205,Tarabuco,2020,97.49482727050781,101.30276,102.7441,102.85057
206,ZudaÃ±ez,2012,28.47896385192871,28.135056,34.084805,35.076271
206,ZudaÃ±ez,2013,30.30323791503906,41.984402,45.077324,45.525074
206,ZudaÃ±ez,2014,73.35678863525391,62.773037,59.507858,59.055691
206,ZudaÃ±ez,2015,108.548225402832,89.43161,77.966156,76.450279
206,ZudaÃ±ez,2016,122.7247543334961,118.37418,101.00796,98.666229
206,ZudaÃ±ez,2017,157.0567932128906,146.40196,129.34918,126.93448
206,ZudaÃ±ez,2018,165.8577880859375,171.13707,163.99025,162.85316
206,ZudaÃ±ez,2019,191.3479614257813,193.42648,206.56029,208.56151
206,ZudaÃ±ez,2020,194.7100219726563,215.15405,259.43576,266.88858
207,Curva,2012,.3277125954627991,.62266535,.932172,.98822451
207,Curva,2013,2.124549388885498,1.2208298,1.3476354,1.371569
207,Curva,2014,3.286351680755615,2.1599984,1.9280068,1.8983729
207,Curva,2015,1.829484462738037,3.4005241,2.7135735,2.6159172
207,Curva,2016,5.630438804626465,5.0233107,3.7551274,3.5877051
207,Curva,2017,8.610377311706543,6.6491847,5.0862575,4.8915319
207,Curva,2018,10.91967487335205,7.6699629,6.7400408,6.629518
207,Curva,2019,7.070752620697021,7.815125,8.7801895,8.9436512
207,Curva,2020,5.382316589355469,7.5442414,11.352812,12.041335
208,Pelechuco,2012,33.79153442382813,33.599342,31.297609,31.036345
208,Pelechuco,2013,43.0683479309082,34.627968,34.139656,34.06992
208,Pelechuco,2014,30.66404724121094,35.720638,37.268272,37.407997
208,Pelechuco,2015,33.25373077392578,38.226215,40.840805,41.114674
208,Pelechuco,2016,30.6597785949707,42.923916,44.979931,45.247971
208,Pelechuco,2017,72.35775756835938,50.026318,49.741165,49.850864
208,Pelechuco,2018,66.87640380859375,56.720554,54.969574,54.915501
208,Pelechuco,2019,59.1368293762207,62.209259,60.646374,60.471149
208,Pelechuco,2020,62.29091262817383,67.377502,66.862091,66.577667
209,Palos Blancos,2012,37.49056243896484,35.151215,34.158283,34.098591
209,Palos Blancos,2013,41.32221603393555,39.041767,39.312866,39.333569
209,Palos Blancos,2014,39.68631362915039,43.812195,45.28743,45.382977
209,Palos Blancos,2015,40.45566558837891,50.647686,52.293205,52.394043
209,Palos Blancos,2016,60.41025161743164,60.530231,60.532078,60.525845
209,Palos Blancos,2017,86.81995391845703,72.405144,70.069801,69.919876
209,Palos Blancos,2018,99.64131927490234,83.897446,80.910698,80.721405
209,Palos Blancos,2019,86.90206909179688,93.826546,93.167435,93.125511
209,Palos Blancos,2020,96.46726989746094,103.72072,107.1682,107.40681
210,Apolo,2012,20.39220428466797,20.959024,21.281693,21.342505
210,Apolo,2013,26.51461029052734,23.989067,24.171637,24.199314
210,Apolo,2014,24.1229190826416,27.336922,27.442293,27.435385
210,Apolo,2015,31.78486442565918,31.378481,31.157698,31.104259
210,Apolo,2016,36.07888793945313,35.976498,35.350704,35.256432
210,Apolo,2017,43.22282028198242,40.941494,40.055378,39.948486
210,Apolo,2018,43.85459518432617,45.974464,45.3092,45.244518
210,Apolo,2019,57.89575958251953,51.085537,51.184143,51.22448
210,Apolo,2020,50.81366729736328,55.904167,57.747005,57.975674
211,Puerto Menor de Rurrenabaque,2012,20.6394214630127,23.237656,31.277081,32.633064
211,Puerto Menor de Rurrenabaque,2013,33.56669616699219,41.560143,45.635048,46.260426
211,Puerto Menor de Rurrenabaque,2014,67.54299163818359,72.932671,66.307861,65.503487
211,Puerto Menor de Rurrenabaque,2015,219.3456268310547,119.08208,95.255035,92.464798
211,Puerto Menor de Rurrenabaque,2016,189.3296203613281,169.44647,134.34061,129.877
211,Puerto Menor de Rurrenabaque,2017,196.007568359375,217.02441,186.24577,181.57607
211,Puerto Menor de Rurrenabaque,2018,244.7308959960938,263.03467,255.02267,252.9821
211,Puerto Menor de Rurrenabaque,2019,270.2682495117188,312.03687,346.7048,351.75781
211,Puerto Menor de Rurrenabaque,2020,372.2586669921875,370.45612,470.24719,488.76712
212,San Buenaventura,2012,4.382110595703125,6.362535,10.263574,11.034102
212,San Buenaventura,2013,19.98636436462402,14.170473,16.679613,17.092005
212,San Buenaventura,2014,18.24949645996094,29.732187,26.876835,26.414715
212,San Buenaventura,2015,73.9130859375,58.498295,42.654266,40.650322
212,San Buenaventura,2016,160.5144653320313,99.357224,65.970413,62.117252
212,San Buenaventura,2017,148.7118530273438,139.22557,98.930801,94.125168
212,San Buenaventura,2018,196.1259307861328,166.09271,144.4005,141.5762
212,San Buenaventura,2019,157.0045471191406,175.92479,206.77,211.83981
212,San Buenaventura,2020,129.3335876464844,177.18558,293.66034,316.26712
213,Santa Ana,2012,148.7665557861328,147.79327,142.25969,141.60483
213,Santa Ana,2013,170.9368133544922,145.28537,144.29724,144.13577
213,Santa Ana,2014,112.9844741821289,142.96992,146.42932,146.72987
213,Santa Ana,2015,143.3535308837891,144.70294,148.97801,149.47125
213,Santa Ana,2016,152.360387802124,149.04536,151.89548,152.35072
213,Santa Ana,2017,163.2064514160156,154.35281,155.07137,155.34164
213,Santa Ana,2018,152.1752014160156,159.34639,158.39249,158.41576
213,Santa Ana,2019,182.2509155273438,164.04092,161.81683,161.56149
213,Santa Ana,2020,157.2648391723633,167.22307,165.23358,164.75082
214,San Borja,2012,143.9946136474609,161.19212,181.26775,184.4615
214,San Borja,2013,213.0978546142578,199.06165,206.40749,207.58443
214,San Borja,2014,242.6446380615234,241.43036,234.49335,233.46111
214,San Borja,2015,284.9134826660156,285.5296,265.26205,262.25519
214,San Borja,2016,344.8963012695313,327.19711,298.29449,294.12167
214,San Borja,2017,362.4034423828125,360.87784,333.15005,329.24048
214,San Borja,2018,412.1216125488281,383.75699,369.73047,367.91409
214,San Borja,2019,410.6441040039063,394.40793,408.29767,410.5788
214,San Borja,2020,349.943603515625,397.2186,449.75751,457.88348
215,Reyes,2012,20.70855522155762,20.058416,27.785906,29.2076
215,Reyes,2013,23.80026817321777,33.575191,38.27298,38.960461
215,Reyes,2014,43.88447570800781,56.488003,52.563301,51.925362
215,Reyes,2015,152.474609375,90.869415,71.426048,69.000572
215,Reyes,2016,170.4272308349609,127.6926,95.123947,91.191315
215,Reyes,2017,167.1854095458984,155.57085,123.92335,119.7981
215,Reyes,2018,155.4781799316406,170.80185,158.54361,156.60033
215,Reyes,2019,160.3984375,177.68477,200.57585,204.07555
215,Reyes,2020,161.3394775390625,181.4099,252.61661,265.6124
216,Puerto Gonzalo Moreno,2012,17.15509414672852,20.442137,21.913818,22.14356
216,Puerto Gonzalo Moreno,2013,28.35394477844238,21.000641,21.339777,21.407328
216,Puerto Gonzalo Moreno,2014,18.77854537963867,20.977703,20.729944,20.682392
216,Puerto Gonzalo Moreno,2015,19.34542274475098,20.786482,20.096212,19.970501
216,Puerto Gonzalo Moreno,2016,18.44318008422852,20.477962,19.430311,19.2687
216,Puerto Gonzalo Moreno,2017,24.93501281738281,19.873188,18.718515,18.572811
216,Puerto Gonzalo Moreno,2018,20.8948974609375,18.511522,17.940647,17.877522
216,Puerto Gonzalo Moreno,2019,13.97220325469971,16.722363,17.130713,17.190973
216,Puerto Gonzalo Moreno,2020,15.00133800506592,15.091613,16.343342,16.526815
217,Puerto Siles,2012,,51.738911,51.738911,51.738911
217,Puerto Siles,2013,,59.799362,59.799362,59.799362
217,Puerto Siles,2014,,69.115433,69.115433,69.115433
217,Puerto Siles,2015,,79.882843,79.882843,79.882843
217,Puerto Siles,2016,,92.32769,92.32769,92.32769
217,Puerto Siles,2017,,106.71151,106.71151,106.71151
217,Puerto Siles,2018,,123.33596,123.33596,123.33596
217,Puerto Siles,2019,,142.55032,142.55032,142.55032
217,Puerto Siles,2020,,164.75838,164.75838,164.75838
218,ExaltaciÃ³n,2012,,.026770147,.030863186,.031590085
218,ExaltaciÃ³n,2013,,.056738485,.060339883,.060866807
218,ExaltaciÃ³n,2014,,.1197544,.11777068,.11722016
218,ExaltaciÃ³n,2015,,.249253,.22886947,.22547249
218,ExaltaciÃ³n,2016,,.50338298,.44157499,.43282443
218,ExaltaciÃ³n,2017,1.066362142562866,.96582955,.84386367,.8286854
218,ExaltaciÃ³n,2018,2.239864587783813,1.7261243,1.5958134,1.5820981
218,ExaltaciÃ³n,2019,2.850208044052124,2.8623245,2.9904842,3.0131657
218,ExaltaciÃ³n,2020,,4.5735192,5.5799475,5.7321196
219,Riberalta,2012,687.2897033691406,658.21381,691.04791,697.90668
219,Riberalta,2013,763.8504333496094,756.87439,783.85034,787.39569
219,Riberalta,2014,794.0871276855469,876.36511,889.06628,888.32556
219,Riberalta,2015,848.3487548828125,1030.3656,1008.0361,1002.0399
219,Riberalta,2016,1236.276977539063,1221.0482,1140.8567,1129.6921
219,Riberalta,2017,2117.025634765625,1403.4357,1284.7687,1271.8804
219,Riberalta,2018,1479.869873046875,1508.4003,1436.2487,1429.1819
219,Riberalta,2019,1424.897583007813,1561.0447,1598.0424,1603.9237
219,Riberalta,2020,1485.10693359375,1596.8784,1774.8942,1799.1691
220,Porvenir,2012,69.93923187255859,73.817436,73.504547,73.329926
220,Porvenir,2013,78.47193145751953,76.681747,75.600975,75.478508
220,Porvenir,2014,79.40895843505859,78.972206,77.718498,77.681007
220,Porvenir,2015,102.0654602050781,80.2342,79.845825,79.936493
220,Porvenir,2016,68.84107971191406,80.091393,81.98774,82.248993
220,Porvenir,2017,73.11459350585938,81.30394,84.357002,84.673759
220,Porvenir,2018,85.05449676513672,84.796913,87.039101,87.234718
220,Porvenir,2019,85.99488830566406,90.251389,90.00264,89.924393
220,Porvenir,2020,106.3211975097656,97.411324,93.189827,92.728836
