asdf_id,shapeName,shapeID,year,co,tr6_co,tr100_co,tr400_co
94,Yacuiba,BOL-ADM3-33444609B87243497,2019,409.07303,408.21289,408.19772,408.19693
94,Yacuiba,BOL-ADM3-33444609B87243497,2020,410.49628,410.81821,410.82077,410.82077
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2015,396.89658,397.2049,397.19977,397.19922
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2016,400.32404,399.58939,399.56958,399.56863
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2017,401.60156,401.9382,401.95044,401.95142
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2018,404.19604,404.31931,404.34705,404.34879
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2019,406.60788,406.74768,406.76047,406.76105
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2020,409.39249,409.21835,409.19003,409.18829
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2015,397.95972,397.86816,397.96854,397.97574
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2016,399.76541,400.62994,400.63779,400.63797
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2017,404.24075,403.42572,403.32492,403.31799
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2018,406.37024,406.13058,406.02118,406.01364
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2019,408.85156,408.74814,408.7265,408.72516
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2020,410.93839,411.32138,411.44476,411.4534
97,San Lorenzo,BOL-ADM3-33444609B88496650,2015,396.18027,397.17459,397.34222,397.35342
97,San Lorenzo,BOL-ADM3-33444609B88496650,2016,401.1506,399.9201,399.86121,399.85794
97,San Lorenzo,BOL-ADM3-33444609B88496650,2017,402.52304,402.52316,402.38461,402.37503
97,San Lorenzo,BOL-ADM3-33444609B88496650,2018,405.38907,405.01743,404.91315,404.90543
97,San Lorenzo,BOL-ADM3-33444609B88496650,2019,406.7915,407.43716,407.44922,407.44962
97,San Lorenzo,BOL-ADM3-33444609B88496650,2020,409.92126,409.87842,410.00058,410.00958
98,El Puente,BOL-ADM3-33444609B59853279,2015,397.86636,397.76288,397.72458,397.72192
98,El Puente,BOL-ADM3-33444609B59853279,2016,400.20319,400.16943,400.17572,400.17612
98,El Puente,BOL-ADM3-33444609B59853279,2017,402.38922,402.60745,402.64352,402.64603
98,El Puente,BOL-ADM3-33444609B59853279,2018,405.04233,405.09933,405.12964,405.13177
98,El Puente,BOL-ADM3-33444609B59853279,2019,407.74243,407.63345,407.63345,407.63364
98,El Puente,BOL-ADM3-33444609B59853279,2020,410.21667,410.18793,410.1535,410.15094
99,Toro Toro,BOL-ADM3-33444609B34120572,2015,398.44022,398.34769,398.33875,398.3382
99,Toro Toro,BOL-ADM3-33444609B34120572,2016,400.65161,400.67905,400.68802,400.68842
99,Toro Toro,BOL-ADM3-33444609B34120572,2017,402.75867,403.03885,403.05212,403.05289
99,Toro Toro,BOL-ADM3-33444609B34120572,2018,405.43912,405.43848,405.4321,405.4317
99,Toro Toro,BOL-ADM3-33444609B34120572,2019,408.33136,407.84323,407.82535,407.82437
99,Toro Toro,BOL-ADM3-33444609B34120572,2020,409.94571,410.21881,410.22998,410.23056
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2015,399.00555,399.48251,399.52158,399.52386
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2016,402.54605,401.89679,401.86307,401.86133
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2017,404.59827,404.24835,404.21326,404.21115
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2018,406.11905,406.56345,406.57333,406.57373
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2019,408.56018,408.92496,408.94934,408.95071
100,San AgustÃ­n,BOL-ADM3-33444609B63002823,2020,411.63528,411.34668,411.34216,411.34216
101,Tarija,BOL-ADM3-33444609B48940768,2015,396.56595,397.53439,397.80612,397.82492
101,Tarija,BOL-ADM3-33444609B48940768,2016,400.90164,400.26697,400.21619,400.21295
101,Tarija,BOL-ADM3-33444609B48940768,2017,403.31229,402.86111,402.62799,402.61185
101,Tarija,BOL-ADM3-33444609B48940768,2018,405.68604,405.25833,405.03616,405.02051
101,Tarija,BOL-ADM3-33444609B48940768,2019,407.63177,407.47235,407.44144,407.4393
101,Tarija,BOL-ADM3-33444609B48940768,2020,408.88663,409.58633,409.85126,409.86981
102,Tahua,BOL-ADM3-33444609B83584775,2015,399.38931,399.83298,399.89743,399.90182
102,Tahua,BOL-ADM3-33444609B83584775,2016,402.86823,402.27219,402.24649,402.24515
102,Tahua,BOL-ADM3-33444609B83584775,2017,404.78445,404.65469,404.60416,404.60068
102,Tahua,BOL-ADM3-33444609B83584775,2018,406.47006,407.00299,406.97174,406.96924
102,Tahua,BOL-ADM3-33444609B83584775,2019,409.88879,409.3616,409.35184,409.35126
102,Tahua,BOL-ADM3-33444609B83584775,2020,411.41541,411.69006,411.74268,411.74643
103,San Pablo,BOL-ADM3-33444609B12022744,2015,398.34613,398.5141,398.5354,398.53671
103,San Pablo,BOL-ADM3-33444609B12022744,2016,401.23651,400.98734,400.97739,400.97684
103,San Pablo,BOL-ADM3-33444609B12022744,2017,403.44806,403.44861,403.43243,403.4313
103,San Pablo,BOL-ADM3-33444609B12022744,2018,405.78619,405.91046,405.90137,405.9006
103,San Pablo,BOL-ADM3-33444609B12022744,2019,408.48343,408.38599,408.38501,408.3848
103,San Pablo,BOL-ADM3-33444609B12022744,2020,410.81436,410.86798,410.88306,410.88403
104,Las Carreras,BOL-ADM3-33444609B6650687,2015,396.63666,397.10849,397.1871,397.1922
104,Las Carreras,BOL-ADM3-33444609B6650687,2016,400.28635,399.73346,399.70486,399.70316
104,Las Carreras,BOL-ADM3-33444609B6650687,2017,402.41721,402.29926,402.23288,402.22845
104,Las Carreras,BOL-ADM3-33444609B6650687,2018,404.83832,404.8168,404.77185,404.76837
104,Las Carreras,BOL-ADM3-33444609B6650687,2019,407.08459,407.31732,407.32333,407.32355
104,Las Carreras,BOL-ADM3-33444609B6650687,2020,409.84827,409.83521,409.89072,409.89462
105,Villa Abecia,BOL-ADM3-33444609B72563416,2015,396.69336,397.07422,397.03751,397.03445
105,Villa Abecia,BOL-ADM3-33444609B72563416,2016,400.62167,399.58044,399.55359,399.55225
105,Villa Abecia,BOL-ADM3-33444609B72563416,2017,401.55734,402.04074,402.08197,402.08502
105,Villa Abecia,BOL-ADM3-33444609B72563416,2018,404.40619,404.56036,404.6304,404.63501
105,Villa Abecia,BOL-ADM3-33444609B72563416,2019,406.66428,407.16916,407.20059,407.20236
105,Villa Abecia,BOL-ADM3-33444609B72563416,2020,410.35681,409.87195,409.79282,409.78754
106,Morochata,BOL-ADM3-33444609B32136747,2015,400.15091,399.62485,399.56863,399.565
106,Morochata,BOL-ADM3-33444609B32136747,2016,401.10727,401.76248,401.7981,401.80002
106,Morochata,BOL-ADM3-33444609B32136747,2017,403.52213,403.99667,404.04581,404.04907
106,Morochata,BOL-ADM3-33444609B32136747,2018,407.05069,406.30801,406.31113,406.31171
106,Morochata,BOL-ADM3-33444609B32136747,2019,408.52921,408.60025,408.58759,408.58679
106,Morochata,BOL-ADM3-33444609B32136747,2020,410.82941,410.89502,410.87619,410.87463
107,Carangas,BOL-ADM3-33444609B11014199,2015,398.94153,399.34595,399.39261,399.39584
107,Carangas,BOL-ADM3-33444609B11014199,2016,402.49973,401.6441,401.62552,401.62457
107,Carangas,BOL-ADM3-33444609B11014199,2017,403.22464,403.88977,403.86649,403.86456
107,Carangas,BOL-ADM3-33444609B11014199,2018,406.1412,406.15482,406.11935,406.11685
107,Carangas,BOL-ADM3-33444609B11014199,2019,409.04416,408.4043,408.38229,408.3811
107,Carangas,BOL-ADM3-33444609B11014199,2020,410.19101,410.60083,410.65329,410.65683
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2015,400.02264,400.1391,400.12955,400.12878
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2016,402.60229,402.35431,402.3447,402.34433
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2017,404.6076,404.56268,404.57117,404.57193
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2018,406.59763,406.78568,406.81033,406.81186
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2019,408.88065,409.05154,409.06421,409.06479
108,Yunguyo del Litoral,BOL-ADM3-33444609B29831186,2020,411.54184,411.35922,411.33255,411.33078
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2015,399.75049,400.05478,400.06735,400.06793
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2016,402.8439,402.32669,402.30499,402.30383
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2017,404.5752,404.5621,404.55188,404.5513
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2018,406.76617,406.7944,406.81033,406.81128
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2019,408.53165,409.05994,409.08295,409.08411
109,Cruz de Machacamarca,BOL-ADM3-33444609B64125054,2020,411.72281,411.3912,411.3718,411.37061
110,Antequera,BOL-ADM3-33444609B44425060,2015,398.90109,399.34518,399.46613,399.47452
110,Antequera,BOL-ADM3-33444609B44425060,2016,402.30197,401.96713,401.9451,401.94354
110,Antequera,BOL-ADM3-33444609B44425060,2017,404.75461,404.5343,404.43362,404.42651
110,Antequera,BOL-ADM3-33444609B44425060,2018,406.8335,407.02707,406.92963,406.92264
110,Antequera,BOL-ADM3-33444609B44425060,2019,410.09818,409.46115,409.43442,409.43265
110,Antequera,BOL-ADM3-33444609B44425060,2020,411.26877,411.82123,411.94751,411.95636
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2015,399.65375,400.27402,400.40573,400.4147
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2016,403.32443,402.64603,402.61243,402.6105
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2017,404.93265,404.93149,404.82376,404.81622
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2018,407.2919,407.13751,407.03909,407.03192
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2019,409.37515,409.27142,409.25894,409.25797
111,Nazacara de Pacajes,BOL-ADM3-33444609B30420791,2020,411.05042,411.36609,411.48654,411.495
112,Caquiaviri,BOL-ADM3-33444609B25496031,2015,399.61224,400.03549,400.09656,400.10056
112,Caquiaviri,BOL-ADM3-33444609B25496031,2016,403.02631,402.41684,402.39249,402.39114
112,Caquiaviri,BOL-ADM3-33444609B25496031,2017,404.66666,404.74387,404.69678,404.69348
112,Caquiaviri,BOL-ADM3-33444609B25496031,2018,406.97931,407.04492,407.01074,407.00803
112,Caquiaviri,BOL-ADM3-33444609B25496031,2019,409.39081,409.33701,409.33563,409.33542
112,Caquiaviri,BOL-ADM3-33444609B25496031,2020,411.52951,411.62628,411.67239,411.67575
113,BelÃ©n de Andamarca,BOL-ADM3-33444609B78062899,2015,402.44406,401.70731,401.59027,401.58243
113,BelÃ©n de Andamarca,BOL-ADM3-33444609B78062899,2016,402.26035,403.33109,403.37167,403.37396
113,BelÃ©n de Andamarca,BOL-ADM3-33444609B78062899,2017,405.46246,405.0802,405.16943,405.17563
113,BelÃ©n de Andamarca,BOL-ADM3-33444609B78062899,2018,406.52005,406.90228,406.98126,406.98709
113,BelÃ©n de Andamarca,BOL-ADM3-33444609B78062899,2019,409.0191,408.80603,408.8078,408.8082
113,BelÃ©n de Andamarca,BOL-ADM3-33444609B78062899,2020,410.86215,410.73849,410.6445,410.63782
114,Corque,BOL-ADM3-33444609B19215102,2015,401.29349,400.94662,400.85849,400.85239
114,Corque,BOL-ADM3-33444609B19215102,2016,402.53458,402.90973,402.92703,402.92816
114,Corque,BOL-ADM3-33444609B19215102,2017,405.23749,404.93845,405.01068,405.01569
114,Corque,BOL-ADM3-33444609B19215102,2018,406.17126,407.02939,407.10974,407.11517
114,Corque,BOL-ADM3-33444609B19215102,2019,409.80518,409.22733,409.22751,409.22769
114,Corque,BOL-ADM3-33444609B19215102,2020,411.45074,411.43887,411.35709,411.35138
115,Vitiche,BOL-ADM3-33444609B29766009,2015,397.25815,397.37918,397.32254,397.31854
115,Vitiche,BOL-ADM3-33444609B29766009,2016,400.76599,399.98325,399.97809,399.97791
115,Vitiche,BOL-ADM3-33444609B29766009,2017,401.73441,402.58459,402.65045,402.65488
115,Vitiche,BOL-ADM3-33444609B29766009,2018,405.06409,405.29022,405.34763,405.35147
115,Vitiche,BOL-ADM3-33444609B29766009,2019,408.54608,408.07159,408.06732,408.06732
115,Vitiche,BOL-ADM3-33444609B29766009,2020,410.80521,410.86288,410.80548,410.80136
116,Luribay,BOL-ADM3-33444609B50583695,2015,398.92242,399.35605,399.48117,399.48996
116,Luribay,BOL-ADM3-33444609B50583695,2016,401.90088,401.74121,401.71671,401.71515
116,Luribay,BOL-ADM3-33444609B50583695,2017,404.64429,404.07047,403.95892,403.95123
116,Luribay,BOL-ADM3-33444609B50583695,2018,406.08115,406.29776,406.20419,406.19742
116,Luribay,BOL-ADM3-33444609B50583695,2019,408.73535,408.46915,408.45551,408.45453
116,Luribay,BOL-ADM3-33444609B50583695,2020,410.24838,410.59631,410.7146,410.72281
117,Machacamarca,BOL-ADM3-33444609B61739549,2015,399.32047,399.44385,399.48367,399.48651
117,Machacamarca,BOL-ADM3-33444609B61739549,2016,401.97205,401.86096,401.85693,401.85675
117,Machacamarca,BOL-ADM3-33444609B61739549,2017,404.30905,404.27246,404.24277,404.24045
117,Machacamarca,BOL-ADM3-33444609B61739549,2018,406.30099,406.67648,406.64063,406.63791
117,Machacamarca,BOL-ADM3-33444609B61739549,2019,409.90051,409.07611,409.05057,409.04919
117,Machacamarca,BOL-ADM3-33444609B61739549,2020,410.94232,411.41437,411.46948,411.47321
118,Arampampa,BOL-ADM3-33444609B79352083,2015,397.77646,397.76175,397.66864,397.66199
118,Arampampa,BOL-ADM3-33444609B79352083,2016,400.72311,400.18051,400.18011,400.1803
118,Arampampa,BOL-ADM3-33444609B79352083,2017,402.24435,402.61646,402.70883,402.71515
118,Arampampa,BOL-ADM3-33444609B79352083,2018,404.11005,405.15997,405.26105,405.26779
118,Arampampa,BOL-ADM3-33444609B79352083,2019,408.80585,407.84323,407.83914,407.83914
118,Arampampa,BOL-ADM3-33444609B79352083,2020,410.43457,410.52917,410.43365,410.42682
119,Sacabamba,BOL-ADM3-33444609B67664908,2015,398.74084,398.68707,398.7038,398.70493
119,Sacabamba,BOL-ADM3-33444609B67664908,2016,400.70126,401.09518,401.0954,401.0954
119,Sacabamba,BOL-ADM3-33444609B67664908,2017,404.21182,403.52652,403.50189,403.50037
119,Sacabamba,BOL-ADM3-33444609B67664908,2018,405.5213,405.92654,405.91937,405.91879
119,Sacabamba,BOL-ADM3-33444609B67664908,2019,408.4165,408.34958,408.35172,408.3519
119,Sacabamba,BOL-ADM3-33444609B67664908,2020,410.78027,410.78607,410.79843,410.79941
120,Anzaldo,BOL-ADM3-33444609B24659770,2015,398.10107,398.05127,398.01807,398.01578
120,Anzaldo,BOL-ADM3-33444609B24659770,2016,400.75134,400.56711,400.57227,400.57263
120,Anzaldo,BOL-ADM3-33444609B24659770,2017,402.78442,403.1069,403.14362,403.1459
120,Anzaldo,BOL-ADM3-33444609B24659770,2018,405.36838,405.70901,405.73495,405.73688
120,Anzaldo,BOL-ADM3-33444609B24659770,2019,409.02121,408.35989,408.34567,408.34488
120,Anzaldo,BOL-ADM3-33444609B24659770,2020,410.76022,410.99121,410.97104,410.96927
121,Toco,BOL-ADM3-33444609B17865743,2015,396.95966,397.16,397.19315,397.19543
121,Toco,BOL-ADM3-33444609B17865743,2016,400.20679,399.97598,399.96454,399.96378
121,Toco,BOL-ADM3-33444609B17865743,2017,402.95581,402.7793,402.75281,402.75107
121,Toco,BOL-ADM3-33444609B17865743,2018,405.09549,405.57422,405.55835,405.55701
121,Toco,BOL-ADM3-33444609B17865743,2019,408.91013,408.39359,408.38324,408.38266
121,Toco,BOL-ADM3-33444609B17865743,2020,410.9498,411.19373,411.22488,411.22705
122,Villa Gualberto Villarroel,BOL-ADM3-33444609B84509711,2015,398.75259,398.74335,398.73993,398.73975
122,Villa Gualberto Villarroel,BOL-ADM3-33444609B84509711,2016,401.08069,401.09576,401.09616,401.09616
122,Villa Gualberto Villarroel,BOL-ADM3-33444609B84509711,2017,403.50711,403.46381,403.46631,403.46649
122,Villa Gualberto Villarroel,BOL-ADM3-33444609B84509711,2018,405.75812,405.84641,405.85065,405.85086
122,Villa Gualberto Villarroel,BOL-ADM3-33444609B84509711,2019,408.30942,408.24969,408.24948,408.24948
122,Villa Gualberto Villarroel,BOL-ADM3-33444609B84509711,2020,410.65683,410.66583,410.66251,410.66211
123,Tacachi,BOL-ADM3-33444609B63808862,2015,398.72168,398.75589,398.77567,398.77701
123,Tacachi,BOL-ADM3-33444609B63808862,2016,401.05841,401.11661,401.1149,401.11472
123,Tacachi,BOL-ADM3-33444609B63808862,2017,403.6438,403.48575,403.46725,403.46613
123,Tacachi,BOL-ADM3-33444609B63808862,2018,405.74197,405.84833,405.83188,405.83072
123,Tacachi,BOL-ADM3-33444609B63808862,2019,408.36136,408.21445,408.2092,408.20901
123,Tacachi,BOL-ADM3-33444609B63808862,2020,410.47128,410.57733,410.59927,410.60083
124,Cliza,BOL-ADM3-33444609B45712919,2015,398.013,397.73138,397.68759,397.68457
124,Cliza,BOL-ADM3-33444609B45712919,2016,400.04666,400.36926,400.38721,400.38818
124,Cliza,BOL-ADM3-33444609B45712919,2017,402.97321,403.07019,403.10843,403.11093
124,Cliza,BOL-ADM3-33444609B45712919,2018,405.75342,405.8288,405.85123,405.853
124,Cliza,BOL-ADM3-33444609B45712919,2019,408.94305,408.62381,408.61465,408.61426
124,Cliza,BOL-ADM3-33444609B45712919,2020,411.31631,411.42142,411.3959,411.39395
125,Tacopaya,BOL-ADM3-33444609B71410216,2015,401.05951,400.11029,399.87131,399.85492
125,Tacopaya,BOL-ADM3-33444609B71410216,2016,401.41998,401.98267,402.0394,402.04285
125,Tacopaya,BOL-ADM3-33444609B71410216,2017,403.26862,404.01672,404.2312,404.24585
125,Tacopaya,BOL-ADM3-33444609B71410216,2018,405.62384,406.2782,406.45297,406.46536
125,Tacopaya,BOL-ADM3-33444609B71410216,2019,409.75278,408.71249,408.70078,408.70078
125,Tacopaya,BOL-ADM3-33444609B71410216,2020,411.13998,411.15842,410.96301,410.94888
126,El Choro,BOL-ADM3-33444609B34376575,2015,399.25815,399.53415,399.58044,399.5835
126,El Choro,BOL-ADM3-33444609B34376575,2016,402.21268,401.95966,401.9422,401.94125
126,El Choro,BOL-ADM3-33444609B34376575,2017,404.74722,404.35535,404.31485,404.31216
126,El Choro,BOL-ADM3-33444609B34376575,2018,406.07755,406.71625,406.69781,406.69629
126,El Choro,BOL-ADM3-33444609B34376575,2019,409.58154,409.10129,409.09464,409.09427
126,El Choro,BOL-ADM3-33444609B34376575,2020,411.25702,411.46655,411.50302,411.50558
127,Toledo,BOL-ADM3-33444609B90107878,2015,399.77441,399.59109,399.51987,399.51489
127,Toledo,BOL-ADM3-33444609B90107878,2016,401.86511,401.83835,401.84909,401.84985
127,Toledo,BOL-ADM3-33444609B90107878,2017,404.01062,404.12769,404.19437,404.19901
127,Toledo,BOL-ADM3-33444609B90107878,2018,405.72452,406.49426,406.55899,406.56326
127,Toledo,BOL-ADM3-33444609B90107878,2019,409.81445,408.95462,408.94348,408.94312
127,Toledo,BOL-ADM3-33444609B90107878,2020,411.21936,411.40063,411.34079,411.33649
128,SantivaÃ±ez,BOL-ADM3-33444609B16998103,2015,398.13574,398.35547,398.37979,398.3815
128,SantivaÃ±ez,BOL-ADM3-33444609B16998103,2016,401.35764,400.9581,400.94739,400.94681
128,SantivaÃ±ez,BOL-ADM3-33444609B16998103,2017,403.51108,403.5423,403.52902,403.52786
128,SantivaÃ±ez,BOL-ADM3-33444609B16998103,2018,405.43967,406.13602,406.12634,406.12555
128,SantivaÃ±ez,BOL-ADM3-33444609B16998103,2019,409.76074,408.76355,408.74112,408.73996
128,SantivaÃ±ez,BOL-ADM3-33444609B16998103,2020,410.88928,411.33649,411.36807,411.37003
129,Paria,BOL-ADM3-33444609B37510264,2015,400.39203,400.28488,400.25073,400.24844
129,Paria,BOL-ADM3-33444609B37510264,2016,402.39291,402.40765,402.41437,402.41473
129,Paria,BOL-ADM3-33444609B37510264,2017,404.47809,404.55862,404.59103,404.59314
129,Paria,BOL-ADM3-33444609B37510264,2018,406.40515,406.75369,406.78201,406.78394
129,Paria,BOL-ADM3-33444609B37510264,2019,409.45493,408.99536,408.98776,408.98737
129,Paria,BOL-ADM3-33444609B37510264,2020,411.10782,411.2298,411.20432,411.20255
130,Collana,BOL-ADM3-33444609B66068349,2015,400.84586,401.3638,401.44897,401.45493
130,Collana,BOL-ADM3-33444609B66068349,2016,404.04868,403.40436,403.37512,403.37338
130,Collana,BOL-ADM3-33444609B66068349,2017,405.60263,405.3714,405.3045,405.29968
130,Collana,BOL-ADM3-33444609B66068349,2018,406.49896,407.28391,407.23749,407.2338
130,Collana,BOL-ADM3-33444609B66068349,2019,410.10739,409.19806,409.17795,409.17679
130,Collana,BOL-ADM3-33444609B66068349,2020,410.5658,411.04453,411.12195,411.12744
131,Tolata,BOL-ADM3-33444609B94491619,2015,398.29828,398.16595,398.1424,398.14069
131,Tolata,BOL-ADM3-33444609B94491619,2016,400.61093,400.7381,400.74649,400.74689
131,Tolata,BOL-ADM3-33444609B94491619,2017,403.25156,403.34821,403.36917,403.37051
131,Tolata,BOL-ADM3-33444609B94491619,2018,406.02924,405.99796,406.01093,406.0119
131,Tolata,BOL-ADM3-33444609B94491619,2019,408.74417,408.67313,408.67059,408.67059
131,Tolata,BOL-ADM3-33444609B94491619,2020,411.35342,411.36414,411.34805,411.34686
132,Cobija,BOL-ADM3-33444609B30727604,2015,398.77637,399.52615,399.71042,399.72318
132,Cobija,BOL-ADM3-33444609B30727604,2016,402.83667,402.17401,402.13736,402.13507
132,Cobija,BOL-ADM3-33444609B30727604,2017,405.30737,404.7178,404.56961,404.55902
132,Cobija,BOL-ADM3-33444609B30727604,2018,405.57272,407.14005,407.00455,406.99445
132,Cobija,BOL-ADM3-33444609B30727604,2019,412.0463,409.51895,409.44708,409.44281
132,Cobija,BOL-ADM3-33444609B30727604,2020,410.23325,411.67966,411.8876,411.90176
133,Eucaliptus,BOL-ADM3-33444609B21077453,2015,399.89474,399.93231,399.9758,399.97903
133,Eucaliptus,BOL-ADM3-33444609B21077453,2016,402.13394,402.29926,402.29926,402.29926
133,Eucaliptus,BOL-ADM3-33444609B21077453,2017,404.94083,404.67419,404.63541,404.63269
133,Eucaliptus,BOL-ADM3-33444609B21077453,2018,406.78152,407.02435,406.98184,406.97873
133,Eucaliptus,BOL-ADM3-33444609B21077453,2019,409.90424,409.35886,409.33896,409.33777
133,Eucaliptus,BOL-ADM3-33444609B21077453,2020,411.28262,411.64807,411.7056,411.7095
134,Santiago de Callapa,BOL-ADM3-33444609B28630051,2015,399.61487,399.62103,399.71326,399.72012
134,Santiago de Callapa,BOL-ADM3-33444609B28630051,2016,402.33423,402.41666,402.43066,402.43124
134,Santiago de Callapa,BOL-ADM3-33444609B28630051,2017,404.50726,405.23068,405.16577,405.16055
134,Santiago de Callapa,BOL-ADM3-33444609B28630051,2018,408.75079,408.04904,407.91617,407.90741
134,Santiago de Callapa,BOL-ADM3-33444609B28630051,2019,411.90005,410.73965,410.67386,410.67014
134,Santiago de Callapa,BOL-ADM3-33444609B28630051,2020,412.23535,413.28049,413.43799,413.44843
135,Cochabamba,BOL-ADM3-33444609B41741681,2015,397.87576,397.95108,397.83496,397.82681
135,Cochabamba,BOL-ADM3-33444609B41741681,2016,401.34671,400.36356,400.35742,400.35742
135,Cochabamba,BOL-ADM3-33444609B41741681,2017,401.71362,402.77835,402.89627,402.90436
135,Cochabamba,BOL-ADM3-33444609B41741681,2018,405.18896,405.34219,405.46185,405.47018
135,Cochabamba,BOL-ADM3-33444609B41741681,2019,407.96423,408.0329,408.0535,408.05487
135,Cochabamba,BOL-ADM3-33444609B41741681,2020,411.18488,410.80273,410.66663,410.65723
136,Caracollo,BOL-ADM3-33444609B22900187,2015,399.4325,399.76855,399.81866,399.82211
136,Caracollo,BOL-ADM3-33444609B22900187,2016,402.65994,402.16998,402.15155,402.15042
136,Caracollo,BOL-ADM3-33444609B22900187,2017,404.49515,404.53143,404.49399,404.49149
136,Caracollo,BOL-ADM3-33444609B22900187,2018,406.59116,406.87646,406.84756,406.84543
136,Caracollo,BOL-ADM3-33444609B22900187,2019,409.63586,409.22342,409.21307,409.21249
136,Caracollo,BOL-ADM3-33444609B22900187,2020,411.30103,411.54483,411.58957,411.59271
137,Catacora,BOL-ADM3-33444609B21007182,2015,398.85632,398.53348,398.43298,398.42593
137,Catacora,BOL-ADM3-33444609B21007182,2016,400.74402,401.00571,401.01965,401.0206
137,Catacora,BOL-ADM3-33444609B21007182,2017,403.68289,403.54538,403.62756,403.63351
137,Catacora,BOL-ADM3-33444609B21007182,2018,405.70468,406.16409,406.25824,406.26483
137,Catacora,BOL-ADM3-33444609B21007182,2019,408.81491,408.89554,408.91406,408.91522
137,Catacora,BOL-ADM3-33444609B21007182,2020,412.04239,411.70029,411.59174,411.58408
138,Yaco,BOL-ADM3-33444609B25632649,2015,399.11667,399.43567,399.49738,399.50156
138,Yaco,BOL-ADM3-33444609B25632649,2016,402.35916,401.94565,401.92938,401.92841
138,Yaco,BOL-ADM3-33444609B25632649,2017,404.37524,404.41956,404.37231,404.36884
138,Yaco,BOL-ADM3-33444609B25632649,2018,406.67627,406.87143,406.82663,406.8233
138,Yaco,BOL-ADM3-33444609B25632649,2019,409.7879,409.3089,409.29309,409.29211
138,Yaco,BOL-ADM3-33444609B25632649,2020,411.37445,411.70773,411.77039,411.77469
139,Calacoto,BOL-ADM3-33444609B93045845,2015,399.21866,399.55511,399.57892,399.58044
139,Calacoto,BOL-ADM3-33444609B93045845,2016,402.79956,402.08578,402.06757,402.06662
139,Calacoto,BOL-ADM3-33444609B93045845,2017,404.15393,404.57791,404.56787,404.56711
139,Calacoto,BOL-ADM3-33444609B93045845,2018,407.06262,407.09109,407.08392,407.08334
139,Calacoto,BOL-ADM3-33444609B93045845,2019,409.78418,409.61816,409.61523,409.61502
139,Calacoto,BOL-ADM3-33444609B93045845,2020,412.05704,412.14655,412.1611,412.16226
140,Arani,BOL-ADM3-33444609B26131324,2015,398.26431,398.51279,398.59659,398.60266
140,Arani,BOL-ADM3-33444609B26131324,2016,401.12006,400.80728,400.80038,400.7998
140,Arani,BOL-ADM3-33444609B26131324,2017,402.58426,403.07498,403.01273,403.00812
140,Arani,BOL-ADM3-33444609B26131324,2018,405.90067,405.3252,405.23398,405.22778
140,Arani,BOL-ADM3-33444609B26131324,2019,407.82031,407.48828,407.45932,407.45758
140,Arani,BOL-ADM3-33444609B26131324,2020,409.10626,409.58594,409.69122,409.69824
141,Punata,BOL-ADM3-33444609B3757470,2015,398.62109,398.39175,398.37445,398.3735
141,Punata,BOL-ADM3-33444609B3757470,2016,400.32251,400.76428,400.77802,400.77878
141,Punata,BOL-ADM3-33444609B3757470,2017,403.41925,403.18802,403.19839,403.19916
141,Punata,BOL-ADM3-33444609B3757470,2018,405.47263,405.62952,405.63397,405.63437
141,Punata,BOL-ADM3-33444609B3757470,2019,408.33279,408.09183,408.08466,408.08426
141,Punata,BOL-ADM3-33444609B3757470,2020,410.45081,410.55286,410.54913,410.54874
142,Sicasica,BOL-ADM3-33444609B21151286,2015,399.80716,399.7045,399.65094,399.64713
