asdf_id,viirs_ntl_annual_v20_avg_masked.2019.sum,viirs_ntl_annual_v20_avg_masked.2014.sum,viirs_ntl_annual_v20_avg_masked.2012.sum,viirs_ntl_annual_v20_avg_masked.2016.sum,viirs_ntl_annual_v20_avg_masked.2015.sum,viirs_ntl_annual_v20_avg_masked.2013.sum,viirs_ntl_annual_v20_avg_masked.2017.sum,viirs_ntl_annual_v20_avg_masked.2020.sum,viirs_ntl_annual_v20_avg_masked.2018.sum,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
121,150.101409912,123.51287841796875,94.24140930175781,165.3164825439453,147.53872680664062,110.37508392333984,173.150192261,155.07705688476562,142.882034302,ADM3,121,121,BOL,BOL-ADM3-33444609B17865743,Toco,ADM3
122,20.7368984222,11.269233703613281,8.782710075378418,15.490001678466797,14.362687110900879,11.603687286376953,18.6122817993,22.310468673706055,17.2795810699,ADM3,122,122,BOL,BOL-ADM3-33444609B84509711,Villa Gualberto Villarroel,ADM3
123,23.5602760315,11.422182083129883,10.524496078491211,16.622156143188477,19.007518768310547,12.897329330444336,20.4328460693,26.385066986083984,23.0017948151,ADM3,123,123,BOL,BOL-ADM3-33444609B63808862,Tacachi,ADM3
124,1072.07348633,1019.3783569335938,893.3175048828125,1024.59375,1044.97802734375,963.3509521484375,1034.63574219,1057.9219970703125,1044.22399902,ADM3,124,124,BOL,BOL-ADM3-33444609B45712919,Cliza,ADM3
125,39.6797218323,15.114404678344727,7.352798938751221,27.79476547241211,37.59941101074219,12.754826545715332,41.0236587524,39.71516799926758,43.570148468,ADM3,125,125,BOL,BOL-ADM3-33444609B71410216,Tacopaya,ADM3
126,58.5618629456,23.802494049072266,15.542186737060547,41.400634765625,38.72254180908203,20.679340362548828,75.2224960327,67.22746276855469,64.0936889648,ADM3,126,126,BOL,BOL-ADM3-33444609B34376575,El Choro,ADM3
127,106.134750366,219.74560546875,212.4402313232422,135.73435974121094,193.7012939453125,255.40753173828125,158.450866699,112.91996002197266,128.863418579,ADM3,127,127,BOL,BOL-ADM3-33444609B90107878,Toledo,ADM3
128,504.472259521,280.57794189453125,263.05145263671875,405.9932861328125,351.70941162109375,274.4825134277344,490.729217529,556.9932861328125,508.726165771,ADM3,128,128,BOL,BOL-ADM3-33444609B16998103,Santivañez,ADM3
129,443.338806152,124.15131378173828,88.42362976074219,245.94134521484375,230.33740234375,109.7951431274414,409.130187988,505.5572814941406,396.147949219,ADM3,129,129,BOL,BOL-ADM3-33444609B37510264,Paria,ADM3
130,142.287277222,26.53913116455078,18.186420440673828,64.41249084472656,35.8423957824707,25.40118408203125,114.259841919,110.34001922607422,119.503219604,ADM3,130,130,BOL,BOL-ADM3-33444609B66068349,Collana,ADM3
131,634.459838867,379.2139587402344,333.92535400390625,516.26318359375,453.72882080078125,356.7062072753906,533.880371094,983.0840454101562,500.168304443,ADM3,131,131,BOL,BOL-ADM3-33444609B94491619,Tolata,ADM3
132,1505.32287598,1275.69873046875,1258.163818359375,1590.585205078125,1472.2969970703125,1248.5379638671875,1482.9432373,1818.502197265625,1760.41333008,ADM3,132,132,BOL,BOL-ADM3-33444609B30727604,Cobija,ADM3
133,99.2057037354,34.844879150390625,33.26909255981445,43.91876220703125,41.590843200683594,35.19175338745117,71.7981338501,103.57807159423828,104.623695374,ADM3,133,133,BOL,BOL-ADM3-33444609B21077453,Eucaliptus,ADM3
134,51.8921737671,23.291566848754883,9.360082626342773,27.713279724121094,28.537097930908203,16.48802375793457,65.2910766602,46.30194854736328,63.7144355774,ADM3,134,134,BOL,BOL-ADM3-33444609B28630051,Santiago de Callapa,ADM3
135,35084.8945312,28126.62109375,22548.51171875,31503.23828125,29403.314453125,24625.849609375,31506.8242188,35019.171875,33595.6523438,ADM3,135,135,BOL,BOL-ADM3-33444609B41741681,Cochabamba,ADM3
136,920.444213867,366.03558349609375,267.11798095703125,496.4222412109375,491.4342956542969,323.7359924316406,641.073425293,862.7656860351562,630.358825684,ADM3,136,136,BOL,BOL-ADM3-33444609B22900187,Caracollo,ADM3
137,11.8774318695,4.532529354095459,1.3210852146148682,3.2569758892059326,5.8335771560668945,1.2717214822769165,11.7233800888,12.404953002929688,11.6579704285,ADM3,137,137,BOL,BOL-ADM3-33444609B21007182,Catacora,ADM3
138,57.8756065369,47.80160140991211,36.48024368286133,41.76448059082031,55.57378387451172,53.172142028808594,74.3477325439,47.50908279418945,65.7137145996,ADM3,138,138,BOL,BOL-ADM3-33444609B25632649,Yaco,ADM3
139,123.567855835,37.975589752197266,22.862062454223633,53.52748489379883,43.39899826049805,36.9703369140625,136.52243042,145.18870544433594,146.145523071,ADM3,139,139,BOL,BOL-ADM3-33444609B93045845,Calacoto,ADM3
140,659.833435059,341.8781433105469,175.49510192871094,515.4791870117188,432.00518798828125,214.47732543945312,620.813476562,689.5363159179688,649.214111328,ADM3,140,140,BOL,BOL-ADM3-33444609B26131324,Arani,ADM3
141,1792.44592285,906.2210693359375,705.513916015625,1487.1884765625,1167.1920166015625,763.8797607421875,1560.94018555,1837.893798828125,1721.55102539,ADM3,141,141,BOL,BOL-ADM3-33444609B3757470,Punata,ADM3
142,1375.87268066,902.9605102539062,501.2198791503906,1133.909912109375,1043.8682861328125,674.011474609375,1448.51855469,1359.51953125,1305.04797363,ADM3,142,142,BOL,BOL-ADM3-33444609B21151286,Sicasica,ADM3
143,1049.94348145,786.46630859375,561.6028442382812,814.9783325195312,839.6270141601562,618.7567749023438,1009.62322998,1022.4935913085938,934.577758789,ADM3,143,143,BOL,BOL-ADM3-33444609B32005482,Patacamaya,ADM3
144,213.359710693,131.19345092773438,47.72779083251953,173.4421844482422,174.2938690185547,127.72027587890625,229.352416992,232.0926055908203,210.143966675,ADM3,144,144,BOL,BOL-ADM3-33444609B19082627,Colquencha,ADM3
145,35.9320297241,13.250943183898926,6.008081436157227,18.90425682067871,17.535409927368164,7.528886318206787,35.1197891235,35.120201110839844,34.0895690918,ADM3,145,145,BOL,BOL-ADM3-33444609B96911206,Santiago de Machaca,ADM3
146,55.8056030273,5.324278354644775,NA,8.803874969482422,8.6524658203125,NA,13.8417682648,48.140750885009766,28.8941612244,ADM3,146,146,BOL,BOL-ADM3-33444609B58600296,Sena,ADM3
147,11.5768547058,0.0,0.0,4.4546709060668945,0.8351954221725464,0.0,13.2869033813,16.47687339782715,9.17838287354,ADM3,147,147,BOL,BOL-ADM3-33444609B26946399,San Lorenzo,ADM3
148,65.4320333004,32.35006332397461,29.770065307617188,64.47071075439453,46.53215789794922,44.51747131347656,74.4862136841,70.77690887451172,68.1518822908,ADM3,148,148,BOL,BOL-ADM3-33444609B90312020,Santa Rosa,ADM3
149,33.7293281555,6.190088272094727,0.0,12.343459129333496,9.956483840942383,6.3561224937438965,22.2059078217,33.74415969848633,27.1548900604,ADM3,149,149,BOL,BOL-ADM3-33444609B20955158,Malla,ADM3
150,25.0276107788,4.857405662536621,6.20493745803833,7.20197057723999,5.358928680419922,7.597386837005615,18.0243968964,30.354843139648438,25.979970932,ADM3,150,150,BOL,BOL-ADM3-33444609B91729130,Comanche,ADM3
151,197.610473633,86.60758972167969,64.06404876708984,146.30450439453125,121.86398315429688,87.09648132324219,208.313766479,217.50390625,176.639282227,ADM3,151,151,BOL,BOL-ADM3-33444609B41933053,Calamarca,ADM3
152,10812.9443359,7489.6953125,5752.7265625,9321.32421875,7698.7890625,6743.31201171875,9791.10253906,10691.63671875,9924.94726562,ADM3,152,152,BOL,BOL-ADM3-33444609B85812802,Viacha,ADM3
153,9.92038059235,6.801205635070801,3.044438362121582,5.301642894744873,5.452639579772949,5.896716117858887,8.76760101318,8.9517183303833,10.6926403046,ADM3,153,153,BOL,BOL-ADM3-33444609B79205479,Villa Libertad Licoma,ADM3
154,89.1011276245,61.176002502441406,53.64039611816406,93.81134033203125,60.12546157836914,59.45356750488281,108.959518433,97.3365478515625,96.9544372559,ADM3,154,154,BOL,BOL-ADM3-33444609B66902866,Quime,ADM3
155,95.8855895996,37.005615234375,17.22084617614746,65.6386489868164,56.9343376159668,19.359556198120117,69.8180999756,94.96803283691406,88.3859634399,ADM3,155,155,BOL,BOL-ADM3-33444609B98511044,Huatajata,ADM3
156,1136.22143555,437.8101501464844,286.46197509765625,596.0721435546875,514.028076171875,352.8297119140625,937.188049316,1140.8900146484375,1080.98999023,ADM3,156,156,BOL,BOL-ADM3-33444609B79531063,Laja,ADM3
157,677.162353516,355.9749755859375,230.5983428955078,615.5413818359375,477.871337890625,313.8102722167969,627.915771484,636.7384033203125,622.739440918,ADM3,157,157,BOL,BOL-ADM3-33444609B83826918,Mecapaca,ADM3
158,316.426635742,103.38766479492188,68.89497375488281,202.56494140625,144.68032836914062,100.72227478027344,290.854675293,305.1430358886719,263.993347168,ADM3,158,158,BOL,BOL-ADM3-33444609B56483619,Palca,ADM3
159,2294.78710938,1398.2557373046875,1086.8419189453125,1902.6507568359375,1655.518798828125,1335.4219970703125,2074.02441406,2398.34716796875,2106.76000977,ADM3,159,159,BOL,BOL-ADM3-33444609B1863080,Achocalla,ADM3
160,43874.4609375,34274.17578125,27863.1015625,43193.91796875,46299.22265625,31083.73046875,44343.703125,42747.93359375,42317.6601562,ADM3,160,160,BOL,BOL-ADM3-33444609B30011805,El Alto,ADM3
161,31.9586868286,26.507097244262695,27.10211181640625,33.92401885986328,31.548229217529297,30.4698429107666,41.1757202148,31.885112762451172,39.3415527344,ADM3,161,161,BOL,BOL-ADM3-33444609B40374901,Yanacachi,ADM3
162,352.88293457,175.64227294921875,146.06707763671875,217.64569091796875,219.41973876953125,169.60964965820312,385.234649658,287.88323974609375,384.139160156,ADM3,162,162,BOL,BOL-ADM3-33444609B99579203,Tapacarí,ADM3
163,270.921539307,142.47837829589844,99.4189453125,188.08839416503906,133.4322509765625,111.16889190673828,218.232040405,285.8531799316406,260.97946167,ADM3,163,163,BOL,BOL-ADM3-33444609B26061868,Desaguadero,ADM3
164,150.138931274,11.057653427124023,17.65001678466797,28.551063537597656,21.304718017578125,15.615518569946289,78.9685058594,149.49427795410156,115.948959351,ADM3,164,164,BOL,BOL-ADM3-33444609B81723104,Jesús de Machaka,ADM3
165,224.32421875,158.264404296875,135.9910430908203,216.24998474121094,184.30917358398438,159.5913848876953,243.383026123,238.30810546875,222.00881958,ADM3,165,165,BOL,BOL-ADM3-33444609B3928389,Puerto Mayor de Guaqui,ADM3
166,53.5761756897,11.97938060760498,14.02548599243164,29.22414207458496,14.436971664428711,14.655315399169922,32.3987808228,55.411800384521484,37.6192550659,ADM3,166,166,BOL,BOL-ADM3-33444609B83959891,Tito Yupanqui,ADM3
167,836.232299805,351.35540771484375,239.8133544921875,565.259033203125,481.52752685546875,278.78472900390625,762.041687012,855.5523071289062,801.40222168,ADM3,167,167,BOL,BOL-ADM3-33444609B86182822,Pucarani,ADM3
168,25.5562744141,5.8587965965271,7.450750827789307,11.409029960632324,6.330197334289551,8.916674613952637,20.856136322,23.15448760986328,26.128610611,ADM3,168,168,BOL,BOL-ADM3-33444609B86015105,Combaya,ADM3
169,25.0423240662,22.731687545776367,19.287002563476562,30.521451950073242,37.15821075439453,25.462305068969727,27.2300853729,31.22580337524414,30.5241279602,ADM3,169,169,BOL,BOL-ADM3-33444609B70122176,Coroico,ADM3
170,28.47174263,16.10698890686035,16.083072662353516,25.150108337402344,19.778667449951172,16.155254364013672,25.392408371,34.44905090332031,33.6591262817,ADM3,170,170,BOL,BOL-ADM3-33444609B52332460,Coripata,ADM3
171,19.7165164948,3.0711140632629395,2.493791103363037,15.646062850952148,8.829081535339355,3.869234085083008,20.6535110474,19.33279037475586,22.7847499847,ADM3,171,171,BOL,BOL-ADM3-33444609B75079070,Quiabaya,ADM3
172,2.75472211838,0.41255059838294983,0.0,0.8018155694007874,0.26806753873825073,0.0,0.516214907169,2.454676628112793,3.42614865303,ADM3,172,172,BOL,BOL-ADM3-33444609B51912538,Aucapata,ADM3
173,192.117721558,78.66641235351562,89.50704956054688,123.79684448242188,93.89097595214844,112.22178649902344,220.537628174,186.42330932617188,193.988586426,ADM3,173,173,BOL,BOL-ADM3-33444609B77019342,Ayo Ayo,ADM3
174,39.3273200989,8.969273567199707,7.501128196716309,15.939615249633789,10.347532272338867,9.685660362243652,49.5074005127,36.77718734741211,44.3713264465,ADM3,174,174,BOL,BOL-ADM3-33444609B52543177,Azurduy,ADM3
175,25.1467342377,6.3077392578125,0.3981667160987854,12.427267074584961,13.538310050964355,8.660273551940918,10.6258678436,15.009751319885254,17.4410552979,ADM3,175,175,BOL,BOL-ADM3-33444609B93497004,Tipuani,ADM3
176,23058.2011719,19743.25,17926.41796875,22340.61328125,21014.373046875,19314.06640625,21860.3925781,22317.673828125,21107.6679688,ADM3,176,176,BOL,BOL-ADM3-33444609B95766629,Nuestra Señora de La Paz,ADM3
177,104.485549927,66.07197570800781,35.837703704833984,80.44769287109375,64.35380554199219,57.03723907470703,113.660415649,95.29591369628906,109.370101929,ADM3,177,177,BOL,BOL-ADM3-33444609B93873258,Sorata,ADM3
178,27.4805450439,23.75722885131836,16.668819427490234,19.662982940673828,15.621118545532227,26.761028289794922,24.770570755,28.58602523803711,32.2573738098,ADM3,178,178,BOL,BOL-ADM3-33444609B25803532,La Asunta,ADM3
179,28.4480514526,8.297284126281738,6.416764259338379,21.791566848754883,12.757396697998047,9.291563034057617,36.3577728271,21.794830322265625,32.831615448,ADM3,179,179,BOL,BOL-ADM3-33444609B88180595,Chuma,ADM3
180,49.6644172668,16.637737274169922,11.591775894165039,33.08971405029297,21.874361038208008,17.12009048461914,39.4358062744,48.512386322021484,62.1531486511,ADM3,180,180,BOL,BOL-ADM3-33444609B33390960,Guanay,ADM3
181,21.3209705353,11.09638786315918,0.9990461468696594,15.131875991821289,25.211349487304688,1.310852289199829,19.3075313568,21.04379653930664,16.164276123,ADM3,181,181,BOL,BOL-ADM3-33444609B45650655,Teoponte,ADM3
182,204.475128174,57.480445861816406,0.0,74.31826782226562,64.1773452758789,14.059098243713379,164.575363159,136.68385314941406,204.506759644,ADM3,182,182,BOL,BOL-ADM3-33444609B90372031,Mapiri,ADM3
183,13.7518749237,12.210521697998047,8.385679244995117,10.31335735321045,14.13104248046875,12.569169998168945,16.7178936005,10.353755950927734,13.3296518326,ADM3,183,183,BOL,BOL-ADM3-33444609B50407902,Charazani,ADM3
184,57.416557312,34.2586555480957,51.406944274902344,38.91169738769531,43.831382751464844,38.39509582519531,64.2621078491,62.00657653808594,63.8562316895,ADM3,184,184,BOL,BOL-ADM3-33444609B73754741,"Caiza ""D""",ADM3
185,442.160064697,344.9272766113281,262.1165466308594,418.9321594238281,364.5403137207031,300.524169921875,454.926239014,368.5272521972656,396.739044189,ADM3,185,185,BOL,BOL-ADM3-33444609B22177467,Copacabana,ADM3
186,38.3492355347,32.56913757324219,34.827857971191406,34.18568420410156,28.201602935791016,36.38380432128906,41.0033187866,43.72373580932617,40.696144104,ADM3,186,186,BOL,BOL-ADM3-33444609B65808761,Tarvita,ADM3
187,140.273971558,86.49038696289062,59.58877944946289,89.2085189819336,97.2081069946289,65.8439712524414,131.384521484,169.29498291015625,150.041610718,ADM3,187,187,BOL,BOL-ADM3-33444609B42666607,Chaquí,ADM3
188,84.5793838501,73.49132537841797,83.22698211669922,56.90596389770508,76.77240753173828,91.50006866455078,97.5866851807,97.53500366210938,92.20262146,ADM3,188,188,BOL,BOL-ADM3-33444609B15997979,Puna,ADM3
189,42.1190567017,10.22281551361084,4.871544361114502,21.21196937561035,20.43292999267578,5.755950927734375,42.8778305054,51.21813201904297,47.9375076294,ADM3,189,189,BOL,BOL-ADM3-33444609B30593293,Ckochas,ADM3
190,11.914978981,8.952985763549805,7.825002193450928,6.736510753631592,11.019949913024902,7.04228401184082,13.1381597519,12.550463676452637,11.9388742447,ADM3,190,190,BOL,BOL-ADM3-33444609B60642341,El Villar,ADM3
191,1130.1036377,37.90149688720703,12.445332527160645,114.23373413085938,24.502727508544922,18.70301055908203,244.641342163,1658.8984375,889.573181152,ADM3,191,191,BOL,BOL-ADM3-33444609B90845226,Huacaya,ADM3
192,27.1514587402,4.258034706115723,5.541749000549316,8.294557571411133,10.273086547851562,7.657502174377441,23.7870922089,28.405109405517578,26.0340309143,ADM3,192,192,BOL,BOL-ADM3-33444609B27309972,Tacacoma,ADM3
193,71.4625549316,25.756526947021484,9.586487770080566,59.69202423095703,41.08681869506836,14.182432174682617,86.5768280029,71.06763458251953,81.5236053467,ADM3,193,193,BOL,BOL-ADM3-33444609B13482689,Huacareta,ADM3
194,556.997314453,1116.3087158203125,336.4688720703125,1159.6746826171875,489.968994140625,408.3822326660156,1178.34411621,562.3323974609375,590.744689941,ADM3,194,194,BOL,BOL-ADM3-33444609B9106763,Monteagudo,ADM3
195,11206.3710938,7761.24853515625,5974.1083984375,10894.015625,9164.4755859375,6539.21044921875,11524.9833984,11199.0771484375,11084.2236328,ADM3,195,195,BOL,BOL-ADM3-33444609B51923126,Potosí,ADM3
196,172.646682739,66.85990142822266,72.7931900024414,118.90003967285156,69.59973907470703,74.87194061279297,183.441574097,193.5623779296875,166.54083252,ADM3,196,196,BOL,BOL-ADM3-33444609B67965715,San Pedro de Tiquina,ADM3
197,1385.17163086,1741.79833984375,450.6703796386719,5092.75830078125,911.3369140625,250.98023986816406,1447.33984375,1199.9195556640625,1389.90075684,ADM3,197,197,BOL,BOL-ADM3-33444609B6445025,Lagunillas,ADM3
198,65.2314300537,40.468711853027344,6.534623146057129,65.72855377197266,43.78504943847656,11.790165901184082,51.7820129395,72.99459838867188,44.4772109985,ADM3,198,198,BOL,BOL-ADM3-33444609B92818499,Alcalá,ADM3
199,67.0887451172,31.397119522094727,15.222471237182617,49.76893615722656,43.11337661743164,17.73542594909668,57.1995391846,71.99954986572266,59.3253059387,ADM3,199,199,BOL,BOL-ADM3-33444609B9397800,Sopachui,ADM3
200,18.5421867371,13.085492134094238,8.119070053100586,11.639045715332031,14.48775863647461,9.224919319152832,23.6823329926,24.845111846923828,24.6177158356,ADM3,200,200,BOL,BOL-ADM3-33444609B74292684,Villa Ricardo Mugia - Icla,ADM3
201,361.731262207,178.39463806152344,132.81065368652344,187.97117614746094,191.107177734375,204.5148162841797,382.173736572,437.8277587890625,410.350524902,ADM3,201,201,BOL,BOL-ADM3-33444609B38543160,Yotala,ADM3
202,155.01953125,72.86565399169922,47.35414123535156,77.71205139160156,89.7612533569336,62.64738082885742,116.082901001,168.02471923828125,148.641830444,ADM3,202,202,BOL,BOL-ADM3-33444609B32418048,Yamparáez,ADM3
203,87.1541442871,77.85513305664062,41.31007766723633,66.888427734375,70.41719818115234,53.83995819091797,73.9307022095,86.66688537597656,69.4554748535,ADM3,203,203,BOL,BOL-ADM3-33444609B38412786,Tomina,ADM3
204,36.5031204224,6.89029598236084,9.0557222366333,10.667203903198242,9.903738021850586,7.943732261657715,17.7681312561,43.44135284423828,33.3039474487,ADM3,204,204,BOL,BOL-ADM3-33444609B72440734,Ocurí,ADM3
205,98.8547592163,79.22822570800781,86.6777572631836,83.30162811279297,92.28730773925781,87.71430969238281,106.359840393,97.49482727050781,106.535057068,ADM3,205,205,BOL,BOL-ADM3-33444609B73936756,Tarabuco,ADM3
206,191.347961426,73.3567886352539,28.47896385192871,122.7247543334961,108.54822540283203,30.303237915039062,157.056793213,194.71002197265625,165.857788086,ADM3,206,206,BOL,BOL-ADM3-33444609B5472183,Zudañez,ADM3
207,7.0707526207,3.2863516807556152,0.3277125954627991,5.630438804626465,1.829484462738037,2.124549388885498,8.61037731171,5.382316589355469,10.9196748734,ADM3,207,207,BOL,BOL-ADM3-33444609B88989469,Curva,ADM3
208,59.1368293762,30.664047241210938,33.791534423828125,30.659778594970703,33.25373077392578,43.0683479309082,72.3577575684,62.29091262817383,66.8764038086,ADM3,208,208,BOL,BOL-ADM3-33444609B30997278,Pelechuco,ADM3
209,86.9020690918,39.68631362915039,37.490562438964844,60.41025161743164,40.455665588378906,41.32221603393555,86.8199539185,96.46726989746094,99.6413192749,ADM3,209,209,BOL,BOL-ADM3-33444609B83015549,Palos Blancos,ADM3
210,57.8957595825,24.1229190826416,20.39220428466797,36.078887939453125,31.78486442565918,26.514610290527344,43.222820282,50.81366729736328,43.8545951843,ADM3,210,210,BOL,BOL-ADM3-33444609B25123274,Apolo,ADM3
211,270.268249512,67.5429916381836,20.639421463012695,189.32962036132812,219.3456268310547,33.56669616699219,196.007568359,372.2586669921875,244.730895996,ADM3,211,211,BOL,BOL-ADM3-33444609B4331330,Puerto Menor de Rurrenabaque,ADM3
212,157.004547119,18.249496459960938,4.382110595703125,160.51446533203125,73.9130859375,19.986364364624023,148.711853027,129.33358764648438,196.125930786,ADM3,212,212,BOL,BOL-ADM3-33444609B85439426,San Buenaventura,ADM3
213,182.250915527,112.9844741821289,148.7665557861328,152.36038780212402,143.35353088378906,170.9368133544922,163.206445694,157.26483917236328,152.175207138,ADM3,213,213,BOL,BOL-ADM3-33444609B23560373,Santa Ana,ADM3
214,410.644104004,242.64463806152344,143.99461364746094,344.89630126953125,284.9134826660156,213.0978546142578,362.403442383,349.943603515625,412.121612549,ADM3,214,214,BOL,BOL-ADM3-33444609B36751060,San Borja,ADM3
215,160.3984375,43.88447570800781,20.708555221557617,170.42723083496094,152.474609375,23.800268173217773,167.185409546,161.3394775390625,155.478179932,ADM3,215,215,BOL,BOL-ADM3-33444609B13357475,Reyes,ADM3
216,13.9722032547,18.778545379638672,17.155094146728516,18.443180084228516,19.345422744750977,28.353944778442383,24.9350128174,15.001338005065918,20.8948974609,ADM3,216,216,BOL,BOL-ADM3-33444609B85003487,Puerto Gonzalo Moreno,ADM3
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM3,217,217,BOL,BOL-ADM3-33444609B80291858,Puerto Siles,ADM3
218,2.85020804405,NA,NA,NA,NA,NA,1.06636214256,NA,2.23986458778,ADM3,218,218,BOL,BOL-ADM3-33444609B10458910,Exaltación,ADM3
219,1424.89758301,794.0871276855469,687.2897033691406,1236.2769775390625,848.3487548828125,763.8504333496094,2117.02563477,1485.10693359375,1479.86993408,ADM3,219,219,BOL,BOL-ADM3-33444609B93314585,Riberalta,ADM3
220,85.9948883057,79.4089584350586,69.9392318725586,68.84107971191406,102.06546020507812,78.47193145751953,73.1145935059,106.32119750976562,85.0544967651,ADM3,220,220,BOL,BOL-ADM3-33444609B95419155,Porvenir,ADM3
221,120.94082737,46.1382332444191,35.042720794677734,74.30632209777832,47.39874291419983,32.369808197021484,76.3773531914,80.65374183654785,128.94422245,ADM3,221,221,BOL,BOL-ADM3-33444609B83803279,Bella Flor,ADM3
222,10.5180921555,12.826796531677246,11.300490379333496,22.26898956298828,6.742112636566162,7.683633327484131,26.0249977112,12.736509323120117,20.3708610535,ADM3,222,222,BOL,BOL-ADM3-33444609B11509981,San Pedro,ADM3
223,20.5297470093,11.579193115234375,NA,12.115534782409668,17.446388244628906,NA,18.0303001404,29.425981521606445,24.7955493927,ADM3,223,223,BOL,BOL-ADM3-33444609B55981723,Puerto Rico,ADM3
224,37.5471153259,15.783700942993164,12.962453842163086,28.1292667388916,16.5980167388916,7.613614082336426,38.0408554077,31.148086547851562,39.7477111816,ADM3,224,224,BOL,BOL-ADM3-33444609B45825141,Santa Rosa,ADM3
225,0.135639056563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM3,225,225,BOL,BOL-ADM3-33444609B53699713,Ingavi,ADM3
226,472.4279719,299.8439890742302,240.72559368610382,189.7698713541031,258.747841835022,352.2381153702736,335.506603599,472.05483543872833,397.621986628,ADM3,226,226,BOL,BOL-ADM3-33444609B93580112,Guayaramerín,ADM3
227,5.50765228271,3.361013650894165,0.0,0.0,0.0,0.0,5.7655005455,5.634234428405762,8.78118038177,ADM3,227,227,BOL,BOL-ADM3-33444609B33507653,Villa Nueva,ADM3
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM3,228,228,BOL,BOL-ADM3-33444609B15181859,Santos Mercado,ADM3
229,24.2713623047,15.791309356689453,61.55467224121094,6.157341003417969,25.769786834716797,47.270729064941406,8.88516998291,8.48183822631836,24.2795639038,ADM3,229,229,BOL,BOL-ADM3-33444609B91423379,Nueva Esperanza,ADM3
230,162.246582031,134.7401123046875,97.7359619140625,137.6725616455078,121.21577453613281,124.82594299316406,169.304641724,182.20286560058594,161.60597229,ADM3,230,230,BOL,BOL-ADM3-33444609B41664570,Santiago de Huata,ADM3
231,103.74584198,21.972328186035156,13.849483489990234,49.568756103515625,28.546361923217773,21.59686851501465,66.38697052,113.94088745117188,92.1321411133,ADM3,231,231,BOL,BOL-ADM3-33444609B7909722,Puerto Pérez,ADM3
232,23.5574798584,9.322944641113281,7.978558540344238,10.027566909790039,11.291703224182129,13.393609046936035,18.8877983093,29.055164337158203,20.6536197662,ADM3,232,232,BOL,BOL-ADM3-33444609B27408509,Chuquihuta Ayllu Jucumani,ADM3
233,16.2971305847,7.891216278076172,8.352433204650879,10.550798416137695,7.733123779296875,9.506400108337402,19.5961055756,23.283935546875,21.534614563,ADM3,233,233,BOL,BOL-ADM3-33444609B21368266,Bolpebra,ADM3
234,25.6342940331,12.384532451629639,8.46510910987854,21.87083911895752,17.024242401123047,12.058560609817505,22.7833309174,20.27702283859253,30.5770378113,ADM3,234,234,BOL,BOL-ADM3-33444609B21491486,Filadelfia,ADM3
235,10.083896637,3.6538734436035156,4.283973217010498,5.871190071105957,2.683000087738037,7.27497673034668,16.5313339233,10.090858459472656,15.9681138992,ADM3,235,235,BOL,BOL-ADM3-33444609B19655093,Alto Beni,ADM3
236,273.725708008,148.66253662109375,114.10187530517578,255.1870880126953,152.36663818359375,112.66569519042969,280.838409424,228.29119873046875,281.199981689,ADM3,236,236,BOL,BOL-ADM3-33444609B96037932,Caranavi,ADM3
237,150.0652771,105.89276885986328,84.28466796875,142.22006225585938,120.20529174804688,95.82962036132812,155.941940308,155.75950622558594,145.426055908,ADM3,237,237,BOL,BOL-ADM3-33444609B8469227,Huarina,ADM3
238,61.4511680603,21.98628044128418,17.44373321533203,29.005388259887695,23.683673858642578,18.2394962310791,54.9987030029,59.46781921386719,59.1037521362,ADM3,238,238,BOL,BOL-ADM3-33444609B76614989,Bolivar,ADM3
239,153.538574219,58.81283950805664,15.418542861938477,113.02886199951172,101.85479736328125,20.95827865600586,129.347854614,165.42478942871094,137.98614502,ADM3,239,239,BOL,BOL-ADM3-33444609B43692068,Chua Cocani,ADM3
240,10.670085907,7.184233665466309,9.42203140258789,15.125884056091309,7.177459716796875,12.133556365966797,20.3113632202,13.002134323120117,19.4384899139,ADM3,240,240,BOL,BOL-ADM3-33444609B78666461,Humanata,ADM3
241,349.072875977,197.34185791015625,83.55128479003906,135.54881286621094,180.1234588623047,144.08602905273438,182.042572021,668.7138671875,219.405441284,ADM3,241,241,BOL,BOL-ADM3-33444609B92881157,Villa Vaca Guzmán,ADM3
242,524.500305176,247.74728393554688,114.26925659179688,430.2409973144531,359.1322021484375,198.0626220703125,535.11126709,530.7377319335938,514.586120605,ADM3,242,242,BOL,BOL-ADM3-33444609B42689736,Batallas,ADM3
243,104.021011353,60.386287689208984,50.34709930419922,86.09966278076172,63.43157196044922,55.188453674316406,106.185699463,104.6248779296875,102.092658997,ADM3,243,243,BOL,BOL-ADM3-33444609B75760336,Padilla,ADM3
244,29.7275161743,20.572124481201172,21.630083084106445,24.39181900024414,28.903528213500977,22.1395206451416,27.3353385925,20.952112197875977,26.5314865112,ADM3,244,244,BOL,BOL-ADM3-33444609B69980236,Mojocoya,ADM3
