asdf_id,pop_sum,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
86,13213.38630699085,-0.029909425325664013,0.0032847449484691917,-0.1436449978362423,-0.0769288116675441,-0.01516978179791705,9.245055577997268E-4,0.021531941362417175,0.05067482872218583,0.034168651103867485,-0.044850167182774126,0.05476623125553892,-0.1622654662031274,-0.04478260472020524,-0.02719241856385206,0.006156738709349571,-0.1225775876170545,-0.18865085231885956,-0.00786106330853373,-0.038719507391259615,-0.08901907384403471,0.07557466507797506,-0.005829684901546291,-0.16819427612235346,0.016114041841894626,-0.07286673474243854,-0.04693883832331598,0.05758927255045654,0.10911593310550247,0.029523017762537847,-0.12553778263091797,0.005635495127186015,-0.02177022949305534,-0.019201304593556342,-0.026850083494211658,-0.16432829863243054,-0.16825227454311306,0.05856269686385828,-0.1565576961632022,-0.1373893751581994,0.12055910202364212,-0.13328012336328743,0.020574585127410873,-0.15000061436690848,-0.005923222440180296,0.056793215369924085,-0.08150446617267212,-0.03006345785594886,0.1330083079914996,-0.044418295713579393,-0.10133280344533996,0.04872981144282469,-0.01681309825586167,0.06153181574076542,0.2564506144428461,0.05054092430965979,-0.03207329993642893,0.0276953507850509,-0.12475387339782598,-0.06992963098104321,-0.03683364406163363,0.04165918630460337,0.007739616560147309,-0.06390920859854755,-0.34329382568653577
87,11458.109975310941,0.03524187170933221,0.10671955911240598,-0.09064074834755953,-0.05187165086166354,0.04045020630410421,0.032474610536748404,0.05170881515746346,0.2660695130471876,-0.007479037841451165,0.08514124976264122,-0.046386252824519046,0.010157049285911253,2.0301048754974393E-4,0.07286985828847983,-0.02536600842020876,-0.059282623643792054,-0.14345232732674681,-0.0047564225474684245,0.026539940692436606,-0.03495252976821487,0.0476381422091847,-0.013950968827694673,-0.14268523982212247,0.18454012833566133,-0.16130592818237405,0.12694773452778643,0.06241675878903802,0.04388279400194436,-0.006994019866752703,-0.16037484245315137,-0.04172057387375915,-0.10876696963215242,0.03668152559260911,-0.10848301828979824,-0.1392783215058833,-0.04544162623603117,0.025234037985035068,-0.02068773537527029,-0.1538238962804232,0.03320794261287236,-0.1423814928320939,0.07668122866520702,-0.026450513487489686,0.14052496460570998,0.13801554082061832,-0.058488807018570885,-0.1420414246972992,0.026355133013731213,-0.04468894972102845,-0.051380804106581794,0.0019137269048657803,-0.09171006747734113,-0.12670763157159334,0.2416297370413432,-0.008174375850252463,0.06600516335464911,-0.04668976083797798,-0.05140853568220355,0.11174801885453567,-0.016245941487631525,0.0684800092619817,-0.16627141340063273,0.05670022908084792,-0.32430501522886834
88,18683.671709530252,0.02508496636673521,0.13687019117699242,-0.06780212103025561,-0.04224213121082926,-0.007416666098056234,0.11999417753988283,0.14778971865563065,0.2673664537341337,-0.07656575534484832,0.11372815884397897,-0.02653977296601306,-0.006776023658011858,-0.006916267429948123,0.09122974900908018,-0.019336794509826324,-0.042879406609012766,-0.12359914367214189,0.04358994832366708,0.04897243930242274,-0.04803740581407333,0.050540184595849504,0.013671792276184109,-0.19316741259830597,0.22863818210876885,-0.15449646945277998,0.20191284922161973,0.04508698933218458,0.06480220774494755,0.019216379637422613,-0.10658145502654026,-0.06194384406567206,-0.09432036000774502,0.03421787809457658,-0.09178549584155,-0.11388898032430729,0.045592148998788246,0.027523266920284718,0.018723730665374694,-0.10014003749874112,0.06066168957717946,-0.12077261655380117,0.11661946360528055,-0.013380164200327272,0.14905006100200252,0.14742086038011315,-0.04743940479498431,-0.144717637809474,-0.050208277153738184,-0.046836653177809946,0.005484974059508871,-0.0329789039800554,-0.049501761964541875,-0.20140815212893215,0.26078598189021673,0.025944809905431434,0.06900224177724598,-0.0908945132858034,-0.024439132769198926,0.1480223745493172,-0.04544859658749672,0.07006994861297396,-0.11857147384932766,0.05483687783636713,-0.29731753049416654
89,10816.669998825984,0.024528296183494974,0.09504665989769678,-0.1207071955192572,-0.04146615933547831,-0.019027746394029942,0.10265413804622962,0.09818172882444312,0.19612381818303254,-0.09007121269620456,0.12188338698472438,0.03596544407773427,0.014146183575686413,0.009264178528382813,-0.008465467610112683,-0.042419100154091026,-0.09732606966743453,-0.1384984640034903,0.03700540964377504,0.053555897810926,-0.08317616598829604,0.08807685430643772,0.016280222219637912,-0.14481682514395489,0.31030483545182086,-0.05372282812826635,0.19761498358802368,0.08323769781851509,0.07401640060488639,0.08216728751567427,-0.07729422173918742,-0.03605752296441023,-0.08949147072471736,0.02586378445770705,-0.05098675241530286,-0.15124453626173975,0.09074326874732566,-0.036208252927910994,0.028127437842319275,-0.0650340487199619,0.06397719384260991,-0.0987183098038868,0.18095013071182742,0.01794614977051684,0.07009880613447894,0.14922961888467187,-0.06033857019151697,-0.1744146065922933,-0.05505494044109105,-0.026626820166599195,0.03891343793028949,0.07373362907886247,0.020491227410443773,-0.14146242616760604,0.23426920264203654,-0.005491469177299188,0.07860062475911404,-0.04579692693432888,-0.018455293185975313,0.16788842253027186,-0.0722446463787389,0.11065518458641858,-0.06327731803098767,0.0318371795290694,-0.22007509126954933
90,17153.204853216772,0.02568035359007686,0.14959340899408896,-0.05904826404596693,-0.007976718639340455,-0.00585764483899327,0.12980554831357835,0.15207876152977892,0.28785313765785486,-0.07280845724983905,0.1129151035024533,-0.0190529405694971,-0.036201585736853455,-0.006518194996916294,0.1077377271215046,-0.014307014404836857,-0.028315082854324037,-0.12114236494595242,0.08653283473659001,0.05120781901504844,-0.07651765423919932,0.06616778248477537,0.01633032059677654,-0.2226801911233043,0.19949034823389764,-0.16133248161045705,0.18807902300902377,0.04420949178940056,0.08707936229786674,-0.015896391197700248,-0.09428135154442004,-0.10082580167371712,-0.09181346618378343,0.057642840194735395,-0.11894988531914233,-0.12641907025875537,0.09122793757881387,0.01813015623214064,0.02618842542111669,-0.11359053098012363,0.0915813594984093,-0.1195521674737247,0.1036143531848111,-0.039372613657604014,0.15966585741822267,0.1419323152355697,-0.07017697880697409,-0.14377457550388847,-0.05787557863552127,-0.051583396096722064,3.959060676949841E-4,-0.0018751424072905414,-0.0233526445477714,-0.20065120265880837,0.27301755631478886,0.009972920391605794,0.05751067399826094,-0.08569917792056839,0.00720195226317346,0.1319113071551934,-0.08100446930894244,0.055744551425990926,-0.08415143798983049,0.04646103203073845,-0.3039669387354904
91,2256.666856730229,-0.16963550525921395,0.05042056649253173,-0.12663000911566907,-0.040668480923973724,-0.26264727477288596,0.1489883677563542,0.015268749211575271,-0.027445899973188484,-0.07597013504642693,-0.0781317833108808,0.1776352938900735,-0.11781718571647597,-0.05101822887375861,0.014174081962614434,-0.005195656270015115,-0.012987117735070686,-0.150442937141635,0.012163006420782212,0.1167093760632048,-0.0966727435552064,0.12564866548582543,-0.09009695390078497,-0.07718752733734803,-0.11995675355203045,-0.1292341589266072,-0.1233649855582161,-0.05120210825885691,0.11255179830193247,0.09529274865455001,-0.01762510890211121,0.024573870382405782,0.11294977999120033,-0.1601441027611022,-0.10777823027224687,-0.038422919298225645,-0.19599636162991585,0.09019116633166747,-0.17361095785666497,-0.2202754761067356,-0.023614499390649305,-0.089544380616307,0.08810499687853329,0.02142930307065875,-0.054091958373692565,0.13008957517179845,-0.09127871241736658,-0.06355024620914147,0.043709766964286946,-0.04665637858742592,-0.09052842170923855,0.047444221363320035,0.025191219593803424,0.05273537597704503,0.08215232652153805,0.2541007030858317,0.0030490369369157626,-0.0800082182324068,-0.15167872323336426,-0.12921421663795343,-0.025937107315504145,0.05591142894612612,0.06013696692352404,-0.24439037326837476,-0.2522639884634525
92,14166.997113836547,0.005510321133620803,0.0664884164256582,-0.11726189496374198,-0.04143793067260007,-0.05637771462540873,0.0439813656163857,0.041015501350572414,0.10524806530479322,-0.07819002914702829,-0.13669616443172478,0.043212974432333365,-0.19192794801799076,-0.05884966447676378,-0.06589652139636942,0.05805268911352007,-0.08055903392531938,-0.009248772970400464,0.07431806560050055,-0.00948499633571729,-0.05832790122333088,0.13281748983604091,0.009947112181787598,-0.17065383697298886,0.05371255414768665,-0.1708609333795032,-0.023022207128603134,0.0920531011582083,0.21465797702659864,0.04372331812246037,-0.06836824364838588,-0.019060510654167296,-0.10770564450721873,0.016251481365968115,-0.17801043255543522,-0.046967877444751595,-0.09923157993475742,0.02517949197547352,-0.16021536323625177,-0.17199995974772309,0.16350434090190455,-0.11740999621482144,0.06135630129831538,-0.14708619097763648,0.07470524738801729,0.04976802643682345,-0.15590667589440083,-0.07273566555142368,-0.003200050559445432,-0.11394265755634109,-0.1769387768833618,0.008924242148303332,0.04633794829237045,-0.04988042370772212,0.2655539898171027,0.09820906081979705,0.00450238574354723,0.03612229455307798,-0.12816920168484908,-0.15739888647442993,-0.014859677964885857,0.09355103683140616,-0.042575959466698315,-0.029539509606193653,-0.2802438544487163
93,1232.3501610812018,-0.14900379247827095,0.025905171229449107,-0.12707532069255614,-0.046361563903929,-0.2558897813148474,0.11672126609971145,0.013285001365478782,-0.021775486161278623,-0.07851572431493478,-0.1046020435571338,0.17280027751578797,-0.0942741795108114,-0.037198844011178823,0.02446224511239536,-0.015445997223369102,-0.010969920393185227,-0.14594597926110384,0.034915387606590895,0.04897020968048795,-0.0600814225397136,0.11198961198149782,-0.10576118405220342,-0.08129626551448212,-0.08469191887098074,-0.08766077647525662,-0.1404812378409445,-0.05692788916502586,0.1211783536290371,0.10684787034894652,-0.023184090343786084,0.052302151493233986,0.11437390238399106,-0.1453761475393892,-0.07575603313090103,-0.054668644848779806,-0.16197188807876461,0.090461944098069,-0.17472500162330595,-0.18018655806183118,7.960137968852815E-4,-0.1618486400483638,0.09073991093429618,0.007696406972142555,-0.0811634826722174,0.13914852839822742,-0.07912580478447837,-0.08714701483002563,0.08758646015003904,-0.07291197365538352,-0.07592345690980688,0.02514329620744162,0.010673298053593377,0.05240863785666412,0.10593963790786072,0.2500709680982166,0.009793712360744838,-0.07813717832475278,-0.19513146040525117,-0.13591372014181508,-0.030076777348139586,0.06624139233086863,0.07103567636134876,-0.22367141523413764,-0.25816694195449924
94,94099.00619046082,0.09975256956578898,0.05912980219070489,-0.04730972739607423,-0.04186589617901726,0.005451362061027989,-0.02688294009224558,0.08800555921597598,0.3402546534052407,-0.10088025597478299,0.059482749813227806,-0.06588064742672665,-0.039628719262293194,0.011870170666357448,0.05890524072992412,-0.05894799583562222,-0.060847945187738436,-0.0327808653524239,0.07173105845979764,0.029380391322143165,-0.023648851418271527,0.1006289023331084,0.006635147269116181,-0.12136737050249684,0.12901349481358398,-0.13617923671652826,0.0742999317741599,0.00821095467857472,0.21526354953994126,-0.059177866130816985,-0.06506670117242033,-0.11511046040510388,-0.15322143933043086,0.10162997095624413,-0.2109734504974708,-0.09509939755971432,0.03934890178265145,-0.0764249180029354,0.02929910238679971,-0.035975685874397666,0.0632086177883366,-0.17184041835227884,-0.0015392555695507267,-0.052002449656114426,0.16167584792801937,0.2037009278053026,-0.11468399227238336,-0.13831291957753938,0.0021411363688950556,-0.042181307576215125,-0.05337059669027783,0.04109485593122397,-0.001208624587395276,-0.22215219481879922,0.2552929329459794,-0.0971292008889181,-0.0633910536243543,-0.023035712427204404,-0.07310173614869343,0.025833119902835034,-0.06983114213864794,0.09912655421570447,-0.05831095228411693,-0.011836844821809583,-0.233046854678775
95,5232.359535239165,-0.12970705183968598,0.07343803356719698,-0.13475899766497085,-0.017363723655611753,-0.1768642224744874,0.11147569859603686,0.049539500192493244,0.020960058984183554,-0.07895377936281364,-0.08653278102157298,0.1299320512088003,-0.1904458569191875,-0.05498265711121993,-0.02340672706499935,0.013453645338291109,-0.07279886940469502,-0.1291168206858834,0.0433711265140359,0.06473531497872971,-0.10466373627850528,0.13868139305806607,-0.050987285211331765,-0.12748463902313048,-0.07427801061993386,-0.1540709782066829,-0.07508234611062328,0.024514745098221186,0.1450618847541222,0.09617842619211898,-0.05584032152720302,0.0016301220196782737,0.07164768730640853,-0.09702762822992093,-0.09819062427688069,-0.03273285909398088,-0.19253633408283372,0.08784906709954583,-0.18890844526887585,-0.21602311978322447,0.050416473975227506,-0.05045068607272395,0.08538062941449155,-0.05522291879255444,-0.017267351932955557,0.09408132492173997,-0.12340817621341085,-0.05420154508837341,0.03994242706229821,-0.06468205685479271,-0.1255336012122985,0.03163351257819705,0.04436666268834421,0.024016494138008774,0.16157768643679937,0.2078925222557815,0.004933069913715323,-0.054595355034620596,-0.12745215903175458,-0.11720541645829809,-0.027163444890332466,0.05340821613133999,0.07039243131851447,-0.13402125082332508,-0.241730687059093
96,16499.311044605583,0.11273022536784934,0.035965856388656695,-0.08456491088952765,-0.0940938992685624,0.09124700631211204,-0.07317175924871318,0.023422695263021282,0.3138470088862631,-0.05501799537094325,0.06132083654791557,-0.05236620401691145,-0.04195931289464784,0.02932530081649112,0.0700579741670062,-0.010438064383384163,0.010932899244956534,-0.07212542823455396,0.022137974062503663,-0.06334472539326373,-0.01875941089044964,0.040096695693179446,-0.05488664128884542,-0.1167794178994637,0.10309186770827011,-0.11529600099852041,0.02954843753271866,0.01696447771018177,0.23718020233019455,-0.07671427588709077,-0.1169036160429056,-0.06276727611320444,-0.15079636536906432,0.14101879942153045,-0.15754003370876496,-0.1952747193815553,-0.07976474822992057,-0.015664060862293758,0.0010420106898666882,-0.030339674980465896,0.030965180571759867,-0.19045823845579576,0.015826675451809994,-0.03553695654597239,0.15362731824594827,0.22945688723390723,-0.09107321502952867,-0.14779549333872824,0.0751425462475393,-0.070399766844818,-0.11020198912605468,-0.004555325789757924,-0.08037537849528634,-0.14148412214961106,0.2013974272403626,-0.08679680301167968,0.004925090529300151,-0.02119214495955415,-0.11086535386747635,0.03215639467104993,-0.05076135215793771,0.09734563417310542,-0.1006797344035764,-0.023124469690119883,-0.2821092813123463
97,22970.305988519147,0.022167462270049634,0.015980521328039513,-0.13154268267762226,-0.03870485697177069,-0.034405001048060144,0.02434956738600216,0.06904714336457692,0.09163674286127743,-0.05583873221495114,-0.11496478044574025,0.05905231701118306,-0.1945979102257386,-0.05756133339986135,-0.056248339163503955,0.04750090067557572,-0.10272393851517773,-0.0682076507070378,0.04130824038651467,-0.02882290811619824,-0.0535659663640392,0.1251074101159553,-0.0023576675007971675,-0.1680971163433949,0.046673777719208005,-0.1332954566036221,-0.02837906496492097,0.10056469177003859,0.20078099793756676,0.04742932706713632,-0.0768780339763591,-0.009643593197116357,-0.07717467797397626,0.011583993287282083,-0.13375989792136664,-0.07467221902894397,-0.11677783365173983,0.03845157626863379,-0.16602929004241593,-0.14344924276667514,0.13526299040749282,-0.15684694080637293,0.04677595579530066,-0.1616310850081297,0.047753026672811,0.07810368266993088,-0.12266256016689442,-0.06803438259674571,0.029576202364936337,-0.09963559692647893,-0.14068364879007497,0.00821795020054162,0.027984941612102108,-0.046243456166757436,0.25550141631615136,0.08685960293429139,-0.026234650371598958,0.01224273862982435,-0.13914251577937373,-0.14896000477280136,-0.012558934456333838,0.10822519191121825,-0.0010540457483923938,-0.0746433969563762,-0.28965136215692955
98,10162.166640873606,-0.11059257761340764,0.07055119307894193,-0.14284155265834186,-0.040817094123339545,-0.17444911818558081,0.06442388577900511,0.04976193050563597,0.042280728757333755,-0.09057164255337341,-0.10786323872959097,0.13494264424352098,-0.17847988548138102,-0.05328671144747608,-0.025973205913589925,0.03591169711083599,-0.07198429812709906,-0.08049325443177463,0.0555961660299574,0.04990180338781421,-0.05744868787234828,0.13367750415912427,-0.053661059191715134,-0.13984141857074533,-0.04958686407586776,-0.13754526580179752,-0.08575465226051698,-8.11903361532422E-4,0.1402507524284563,0.09408082058619642,-0.039437271338099184,0.032124442046387564,0.037981801140093675,-0.08018911085648504,-0.10059270499304393,-0.025909236381152632,-0.14666915846195233,0.07886661689087272,-0.19151760271679666,-0.20583804710725492,0.08586400553442737,-0.08101347602340772,0.06373980037656758,-0.10022677534571954,0.0029340304108771108,0.08206124315327532,-0.1337238232674273,-0.037268518807713355,0.094887635706087,-0.07551003977487308,-0.11815445444492931,0.024782650460452547,0.061553134206322975,0.029160812613140578,0.18321775014841288,0.20353154232397846,0.0310733233377912,-0.029839049886525464,-0.13530262735263904,-0.1148828397384759,-0.03859358292359317,0.046492639833697405,0.0261729741788741,-0.14046100873208534,-0.2658510385577676
99,9753.91699361775,-0.0740837196839999,0.009059344519827484,-0.15907148172410557,-0.10493302504497955,-0.07421531922914419,0.06348430564883988,0.054721810626664834,0.0646385846053581,-0.08830763355540372,-0.1259608333528558,0.06469827383401269,-0.16735471403526078,-0.055785665571142645,-0.06022825275385176,0.060585542843486585,-0.08251031475744781,-0.11652250131203123,0.04368116686052154,-0.0332527503227817,-0.07195674378224043,0.12494332035060562,-0.04407244107604986,-0.17552512736308817,0.007729468494409866,-0.05432211258486551,-0.06094607225617964,0.06242272094775022,0.18026364378764564,0.059545576366040236,-0.082575057902191,0.03250275409341673,0.017526451523739873,0.005654403966514026,-0.05670206970056033,-0.12313625829546337,-0.1543925798054283,0.06848019035895038,-0.15684349060049216,-0.15020427715572748,0.11959745282539912,-0.11783555809903212,0.044801258990076996,-0.13453651342359868,-0.012734973355229712,0.10716731058392485,-0.08998590253975668,-0.024760692179208246,0.09540168089477075,-0.08308003196811958,-0.11806079650696012,0.022282995198042603,0.04152098325260511,0.018986626699008212,0.22926936276118903,0.12055040240592153,0.0028843174471482637,0.004791846549682879,-0.14337897005049735,-0.07841948062404479,-0.010107993162918716,0.062384678912761574,-8.121156329028788E-4,-0.09622297329834507,-0.34433465588461093
100,2113.5355062431095,-0.14406005908642772,0.029198749193141603,-0.07994247232751506,-0.013449715626548186,-0.22486395392541234,0.14652187102680672,0.0013451281750803531,-0.03316553795247907,-0.08435791393045583,-0.0357677352685727,0.19309359372753795,-0.11291964003747126,-0.12247068321133274,-0.004495121186989526,0.05970300579430911,-0.002569476685227158,-0.16666774787871955,-0.0873517734620551,0.17900413443596996,-0.12466482335042098,0.12977638643424344,-0.08931757766710284,-0.06546834510691378,-0.1346075472888538,-0.18386211565195917,-0.0989282474938883,-0.018153059379957554,0.08289188926159255,0.06084046875053395,-0.0613814638487493,-0.028237151848763402,0.090755486821632,-0.15109401641225842,-0.13109524014284543,-0.011133465580777735,-0.2079864892696412,0.13336523422553692,-0.12749237905219682,-0.23440655465620294,-0.06943194582137967,-0.004347817771431004,0.08696328289017352,0.05373255053086432,-0.023577002037292367,0.1063803039904413,-0.08290634201024949,-0.0342914050948489,-0.012335127115027837,-0.0030091277890390224,-0.09792460423106358,0.09013374348271735,0.0394318356434414,0.041857009531563905,0.06961462031682333,0.22432390387325155,-0.027966295683171705,-0.09244633071874642,-0.11708895786525689,-0.13592174439530183,-0.009736075034801802,0.08444552882783435,0.08244200504962783,-0.2666030621783016,-0.24440367977209396
101,199384.95378231994,0.012181006816185006,0.04073163841596286,-0.09512974698962023,-0.031493845527744806,-0.03636719522501698,0.020162602713375753,0.06963609944272887,0.08560751593213382,-0.11089214566542789,-0.11727807331523096,0.01723404103382379,-0.19105810109963736,-0.088672846922291,-0.06366044408819256,0.011445805783052355,-0.11976460352095522,-0.005384874644641235,0.04669535242214858,0.07424527862411048,-0.07414430033269664,0.1702719521428437,0.02784374198387024,-0.17240401015479828,0.005748882753779397,-0.1709548672552326,0.013163447216000193,0.08223581410679764,0.20373599727028535,0.030557486123758495,-0.0675139548611881,-0.026295004533014425,-0.08941795250887304,-0.016390646793815786,-0.16928643354076156,-3.0345990436937475E-4,-0.12217839019233447,-0.04947220907948591,-0.1678789274165397,-0.2000272191625383,0.13609827736884647,-0.11252872581873823,0.04437930034950651,-0.15672993684498743,0.0946046036645087,0.03440986471388774,-0.11380869798000523,-0.07424114821224208,-0.0066963749217061296,-0.09840343122790161,-0.17568463240140428,0.032372300648551615,0.08444976864758236,-0.08983884488362512,0.2708819878190378,0.06906912215666128,-0.05392384981627343,0.032905335309918925,-0.08610571815194308,-0.12712934914601792,-0.01932464776061032,0.09720197297450463,-0.03423620929377929,-0.06234020796781127,-0.25848520092442007
102,1248.9995190650188,-0.1451636050893316,0.025700405376664345,-0.10782756267648992,-0.041835127841916196,-0.20790971017928286,0.08853368796297384,-0.02063087587516904,-0.01594732680391707,-0.11507921948813218,-0.03513537724935544,0.19600012586571927,-0.08916273028047221,-0.11992572499256136,-0.010474414634003651,0.05270738612603376,0.009005001059456936,-0.11628692916177427,-0.03994153105479414,0.18928056321492054,-0.09454259454830401,0.12009954588562792,-0.060131849094410314,-0.10081996362495531,-0.10359511266305176,-0.16673580985903597,-0.12345552227733617,-0.08380504099744228,0.09455659016186965,0.06161091963783612,-0.07214251926105913,-1.3189140503283678E-4,0.07922109557990145,-0.14384038070840455,-0.09070052662270295,0.006906656067319746,-0.1939261860257344,0.11310518732257027,-0.09537347640040736,-0.25935196300181235,-0.03269175124920846,-0.0057702188449836695,0.07701575942188715,0.004169808455276173,-0.008747780468189904,0.08597587072369325,-0.09072989152675091,-0.02796487249815106,0.043411391551033345,-0.029878096474108835,-0.052873198284479,0.08121943279435803,0.06396277334716881,0.04057760800613363,0.0629874131935327,0.23555421309468402,-0.004851256686486422,-0.05990508824436545,-0.10807796450107592,-0.11359629271323625,-0.03530739052198325,0.039703624570965455,0.015104153935728048,-0.2574755339875143,-0.24091316214854983
103,3300.2878046617734,-0.15190534135722097,0.03637078679865749,-0.09794723533990331,-0.01741988779133153,-0.2596832348195485,0.18200790384998825,0.019920752299500362,-0.05244415080978436,-0.041524752365297644,-0.037035340974041805,0.1857587658693669,-0.10787439417982264,-0.06338779266982124,0.016914726594096572,-0.002965741590033478,0.005738936084404465,-0.16352600466332784,-0.03783572801525158,0.1315670148182896,-0.1278172518131946,0.12165821653332924,-0.08889650160477361,-0.035769796380748585,-0.12514490921739588,-0.1489464535131314,-0.12398420983051221,-0.033335294425896805,0.08053474591228212,0.07919643727966,-0.03361071784852378,-0.010549487272038105,0.10372811027132273,-0.14729674804936735,-0.11666577312833543,-0.024621169303257886,-0.22564756564109,0.12441913232951808,-0.1449166592268776,-0.20055613080704754,-0.07792190743207278,-0.045495945285329034,0.09462790723743075,0.05478010098287789,-0.055903467283706536,0.10341154456068177,-0.0910305894828146,-0.08225275148605175,0.007851219000274887,-0.007737772110905366,-0.0823380974508412,0.05969179594795874,0.023704659187765334,0.047690786647751934,0.07619479557058241,0.2553477672792012,-0.03231374361532622,-0.08231891507746074,-0.14676875144605994,-0.1495690100879212,-0.01791790436385255,0.06021594612548551,0.09815702586736114,-0.2686481479373674,-0.197348490142805
104,3636.3364866609663,-0.10687858307046372,0.11969545967793857,-0.12622523721777545,-0.07808304003414064,-0.18704489910808744,0.06900558977802836,0.0031692671238654027,0.060861710673491574,-0.14006287510032908,-0.14897296059239892,0.12114852581820953,-0.08764731161966453,-0.08750882098284453,-0.011605617311343783,0.018573491732872177,-0.03186905006199109,-0.0749831446931058,0.01724256013256582,0.029981759577643517,0.02545642227156883,0.12095880136888656,-0.10447135326603037,-0.07738731432356148,-0.03532562322683091,-0.10940267499558029,-0.11350174909149131,-0.08300304650783441,0.11875375543191509,0.10979094193475027,-0.066836387164489,0.013272190007408643,0.06192732757341585,-0.09990417520007162,-0.14576466274559477,0.04644135050670575,-0.10550744001217724,0.1329845643172622,-0.18361501372199326,-0.1584669102215808,0.050654661883480646,-0.14876552942486765,0.058076596286504,-0.05184123144279115,0.04891268957027493,0.10142247614295373,-0.14615638041643017,-0.08179249285705364,0.09122511492689094,-0.08521600894757735,-0.13073168312481334,0.008702007160607416,0.05242748566671252,0.05911244466848975,0.15693162514626124,0.21147978018686855,0.0473666254562299,-0.013042625872945898,-0.16215052367171384,-0.1486438230874594,-0.054408172326596574,0.08980346165081149,-0.013001323663931967,-0.14007549896869814,-0.2652864699089397
105,3087.2500597771686,-0.12165246830024486,0.11309187760362263,-0.14451377485154143,-0.08583909025510937,-0.18700548184992838,0.04888343137579682,0.021377819980484044,0.08269820598965624,-0.14423034218546338,-0.1449111807147325,0.10173397799844913,-0.10948290108719834,-0.05036779985408975,-0.02232818028091018,0.011837837719985861,-0.04614405552472353,-0.06807456166103977,0.0582149370034616,0.03335407844526658,0.024564685536794507,0.12259637703864085,-0.10713025420418282,-0.11897598751078534,-0.04138067014422447,-0.08773852416812832,-0.12522598439527247,-0.07237831150188283,0.1419745885565315,0.11678764865654787,-0.06945498802807276,0.04268272231451852,0.0660580434037822,-0.09755790568131185,-0.08578021609935846,0.002744929183577381,-0.1150074916952053,0.08719470436755061,-0.19450638102732115,-0.16805878681050287,0.062034203907956345,-0.12201486095169367,0.05599788628221701,-0.07697552761584975,0.035564367589334456,0.09408020600547647,-0.125753570833192,-0.07345831633343694,0.11942120859463734,-0.10527209898233839,-0.1297590014689867,-0.005121041298387769,0.04929993110930393,0.06645568432660941,0.1782090126842712,0.19814098036995745,0.04629940364222613,-0.00814400346487391,-0.1661481139972329,-0.1119176894472124,-0.061643491527398064,0.033130705843126454,-0.030287902049241044,-0.12718142303677768,-0.27470128274676786
106,11285.358545807378,-0.08219291552357542,-0.09947302235076923,-0.0979534813231857,-0.07377905685225396,-0.06656910072971756,0.0468155007347987,0.029747180519186903,-0.06523974240324795,0.02685003181628217,-0.02918534894487014,0.09698967361212847,-0.16436510328411547,-0.00904874150486011,-0.06883968330076276,0.04536519375043761,-0.0993382891382181,-0.1739015128320411,-0.02269268310942954,-0.09479057133623006,-0.1440931966919664,0.058736630322479506,-0.019262744924281813,-0.16712488454447963,-0.04125919389050171,-0.02659296847512243,-0.05733936924881664,0.07906771162498812,0.1031766560641759,0.05326755246689851,-0.10721399703757367,-0.0013588629140213362,0.04429168563697539,-0.10230533264941122,0.04545923484289829,-0.16788088935266518,-0.23576721659323674,0.10827978475266058,-0.12721236892326676,-0.14982830497890506,0.09563285959585188,-0.09052188435206811,0.013605903725188506,-0.20536583085968643,-0.10478623565752734,0.07269461000279398,-0.031482033671070705,0.012596933890904435,0.14516336158805787,-0.026520179961905782,-0.055589955161475205,0.028413252874420543,-0.020742033183591305,0.07782706705515047,0.23218641824339173,0.1363338065187828,-0.04887061223580956,-0.026264187781118588,-0.14910810691942364,-0.18083132757398412,-0.048175884012174,0.06613472258865194,0.05622283015912757,-0.11854493668996366,-0.28452418311981015
107,922.5768816566273,-0.15874485955073522,-0.0243407787710536,-0.11637489198017227,-0.04801121954766009,-0.23890954875548956,0.12096838654928256,-0.004886124300223936,-0.04925229390294018,-0.09304440129683354,-0.05933184889554878,0.221810991956263,-0.08517810089804428,-0.08281245001575814,-0.022479402982050745,0.06287105101683062,-0.002319815643376188,-0.15070358655531862,-0.05863977977855547,0.1568676089210145,-0.14052791037682394,0.11598277930765243,-0.07052652287739762,-0.09867154340016364,-0.11936334980354649,-0.15731656145768133,-0.08875252931193883,-0.03187202432138384,0.12081881428213725,0.053529636721371364,-0.0457028638603798,0.033497396886997266,0.12658970254901591,-0.15348758230036244,-0.07438366335387543,-0.05087393991477357,-0.18098848675133047,0.0938460937719332,-0.1534177977480199,-0.2718922213558854,0.009222474190492113,0.00835553230803757,0.06852746475496385,-0.025456415212487607,-0.05734117517869167,0.10368102536250665,-0.05188270334149678,0.015346263455855833,0.07319512345402876,-0.03731654454461728,-0.104494128561279,0.06739144388405553,0.0522275659536537,0.07898101213441666,0.09802731551485198,0.2290832200386375,-0.02025924729160839,-0.08045846617089768,-0.11987191651848263,-0.11399864652869446,-0.02986981608729146,0.0657218211860714,0.053588551575771234,-0.2670106067172261,-0.28502376879708985
