asdf_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
85,-0.09730520671905504,-0.028914263813317555,-0.16686189032044654,-0.07214220671582354,-0.10353776508529552,0.07082571895934073,0.05703859755952182,0.0028826462915028657,-0.035247224252244407,-0.10550269112558917,0.11242595175076175,-0.20376156802890555,-0.04680084441733572,-0.07779245887311972,0.06964029552806522,-0.0864749578893458,-0.15328623307517283,0.04598826097650328,0.00343986830840683,-0.0988533776358696,0.10346862718465032,6.265993172654971E-5,-0.14852252802317653,-0.003081951851021427,-0.09915705819110486,-0.06508522592701962,0.058119914040700195,0.17826173837063886,0.08252777952519375,-0.093052047861278,0.02453955962861455,0.02832681738316095,-0.042117155786879384,-0.05831501314842452,-0.09085394896040067,-0.16235409064612963,0.08765033724162923,-0.17664555700611054,-0.1508762399366429,0.12901143325853967,-0.09477515351515747,0.04028504796240074,-0.13283352672108445,-0.027901122840475835,0.0972144800712376,-0.08499680927084094,0.006227209332881184,0.08960369769186795,-0.06987148127604126,-0.11792229134556563,0.05345114525321561,0.04079548574278186,0.051922571977295565,0.2255648752779832,0.1429320076232681,-0.003528679184740725,-0.012316939103421975,-0.13262565336920065,-0.1325821036375325,-0.020747777633713934,0.05865054445403119,0.03447478265288313,-0.10834506030193992,-0.3467747656730513
86,-0.017484046423349203,0.022682774008907704,-0.12502048200526847,-0.06402262224908126,0.011924840627529742,-0.0203336132596799,-0.004073426319086386,0.0549344123158282,0.05316777962537661,-0.009212976065188594,0.04320891070273366,-0.12028514192228325,-0.040804751288251354,-0.0035053869958204744,-0.020827025363161524,-0.1223235647022959,-0.18206149535234623,-0.038789813194880035,-0.0454976419355635,-0.07677454640146826,0.051165681938730244,-0.02564283970475898,-0.15231543216709573,0.025161247111313907,-0.057341018323505084,-0.037492132978371305,0.046869102841160734,0.055476267599036705,0.01746020624230702,-0.1474866728062101,0.013499473609010604,-0.033032613599535555,-0.014786098318154715,-0.021931314956165397,-0.17835002161477548,-0.17011839791957484,0.04885574594599532,-0.14906449063122015,-0.13934182280137855,0.09159155860335061,-0.13912528153707274,0.011814944761768517,-0.1460975315541076,-4.333130552403725E-4,0.04896714622183925,-0.055368147498138454,-0.04210285361167058,0.1636418006853292,-0.026024511615572614,-0.08837538544278754,0.04575770197945382,-0.05151641111297174,0.06778226268969496,0.23736923260433565,0.036379874883234666,-0.036163471530901006,0.025758598077197957,-0.11382192391519115,-0.04668235077195907,-0.04662393348106913,0.044405888439316754,0.003998847915203353,-0.055651897765296034,-0.3172824089748586
87,0.03850757340528954,0.09898976080179862,-0.09356488639492934,-0.05216020681994634,0.09882988299690915,-0.0454695215580265,-0.04709173770644209,0.19504710441340703,0.05114826078154634,0.09393315050143523,-0.036226472733892005,0.020869653853558396,-0.024382325165902143,0.06141576430418227,-0.05427513957799809,-0.11274149775213296,-0.16012191337848855,-0.07102648734750326,0.0021936647722133446,-0.032984143277992664,0.03190975397339517,-0.053826425753769634,-0.10935383311696768,0.14331271421281763,-0.11398814589181196,0.05474032728988754,0.04746069935074353,-0.026134222269546113,-0.0027921514989758377,-0.2157277441427274,0.001499574188687329,-0.12079175892898454,0.014665253637592796,-0.09616569217044413,-0.14653551532776096,-0.11477006993012967,0.03601362107211403,-0.08709766621224674,-0.16818004768671543,-4.897089803633551E-4,-0.14482556623839457,0.01625270277002424,-0.07031592648680866,0.09662334033557203,0.09538535079260632,-0.04843707021005769,-0.09917668199176795,0.14316662140406455,-0.02461078774132995,-0.074191114980038,0.05119930544772566,-0.1193059443999323,-0.03058765524813674,0.19990311259419707,0.001853001003652757,0.027199570079218173,-0.00269481320515714,-0.07466122461090861,0.07792756635828776,-0.022276070774802825,0.08617779756239681,-0.1472972884550456,0.053858276365537965,-0.2992602115841527
88,0.02705803526848631,0.13027875192037863,-0.07376649247986605,-0.04475220854887845,9.112249818391499E-4,0.09365185446306644,0.11758762828583068,0.25424560806973007,-0.06174012731036463,0.1263219009885421,-0.024268882868128592,0.006631921414399998,-6.189466196803357E-4,0.08457393451352928,-0.013960386451463384,-0.049527988929475596,-0.13629924280998243,0.02769284721821057,0.03854145697908374,-0.04792744709671257,0.039779455157847324,-0.010434598479693986,-0.16667677464868996,0.23381943796087978,-0.1374935982166678,0.18626752591665233,0.04555435926317081,0.05343955233290257,0.022877577819005162,-0.1187471331894663,-0.04673361433329308,-0.10312365399173426,0.03152625997689456,-0.0940813363917716,-0.12092075673109604,0.033537555798149384,0.03713984902144471,0.014031553447399843,-0.10077826644873282,0.0505149413116661,-0.11469655537922188,0.12079413096579245,-0.01135997102099171,0.13402324497876422,0.16321702497332663,-0.049823979503551136,-0.1433094779456306,-0.0348826971664886,-0.038813362367277525,0.005145285569303435,-0.017231359645183977,-0.059070674124351186,-0.1704919334388659,0.24258208101781523,0.020024616271659582,0.07707306747405182,-0.08955996342077953,-0.036330811979999864,0.1431809078439825,-0.05339010218531219,0.07000159298066466,-0.11867979232623499,0.060891883184626,-0.28015297361443875
89,-0.004493862453024202,0.06898081863844936,-0.12111008121089888,-0.051755645895339736,-0.04834104051713423,0.03467428442682915,0.06382264330079106,0.1538651440077583,-0.08866848006766409,0.1453849922887581,0.03644057604580893,0.05516017264487479,0.01278221024558316,-0.026628409754620604,-0.03127365424814607,-0.11574010522536374,-0.15222294467228745,-0.006627177238827733,0.05804783529937573,-0.0753360613801598,0.07977845156893847,-0.0010140031392217746,-0.05830021562477127,0.32406901369416785,-0.016952740702576876,0.17413900837107368,0.10627315798453721,0.027987676235171472,0.07736750271120496,-0.09741206874914576,0.03001414015498445,-0.10794712868662201,-0.014800375997619445,-0.04593646891899461,-0.13051182039022655,0.04661499186271704,-0.029727237736018985,0.016657958359737816,-0.10535882455561557,0.04643783310164167,-0.10350910853014432,0.20873581021674917,0.04805480084950866,0.02749844770205003,0.15984980905874638,-0.04902979619066219,-0.1667675375201501,-0.06081720131940795,-0.011317304905782536,0.016816375803665573,0.12714052922764008,0.010193701314359788,-0.09167848647468212,0.20231111275458172,-0.013058377165695459,0.09826108034671684,-0.020892375767832875,-0.035826426984135996,0.17407137858757724,-0.07947629057559534,0.10700269078363789,-0.11808447900361659,0.035271982340643646,-0.1598943850041355
90,0.031363659292409404,0.13732131290940874,-0.07332986873949075,-0.01455193549876191,-0.002093409783990456,0.11232630423280753,0.13552470422926713,0.28626233443608956,-0.06480829856967127,0.11663567238748261,-0.02235855814443115,-0.0281127549954849,-7.67230400886511E-4,0.09607503437777096,-0.010609811714370256,-0.030421757790437893,-0.130660807340876,0.07431393237323768,0.044755922663454004,-0.06951449743462981,0.06024644375035074,0.004580394719633226,-0.200686198222557,0.2041677313820266,-0.155688527821078,0.18221866780656323,0.04935045344602202,0.08556184753896262,-0.014549780802768883,-0.09271954019346361,-0.09098411636169085,-0.09782150350798016,0.059002318430464905,-0.12051266419085081,-0.13105372226382725,0.07537296143628908,0.01908122135167104,0.028502223170551462,-0.1081350392800048,0.08087177270316082,-0.11794077122538978,0.11484805085355712,-0.032109135878806296,0.15121919659427718,0.15170425573893662,-0.07719520008000001,-0.15402502676883267,-0.061010761508309926,-0.04929408486017321,-3.5873526973507895E-4,-0.0016658698162314606,-0.03451981804205084,-0.18645350064496527,0.2650973958456243,-0.0024287868082425545,0.06947173047192512,-0.08744766390290774,-0.002734050070851605,0.12505981741903982,-0.07362510993785738,0.056156840790840705,-0.09712973785373724,0.04662795710275789,-0.2964444407326337
91,-0.1652861236909234,0.04864542952487492,-0.12400795883863688,-0.03739135314726163,-0.2635888554163454,0.16166375017985854,0.020291942995214043,-0.03715584777930053,-0.060574328179302334,-0.06472730291797564,0.1747393560746201,-0.1204446523954719,-0.044630299696552626,0.013825631446885716,-0.011420956488991192,-0.010032663863060814,-0.15542982079213252,0.0040868815709996405,0.11886576917445135,-0.11793684001923278,0.12486011504907468,-0.08718025273872824,-0.06637363977076839,-0.11691378381254851,-0.13101097312756357,-0.11898633768420223,-0.04570403043235616,0.10317305510803375,0.0981335773237319,-0.013838416093949438,0.014420590105135285,0.10994365384397377,-0.15691444862754558,-0.10442152189306055,-0.038309813219372685,-0.2079082858946031,0.09212987575519209,-0.17021443140257386,-0.21796805046986517,-0.03920205895176709,-0.0738510372060082,0.08747496674368355,0.02636933663534085,-0.05506556140342446,0.1238687881351979,-0.0865183723578778,-0.06984049501742245,0.033919483807816876,-0.03491010633409854,-0.08336834842089157,0.04596952638065874,0.02314375411019514,0.051549843345733544,0.08097533859573257,0.24697636076760932,-0.012223840563243138,-0.0810726842774488,-0.14668099103185459,-0.1260185653177463,-0.02888440098363826,0.05133822837018369,0.07760692148475842,-0.2503150679822575,-0.22984686193788217
92,1.929768794156819E-4,0.0480089754436585,-0.1469856831979514,-0.05007914659542554,-0.05046247795318365,0.024100873536369683,0.05727734877269441,0.08909479601449273,-0.048681453293909445,-0.12777351639071405,0.05053835698497251,-0.18597446505771073,-0.03682808776609077,-0.06684248441960289,0.056167738909681554,-0.08692486792027322,-0.04038292017883139,0.08435361580163893,-0.05641721965947084,-0.05680904469937348,0.11603397929119685,-0.007828583256427405,-0.19144567763486703,0.046740743852134274,-0.12313329101032876,-0.039477077161261094,0.0975354972215197,0.20021706626965194,0.04906207197270508,-0.060087683170015074,0.01896827196942842,-0.07563038437975637,0.024627112483899486,-0.11590386215056003,-0.09222666657689672,-0.1047007302197588,0.02960565004864031,-0.15349531285274995,-0.1284968484673105,0.1509463456524404,-0.12960234370280532,0.04654756056388657,-0.14446116064622003,0.03995769623091236,0.0747732752581653,-0.15668765858882666,-0.06509536232667434,0.029878639721165896,-0.11104710027013653,-0.1647421740275858,0.00954227182970181,0.01863110646742347,-0.023542402255842323,0.2555475735763728,0.09497843289232946,-6.780825099300141E-4,0.02337007121217515,-0.1511309803732973,-0.11958776672069353,-0.015190247814767681,0.06628292489780377,-0.01293621869390527,-0.054971351741997,-0.2791769852838414
93,-0.1490932954905835,0.020761347992517283,-0.13091313414583733,-0.04404438461986135,-0.2529498134005184,0.12024871018747618,0.01612181797363435,-0.028125400521459294,-0.06823070005420293,-0.09522334889180853,0.17121503275881325,-0.09415677335585212,-0.03588774488942529,0.019597274268631597,-0.01607365525053211,-0.00806363930408384,-0.15417023544705374,0.031592057493622414,0.05197530454841942,-0.07444381364724864,0.10954876874864533,-0.09727506368740153,-0.07861659958253614,-0.08251326187732957,-0.0922815491393262,-0.13277205318739085,-0.05391927760401869,0.12224840497857455,0.10300297103422607,-0.020985397849780988,0.04686485922812948,0.11444342485030132,-0.1420119610849781,-0.07076847899935688,-0.05548471094069355,-0.16319457148098387,0.0892586429358148,-0.17299868113582062,-0.18227112954524408,-7.947128920494412E-4,-0.14958591219508682,0.0890804428543077,0.008927585010098743,-0.0801423146568627,0.13664689766478919,-0.076836697394828,-0.08194103259543224,0.08164254210649746,-0.06912503914708261,-0.07644395866288804,0.029325937762485797,0.010985692751970198,0.05585923471924245,0.1025635581182528,0.24119316752786543,0.0013480600801550181,-0.07833557539295441,-0.18433371337933144,-0.12953890400231893,-0.02733002265390731,0.06131108503294123,0.0772208607819352,-0.22413855177227546,-0.25242104494258993
94,0.12527031828149138,0.05538262932925663,-0.10374503593353131,-0.04447418191724794,-0.00921832617353732,-0.059739698854113246,0.06333167574613664,0.3771364779268141,-0.11795574954188288,0.08965441712188492,-0.05987180538449833,-0.00434800372233755,0.05456009619369038,0.06860322981895499,-0.06960180545206371,-0.022351429348365478,-0.05521215405315345,0.05180269963753311,0.03677621345797037,-0.008600774453819418,0.06271737278379313,-0.037155957655479625,-0.08196761377554586,0.1498773975103654,-0.12241682756382236,0.07996978192273906,-0.019759649625527773,0.24059184123637586,-0.042739187054113593,-0.016740757031957598,-0.14466346751238485,-0.16538074870724012,0.10374554566445039,-0.23490848449128587,-0.10931132112991127,0.016797568443955035,-0.07764454725911286,0.0605649224111446,0.0075047505608924325,0.059810150033040105,-0.14263261771161206,-1.7942818733427364E-4,-0.010062012832624506,0.14569964281795966,0.20202864427493994,-0.11738808247742313,-0.16535186816443193,8.774766239647479E-4,0.0021242913272555585,-0.03090186027007529,0.0011687133897819405,-0.02915460842672359,-0.20010023070341396,0.24485655944321405,-0.15497842224944364,-0.06837538109452582,-0.05667676271196918,-0.12127470922355567,0.03643592271177242,-0.08535678526815993,0.07760338206869552,-0.041547190742263894,-5.008657193264651E-4,-0.21903869744965007
95,-0.13464173596039686,0.07926485793971184,-0.1392438507889462,-0.018406440697049966,-0.18005863048972992,0.11658649646542978,0.04936971616004013,0.021121371453786827,-0.06914030958321055,-0.0910976547807793,0.1260147540373951,-0.19176340786444232,-0.04935591582976766,-0.025043392988972693,0.010753685203531016,-0.07280883523309174,-0.13520231440623207,0.04879177850771548,0.05979284712575912,-0.10438310823577919,0.13655282133788735,-0.05125918542134971,-0.12252982165365908,-0.06912889317365448,-0.15212399661335566,-0.07261054751791035,0.02347464156922982,0.14468440247637399,0.09802379187215905,-0.05437979978991259,0.0035171209004277856,0.07389798208853696,-0.09352386754659565,-0.09494435879237853,-0.029192480519180955,-0.18856054967188018,0.08911099554388789,-0.19492162276215244,-0.2092891154589542,0.052809560555954274,-0.051021045093896863,0.0816135340450373,-0.05122843290054934,-0.016364870121885672,0.09556981013102991,-0.12878696136658233,-0.05469355484732935,0.03738401164988679,-0.06951727619246179,-0.12975666890373633,0.02980062929958025,0.040136327692545916,0.02996774252660047,0.1629146434344269,0.2062170435670173,6.170753149727867E-4,-0.051767853688597855,-0.12809179549757083,-0.11413547891377503,-0.030615039040109267,0.04855746402638441,0.0789151451117338,-0.12774443741882566,-0.2410914404207126
96,0.1252172478599495,0.03714615971387064,-0.09554625670402687,-0.09294038793354373,0.12183820032000843,-0.09818606883257318,-0.003500491536643107,0.28938921328982853,-0.03562139124282941,0.05975129217280995,-0.046442857558711755,-0.04081951723265895,0.03369410207091643,0.0767018247213923,-0.01654611667702458,0.016832303445281374,-0.07760789444871469,-0.005581369133675244,-0.07590273574518105,0.001278241242826854,0.02565758249136967,-0.07746134302319381,-0.11317448562692783,0.08456953568637318,-0.09885935469059529,0.012722466529976372,0.02282438872005973,0.21959015588152717,-0.06650429750531567,-0.12322168792219759,-0.04397774004360085,-0.15008063390303672,0.12856263904036677,-0.1324435054531914,-0.20359189765233848,-0.1136262680689209,-0.011584319771021766,-0.01018944514294856,-0.02719878234009645,0.008934526771512746,-0.18821262721463508,0.01127482611324988,-0.032778320189070086,0.136220488666344,0.2063200686370634,-0.07225343989424779,-0.14903512602485933,0.1055018489360264,-0.0709091243760202,-0.11236101272498887,-0.017046146943414324,-0.10614652566618918,-0.11241223564485163,0.1814437047931516,-0.08078575433731013,0.013993122877419991,-0.02110998158401835,-0.1268411733024681,0.023707376157785016,-0.052199783046581384,0.09348395908326121,-0.09368557199743772,-0.03334404032182114,-0.2689899580337636
97,0.0012060585189578392,0.0010996626368942554,-0.14289540384210203,-0.04864223767353786,-0.037771844511796944,0.007168477633666604,0.061817811356926246,0.07052611375698804,-0.030185337189896817,-0.10462609447777452,0.07915601297208685,-0.17206971264063356,-0.024091320677249856,-0.05427519180988072,0.05407615066207778,-0.09130103624657145,-0.08837561909289375,0.05470617718364675,-0.09752658245487689,-0.03725862755357163,0.08169144859925795,-0.04046865273592202,-0.19070947707902663,0.024972822664233122,-0.07690864079758601,-0.061164802729252996,0.11584760152399345,0.18094800126830474,0.046410086389725415,-0.06179628589372158,0.06229956221464886,-0.044215915848945506,0.02854362342400333,-0.056762665190121714,-0.13147132202419406,-0.12070038735801356,0.05086394407521281,-0.15037421058469153,-0.08678585836711374,0.13277001837268837,-0.1584074467412702,0.043222455054380625,-0.14797208535992074,-0.014100493906860181,0.08296138194908415,-0.11619369561774817,-0.07211103374187688,0.08703686063408388,-0.09723182128059528,-0.12654778248436804,-0.003753560472367604,-0.0033399118780561054,-0.0035655430506106125,0.2318291522728079,0.10671852002054677,-0.004013077587422741,0.0032359874162227855,-0.18117436469696668,-0.11231263098313692,-0.0025982060667262183,0.06857014689197803,0.025924550682947575,-0.10161596412084462,-0.27967712631427144
98,-0.10042191424367074,0.04803643500348457,-0.16251534135656678,-0.03602764664369287,-0.171782339913126,0.030334576985222447,0.0366292013459564,0.043604710395212846,-0.0953234722835026,-0.0951500664339534,0.15673727182654382,-0.13824453066884942,-0.04151270219953723,-0.019574390069859848,0.026440378376747436,-0.05716244425582182,-0.048608072728419174,0.06909652805693005,0.02412310398637687,-0.021253636583698006,0.09736331402891073,-0.06273165854522338,-0.1537946983011627,-0.04688579783948219,-0.1073425572650062,-0.08993134587028805,-0.024900845577768567,0.13772639074807627,0.11290402867926073,-0.018514536528238257,0.050179857180042434,0.047524419815615566,-0.07687793786647357,-0.08184341708223258,-0.017794652101818093,-0.12926577056161914,0.08919300466367383,-0.18093529456191443,-0.16972007794902122,0.11213536955387728,-0.11439719447140063,0.07266196725935412,-0.08217043039094933,-0.00798168614432939,0.0942370679157138,-0.15414059317034673,-0.05600900260486002,0.14946403302011624,-0.07256126302326123,-0.11816562377482008,0.02622801857279891,0.051878641310865725,0.057490016033828396,0.17267866948688096,0.2114234839861722,0.05852264808091232,-0.019205978242001997,-0.16819827523703731,-0.10068880202035299,-0.03224213338232661,0.040601367502549814,0.01651968287756887,-0.1497313573185765,-0.2683182460704095
99,-0.06373233301431709,-0.007000206847653888,-0.1567377228869686,-0.10312940929382841,-0.05503465794271023,0.05068440215392425,0.05083187305489801,0.06448326425825295,-0.07725307151091348,-0.11496981576295293,0.0624749136401539,-0.15908753958156924,-0.042431937091866496,-0.055743726746452095,0.051906182011051606,-0.07677754802320866,-0.1307852737740094,0.04308119542966015,-0.05123694678508278,-0.06782610501810372,0.10826865975811428,-0.05028550025959797,-0.1720512288958313,0.008250892278354724,-0.04257361182836214,-0.05908146605379288,0.06798678029700594,0.1856312921424088,0.05992647590172047,-0.08670398102766474,0.0324091152970334,0.01899981355712832,0.006015922877155822,-0.03630415527238344,-0.13066057262274663,-0.1582580214481566,0.07021064061160638,-0.1504462223773458,-0.1327860559609388,0.11623029930369574,-0.12266751675089532,0.04065362651049046,-0.1341247965975114,-0.025579718508774208,0.1129812165584282,-0.08549540401694437,-0.03386260663737518,0.1114125300746772,-0.0833023531541597,-0.11252459837152383,0.020505151364103795,0.026291751003815204,0.022593844392825836,0.22119227585557621,0.1110667943215923,0.0017816965592792507,0.0059363789263620235,-0.14867867707114507,-0.08139622937665071,-0.006916204034934012,0.05946938774635077,0.0016729570851430902,-0.09693951533597281,-0.3406421943583588
100,-0.15982228106540108,0.03345878494303634,-0.11522218084179885,-0.027450140949525137,-0.241859209208214,0.1479345370096351,0.0060199893267360955,-0.04134079931798195,-0.06556747128211166,-0.04290601473855206,0.19851027144412803,-0.0967185769209862,-0.1052687153315072,-0.002089221690918815,0.047605139462016034,0.002888985745690099,-0.16360614169230067,-0.048709673287786796,0.1533084154543764,-0.11603617950827222,0.12008393668629758,-0.0812476046413964,-0.058602626785702126,-0.12541678819313498,-0.16293485467403054,-0.09601396596111171,-0.04602608954884564,0.08384706858268691,0.08582112360132166,-0.05932917247927166,-0.01346242006792543,0.1068580357236569,-0.15660753616370904,-0.12794886604838754,0.006674099059675758,-0.19453668425100534,0.1388590513328341,-0.14562282750192346,-0.2147731503302989,-0.04364503249019841,-0.024921081552002653,0.0757092127273444,0.056343537112291536,-0.019729006030145206,0.1263559382482871,-0.10662017441462911,-0.042482167436795185,0.02263626409812072,7.121241482458528E-4,-0.09631979490916859,0.08524665487193558,0.0280290403822228,0.07661531659068577,0.0825487008783677,0.2297859364026592,-0.014052789798369875,-0.08826187760614876,-0.132926664566943,-0.13413380948014478,-0.03510264854636935,0.08549328679731392,0.09513193526791745,-0.270071047104646,-0.2356317536335716
101,0.018808649245480907,0.033735664988295666,-0.14401779194593692,-0.06027392431467625,-0.023828831005274134,-0.007313523529127441,0.05357124849495936,0.10795876057297307,-0.025105486174939032,-0.08963967505594952,0.04128461057474911,-0.18889976208848402,-0.02874845549577548,-0.03428403685720954,0.03496560262190459,-0.08345115283453106,-0.08994103060933743,0.06672099078986644,-0.05565932583113689,-0.06102099541858785,0.09000754873441998,-0.01818634515238788,-0.17997644686972253,0.03398492144893608,-0.1067334677584071,-0.043263459304558674,0.0999997829789815,0.18716964116472015,0.027181537370794196,-0.09037589977943467,0.008771772383794061,-0.06672954478582865,0.02973094547197618,-0.09051773501371044,-0.13049993323397763,-0.12949076984965302,0.026826944229215183,-0.15035545269205594,-0.11179789178825263,0.11143536938809145,-0.14365120435160386,0.046254283301357633,-0.14046500153219268,0.0317622372559423,0.08642962650384521,-0.12409934617332916,-0.07876356142433907,0.05063620897118714,-0.10511069891105412,-0.13863548051065247,0.008927200181793117,-0.004888391132935668,-0.01947413299776007,0.23850854810097744,0.05542508741481641,-0.008195682848230232,0.0034612318968519624,-0.14435397417208837,-0.09679607835202178,-0.015162730285564585,0.07443581641243759,0.0013530185831321074,-0.06493203076423122,-0.2811356479369208
102,-0.12900862840945482,0.010802066885774684,-0.09741443586656946,-0.012495567829453736,-0.18532455967959555,0.08680575705865565,-0.032546333878813366,-0.008731049890080477,-0.1251542837006522,-0.009139917166409519,0.1988907263806903,-0.08260853971741187,-0.1440590380067727,-0.0075599296279690855,0.04697566225142554,0.013587310477760869,-0.10600565453030612,-0.07734762065599499,0.2042702677901957,-0.09891593562754321,0.11879824492678634,-0.0803095900002741,-0.0991910144039026,-0.11047451529074011,-0.17194740884640583,-0.134280914652627,-0.05929143103620034,0.07838241575233662,0.03378902892568654,-0.06503519754592801,-0.011235991421271714,0.07153441746447375,-0.11190638298242855,-0.09516161188878623,0.012745092169003863,-0.20326478789089322,0.11290722460168362,-0.05570276217596389,-0.24332229035186045,-0.05591629570742304,0.0032211130438670765,0.07724794544332479,0.022078509300628588,-0.014961396233631954,0.06149785440877358,-0.07662812377373938,-0.033758389006086804,0.01740119381930064,-0.020218279864155135,-0.02811737763617518,0.09575130746554693,0.08612547124416373,-0.0033948056057408237,0.039003457305430075,0.250605874219043,-0.010094470191406387,-0.05454529835971679,-0.09681066444148029,-0.08893696348577787,-0.023141153590963005,0.03474545054067123,0.01549705409689485,-0.25964659567996484,-0.22195033172219408
103,-0.14985802757382402,0.03799790025945706,-0.10148345031597251,-0.012939491960073133,-0.2648995084115275,0.1865487852792231,0.02351519472276309,-0.06174866195887547,-0.03219571793694083,-0.023696073532279337,0.19363517131269473,-0.0919312462305388,-0.052555514148902215,0.021496728837126573,-0.019850195237715935,0.010580413831526334,-0.160651042477288,-0.03296899861329477,0.1331157510269045,-0.13024945565049043,0.11914598175060277,-0.0901751141791829,-0.020258348430592783,-0.12211918901312964,-0.14490213127524657,-0.1295099796815215,-0.044860367956994884,0.0776096265646616,0.06672227795288324,-0.03290744825887384,-0.009848184819979238,0.10962392236427328,-0.14256515382081328,-0.1111827351176076,-0.026224428553896107,-0.23237349957729161,0.11758927125937059,-0.14288200246509294,-0.19344190141754633,-0.09029370957064072,-0.03510092034483523,0.09048184252409351,0.049894437855164814,-0.05797975284072157,0.09379436582081899,-0.08645497044976058,-0.0847926570464573,0.005777511114391084,-0.009627799620148161,-0.06995748800798869,0.05591705074531866,0.02580763779839231,0.05261162155089453,0.06710213206773237,0.26041100437473286,-0.0422488515939846,-0.0832232057145258,-0.14342359762201548,-0.14673305654188795,-0.02909313162530718,0.043525948437122895,0.10329270447541199,-0.2819869748464989,-0.18182729372437859
104,-0.09595233069276517,0.08574960681191682,-0.1481341094145774,-0.047658961964688704,-0.1807421778707138,0.041766579914084695,0.016817463027376557,0.03811913314014883,-0.11068353221863089,-0.1265904810834327,0.14479976710685577,-0.08061156306943636,-0.05839838891602549,-0.005602988972556095,0.0015314851578887786,-0.031688559886512334,-0.09365602907898728,0.041220346537687684,0.013217225184550445,0.010764720549275842,0.10746748177947806,-0.09907827585471697,-0.09625804272473829,-0.03325736781131384,-0.09660437489560122,-0.11914807016323263,-0.06294454969959652,0.12665825987286422,0.11570031719319508,-0.04913787883184649,0.04379903785481581,0.08059821869993156,-0.08825333919108948,-0.09939345283419271,0.0091245063307307,-0.10575821901180253,0.1053324004266095,-0.17825357589089552,-0.14448633227031205,0.06215767688277043,-0.16702972076908698,0.060483234365926876,-0.05359414935075801,0.003194984648118407,0.11050190914990309,-0.13920105946409322,-0.08351387617602771,0.11618780069603205,-0.08674301466234537,-0.11047312925207446,0.01617757312898883,0.03873706365524554,0.054180743836901024,0.1554123694992275,0.21332099341476146,0.025599807116748505,-0.02577430181425127,-0.1807033485312437,-0.11831670803192455,-0.048221807412142575,0.055848339344547616,0.02633421225933813,-0.15451681909208115,-0.2674591070286473
105,-0.11303227515901611,0.08219555641938422,-0.15769683072520146,-0.06247217681058978,-0.17575359805694396,0.03165511100898085,0.025550117161845985,0.060496072579081836,-0.1245164475280054,-0.12320779425393723,0.12459632227443473,-0.09909858361395457,-0.04030279917929424,-0.01618296377770954,0.0020499384310885566,-0.04206468110147426,-0.09188119574810244,0.06509570936845308,0.019407705895716824,0.00948454512168052,0.10930206915474204,-0.0966064890435208,-0.12379204636647938,-0.04331733475394047,-0.08695380730140889,-0.12169309164051335,-0.059075182877472,0.1465144939633821,0.12009648276296125,-0.059080337066276724,0.051802744665100806,0.07639563482266794,-0.09286837702469941,-0.06547145991037161,-0.005758119966727433,-0.11279575799306622,0.09039366411333732,-0.18550449924381296,-0.15299183413235282,0.0722827272381861,-0.13795478776012288,0.0574113498720244,-0.0700691271099664,0.008258939087546666,0.10334741993058513,-0.13115523884339222,-0.07573463881891969,0.12940033029898598,-0.10035290625811305,-0.12392958549332844,0.011783804644755567,0.0411258155865841,0.06445843707144899,0.1651395171758033,0.1983793055004734,0.03710490399657755,-0.020445969710148188,-0.17357670795991703,-0.10661984683761354,-0.05430572835525088,0.03059332127931203,-0.0025126170819079925,-0.14038169022466265,-0.2750807267662408
106,-0.07807485300980695,-0.0935338756568607,-0.10550197600032976,-0.06725207305211368,-0.08547963981804148,0.05266084336446973,0.040748691037400316,-0.07522908665551589,0.044838278994391065,-0.0338832559759279,0.1039951152800573,-0.16151621301715613,-0.003346659512873229,-0.0676923172978695,0.027433161536172212,-0.08854286975994512,-0.18725136333230477,-0.014373343072743388,-0.09425022407004166,-0.15573894362172738,0.06632992319748963,-0.014653201634941552,-0.16260442937383324,-0.0375470498177,-0.030488978237758795,-0.06668463026771616,0.08561852800325477,0.09401882690881506,0.051872285547179736,-0.08998256320752308,0.004387569637261638,0.04674642609785737,-0.10267257415793365,0.0548813601363459,-0.18011460373104743,-0.22924964648871937,0.08827008515819981,-0.1265171358311387,-0.14126361447345454,0.08152899030962248,-0.09131602866229827,0.02468561196004781,-0.2047611546418986,-0.11799276574676162,0.067712314368608,-0.028974399251466082,0.0011644366798443848,0.13523976826289388,-0.032585596581110196,-0.05416171480505536,0.028496389169592948,-0.024273119542276064,0.07224080884589087,0.22154168092970034,0.12641859474193795,-0.058796564504156525,-0.03425564964832083,-0.13999869284060493,-0.16547393596136453,-0.04083788716831975,0.059520869074864396,0.08431232052016986,-0.12717101232417408,-0.2714696574439866
