asdf_id,shapeName,ntl2012,ntl2013,ntl2014,ntl2015,ntl2016,ntl2017,ntl2018,ntl2019,ntl2020,tr100_ntl2012,tr100_ntl2013,tr100_ntl2014,tr100_ntl2015,tr100_ntl2016,tr100_ntl2017,tr100_ntl2018,tr100_ntl2019,tr100_ntl2020,tr400_ntl2012,tr400_ntl2013,tr400_ntl2014,tr400_ntl2015,tr400_ntl2016,tr400_ntl2017,tr400_ntl2018,tr400_ntl2019,tr400_ntl2020,tr6_ntl2012,tr6_ntl2013,tr6_ntl2014,tr6_ntl2015,tr6_ntl2016,tr6_ntl2017,tr6_ntl2018,tr6_ntl2019,tr6_ntl2020
121,Toco,94.24140930175781,110.3750839233398,123.5128784179688,147.5387268066406,165.3164825439453,173.1501922607422,142.8820343017578,150.1014099121094,155.0770568847656,108.14417,115.82188,123.8742,132.05846,140.06432,147.68169,154.93359,162.12794,169.50531,109.6272,116.34951,123.43763,130.84122,138.49536,146.3623,154.46445,162.89853,171.74922,98.646278,112.2627,126.828,140.82132,151.49648,156.84184,157.38304,156.63019,155.77008
122,Villa Gualberto Villarroel,8.782710075378418,11.60368728637695,11.26923370361328,14.36268711090088,15.4900016784668,18.61228179931641,17.27958106994629,20.73689842224121,22.31046867370605,9.594533,10.756974,12.049583,13.483881,15.061707,16.791014,18.6842,20.776058,23.094187,9.640852,10.772681,12.034585,13.440538,15.003359,16.738894,18.665785,20.810246,23.198818,9.2779207,10.664391,12.150948,13.788827,15.470554,17.147451,18.764986,20.529976,22.440165
123,Tacachi,10.52449607849121,12.89732933044434,11.42218208312988,19.00751876831055,16.62215614318848,20.43284606933594,23.00179481506348,23.56027603149414,26.38506698608398,10.86407,12.236582,13.778101,15.512098,17.433371,19.564934,21.923767,24.537537,27.45203,10.902639,12.253118,13.769694,15.47321,17.379189,19.512386,21.898357,24.568117,27.560421,10.633334,12.115609,13.781807,15.782726,17.805447,19.948839,22.130894,24.332239,26.701574
124,Cliza,893.3175048828125,963.3509521484375,1019.378356933594,1044.97802734375,1024.59375,1034.6357421875,1044.223999023438,1072.073486328125,1057.921997070313,943.91473,963.36932,982.68304,1001.2795,1018.9172,1035.7843,1052.1458,1068.2744,1084.3813,946.87738,964.17999,981.6546,999.15234,1016.611,1034.0748,1051.618,1069.3202,1087.2477,921.84149,958.92371,992.49506,1017.711,1033.8698,1044.9181,1053.6057,1061.1343,1067.2214
125,Tacopaya,7.352798938751221,12.75482654571533,15.11440467834473,37.59941101074219,27.79476547241211,41.02365875244141,43.57014846801758,39.67972183227539,39.71516799926758,10.589111,13.411448,16.924192,21.191164,26.189165,31.959917,38.553444,46.135303,55.02853,10.943286,13.557714,16.780033,20.723856,25.50386,31.277798,38.23737,46.642998,56.845432,8.4755077,12.471004,17.9375,24.742207,31.240711,36.853477,40.687248,42.840736,44.322891
126,El Choro,15.54218673706055,20.67934036254883,23.80249404907227,38.72254180908203,41.400634765625,75.22249603271484,64.09368896484375,58.56186294555664,67.22746276855469,17.721523,21.862009,26.934566,33.078686,40.36977,48.884518,58.659409,69.96376,83.268211,18.056646,22.015747,26.832783,32.674232,39.718204,48.177425,58.295464,70.423248,85.023972,15.793447,20.787037,27.28941,35.612812,45.045784,54.57333,61.739624,66.939545,71.814964
127,Toledo,212.4402313232422,255.4075317382813,219.74560546875,193.7012939453125,135.7343597412109,158.4508666992188,128.8634185791016,106.1347503662109,112.9199600219727,247.87802,223.42844,201.08032,180.65131,162.12515,145.54469,130.6492,117.32156,105.42605,248.45787,223.39946,200.78943,180.38722,162.01263,145.51944,130.7018,117.40326,105.47572,241.52615,224.91725,205.19417,183.36145,162.22971,144.91783,129.53337,116.46963,105.81768
128,SantivaÃ±ez,263.0514526367188,274.4825134277344,280.5779418945313,351.7094116210938,405.9932861328125,490.7292175292969,508.7261657714844,504.4722595214844,556.9932861328125,253.64256,282.42599,314.58978,350.57227,390.42755,434.09457,481.53839,533.25439,590.18225,254.32999,282.85944,314.61679,349.97165,389.22748,432.69342,480.72073,533.83752,592.73065,251.1441,278.64838,311.46484,352.49457,399.21008,447.01053,490.26474,529.61041,570.00281
129,Paria,88.42362976074219,109.7951431274414,124.1513137817383,230.33740234375,245.9413452148438,409.1301879882813,396.14794921875,443.3388061523438,505.5572814941406,91.831718,117.23521,149.6093,190.6541,241.91435,305.32816,382.99799,478.4686,596.74744,92.942207,117.80344,149.29602,189.12714,239.30035,302.34421,381.36441,480.50806,605.15485,85.605713,112.98446,149.89465,200.01579,260.62805,329.33029,397.04666,465.23428,539.49493
130,Collana,18.18642044067383,25.40118408203125,26.53913116455078,35.8423957824707,64.41249084472656,114.2598419189453,119.5032196044922,142.2872772216797,110.3400192260742,18.505873,24.601551,32.699421,43.461544,57.652027,76.030457,99.409164,129.03304,166.79431,18.728765,24.739801,32.677662,43.158871,56.967323,75.073334,98.708199,129.53485,169.80527,17.500168,23.572508,31.947849,44.362473,62.38821,84.89061,107.31548,126.92068,143.86853
131,Tolata,333.9253540039063,356.7062072753906,379.2139587402344,453.7288208007813,516.26318359375,533.88037109375,500.1683044433594,634.4598388671875,983.0840454101563,317.44684,353.57397,394.01169,439.55765,491.01245,549.50104,616.72455,694.67548,784.25116,315.61331,352.78784,394.39587,441.04749,493.40549,552.26764,618.63074,693.62427,778.1629,328.18466,358.86325,393.50098,433.46411,477.71356,528.42279,595.90576,697.03534,836.64185
132,Cobija,1258.163818359375,1248.537963867188,1275.69873046875,1472.296997070313,1590.585205078125,1482.943237304688,1760.413330078125,1505.322875976563,1818.502197265625,1233.0027,1290.6042,1351.1674,1414.6749,1480.2356,1547.3817,1616.7316,1688.2877,1763.5491,1234.5959,1291.4464,1350.9767,1413.2672,1478.1788,1545.6855,1616.0441,1689.3636,1766.141,1225.0536,1282.7535,1348.9142,1424.4711,1497.0872,1560.1129,1621.7504,1678.0498,1747.417
133,Eucaliptus,33.26909255981445,35.19175338745117,34.84487915039063,41.59084320068359,43.91876220703125,71.79813385009766,104.6236953735352,99.20570373535156,103.5780715942383,28.518276,33.611328,39.675045,46.998871,55.911312,66.762054,79.781281,95.204353,113.50501,28.277029,33.546516,39.814075,47.296711,56.24889,66.962273,79.736099,94.915886,112.96119,30.614265,33.966885,38.191452,44.350204,53.421001,66.346954,81.849457,97.853966,115.03985
134,Santiago de Callapa,9.360082626342773,16.48802375793457,23.29156684875488,28.5370979309082,27.71327972412109,65.29107666015625,63.71443557739258,51.89217376708984,46.30194854736328,12.935998,16.374451,20.65992,25.900597,32.200016,39.658325,48.267929,58.198143,69.883209,13.288056,16.524075,20.53021,25.462788,31.507122,38.884884,47.836708,58.701492,71.954681,10.864361,15.441606,21.430124,28.655077,36.9156,45.787975,52.192165,55.233688,56.603512
135,Cochabamba,22548.51171875,24625.849609375,28126.62109375,29403.314453125,31503.23828125,31506.82421875,33595.65234375,35084.89453125,35019.171875,23882.092,25324.596,26838.762,28402.91,30003.688,31635.977,33310.211,35038.012,36836.809,23996.426,25362.154,26801.471,28311.557,29891.959,31544.572,33275.539,35091.852,37002.223,23092.416,25083.654,27142.855,29062.162,30757.18,32200.248,33502.766,34682.754,35780.836
136,Caracollo,267.1179809570313,323.7359924316406,366.0355834960938,491.4342956542969,496.4222412109375,641.0734252929688,630.3588256835938,920.4442138671875,862.7656860351563,277.20016,323.99268,378.54385,441.94852,515.21893,599.96698,697.85876,811.31256,942.38031,278.10468,324.33707,378.21622,440.95496,513.89984,598.72437,697.33319,812.065,945.45715,271.09457,321.70258,380.85773,449.21481,523.81976,607.91284,700.79858,807.77203,921.34229
137,Catacora,1.321085214614868,1.271721482276917,4.532529354095459,5.833577156066895,3.256975889205933,11.72338008880615,11.6579704284668,11.87743186950684,12.40495300292969,1.4992523,2.0758758,2.8706377,3.9402893,5.3599072,7.2422853,9.6946039,12.884238,17.068777,1.5348691,2.092622,2.8519838,3.8791528,5.26332,7.1278419,9.6283751,12.980932,17.485821,1.2811329,1.9616134,3.0183253,4.3759351,5.9813423,8.076025,10.239504,12.30131,14.425672
138,Yaco,36.48024368286133,53.17214202880859,47.80160140991211,55.57378387451172,41.76448059082031,74.34773254394531,65.71371459960938,57.87560653686523,47.50908279418945,44.296436,46.463371,48.641769,50.793476,52.865639,54.848194,56.599083,58.139229,59.586113,44.796539,46.632591,48.518902,50.446285,52.401936,54.384315,56.360039,58.33651,60.346134,41.169918,45.501808,49.325844,52.739647,55.649162,58.467506,58.943832,57.103195,54.170639
139,Calacoto,22.86206245422363,36.9703369140625,37.97558975219727,43.39899826049805,53.52748489379883,136.5224304199219,146.1455230712891,123.5678558349609,145.1887054443359,24.634748,31.695541,40.749687,52.392643,67.371201,86.488022,110.39181,140.15918,177.59497,24.777817,31.778774,40.749687,52.251728,66.99894,85.866379,109.88093,140.41847,179.34772,24.029869,31.166138,40.100864,52.187588,69.429764,92.661301,116.7766,139.18123,162.8631
140,Arani,175.4951019287109,214.4773254394531,341.8781433105469,432.0051879882813,515.4791870117188,620.8134765625,649.214111328125,659.8334350585938,689.5363159179688,208.81346,253.33846,306.8244,369.69592,442.13821,524.4436,617.44836,723.32159,845.62122,213.09567,255.0937,305.22043,364.68491,434.84702,517.34198,614.23346,728.27338,863.00214,182.36462,241.48654,317.81702,405.40009,494.50687,574.93927,639.28674,690.5459,737.87347
141,Punata,705.513916015625,763.8797607421875,906.2210693359375,1167.192016601563,1487.1884765625,1560.940185546875,1721.551025390625,1792.445922851563,1837.893798828125,726.23987,835.90173,961.84357,1105.1237,1265.6079,1442.8796,1638.1996,1854.437,2096.4563,733.10663,838.98932,960.07123,1098.1603,1254.9783,1432.4377,1633.158,1860.5095,2118.7549,686.23401,812.75146,966.87054,1149.0022,1342.5436,1521.9425,1678.9783,1815.2837,1944.9537
142,Sicasica,501.2198791503906,674.011474609375,902.9605102539063,1043.868286132813,1133.909912109375,1448.5185546875,1305.047973632813,1375.872680664063,1359.51953125,620.48126,711.33105,813.74261,926.43317,1047.9598,1177.2982,1313.9874,1460.5339,1620.5723,631.69421,715.44574,809.82996,915.47229,1033.0714,1163.58,1308.2407,1469.2234,1649.2195,548.93329,685.1106,842.71814,1004.2268,1152.2678,1273.1547,1351.2473,1402.8094,1442.5852
143,Patacamaya,561.6028442382813,618.7567749023438,786.46630859375,839.6270141601563,814.9783325195313,1009.623229980469,934.5777587890625,1049.943481445313,1022.493591308594,608.96307,661.16443,717.25885,776.33942,837.9082,902.01007,968.45044,1038.1597,1111.9509,613.54028,662.73376,715.71326,772.45337,833.0495,897.75348,966.78387,1040.6696,1119.9478,578.0224,650.97858,729.77234,804.03522,869.96155,930.12122,978.44501,1021.7215,1060.6709
144,Colquencha,47.72779083251953,127.7202758789063,131.1934509277344,174.2938690185547,173.4421844482422,229.3524169921875,210.1439666748047,213.3597106933594,232.0926055908203,82.485588,98.618248,117.26272,138.2718,161.40347,186.61096,213.97296,244.13373,278.04263,84.775246,99.360634,116.2885,135.79486,158.13771,183.67227,212.84221,246.30392,284.88062,67.445,94.786896,126.04303,157.38155,184.3022,205.50201,219.3616,229.3726,238.75691
145,Santiago de Machaca,6.008081436157227,7.528886318206787,13.25094318389893,17.53540992736816,18.90425682067871,35.11978912353516,34.08956909179688,35.93202972412109,35.12020111083984,7.0362124,9.1075506,11.770051,15.134073,19.316904,24.454744,30.674761,38.221912,47.482456,7.189147,9.177494,11.710508,14.921852,18.975321,24.075518,30.470259,38.494293,48.592064,6.1289225,8.6308441,12.115424,16.533501,21.701105,27.36076,32.370899,36.539284,40.339981
146,Sena,,,5.324278354644775,8.6524658203125,8.803874969482422,13.84176826477051,28.89416122436523,55.80560302734375,48.14075088500977,2.1185777,3.2168171,4.8819504,7.4030232,11.223138,17.046165,25.930502,39.411747,59.772453,2.1175437,3.2148328,4.8801255,7.4065824,11.240362,17.066662,25.923231,39.367645,59.752277,2.1153374,3.2411721,4.9281526,7.3915386,11.006125,16.792231,26.143797,40.105148,59.475746
147,San Lorenzo,,,,.8351954221725464,4.454670906066895,13.28690338134766,9.178382873535156,11.57685470581055,16.47687339782715,.016023083,.049169559,.14928156,.4413628,1.2513887,3.372041,8.6678228,21.627678,53.334564,.018045291,.051239692,.14506419,.40769082,1.1326809,3.1035471,8.3953352,22.525759,60.243896,.0073612076,.036904525,.17660852,.7424202,2.4748001,6.017416,10.785263,16.346178,23.419151
148,Santa Rosa,29.77006530761719,44.51747131347656,32.35006332397461,46.53215789794922,64.47071075439453,74.48621368408203,68.15188598632813,65.43202972412109,70.77690887451172,33.389355,37.574398,42.235558,47.446518,53.155827,59.253254,65.693542,72.578804,80.08651,33.721519,37.718151,42.175262,47.149265,52.66938,58.755596,65.450157,72.838692,81.033943,31.52696,36.59103,42.080688,49.028412,56.733105,63.384705,67.844063,70.836151,73.51268
149,Malla,,6.356122493743896,6.190088272094727,9.956483840942383,12.3434591293335,22.20590782165527,27.1548900604248,33.72932815551758,33.74415969848633,5.1108999,6.5423479,8.395215,10.82252,14.003486,18.155415,23.514849,30.396307,39.232418,5.0750213,6.5382686,8.4287081,10.878648,14.054379,18.16695,23.477785,30.326641,39.158855,5.4849629,6.5194898,7.9677525,10.253183,13.663424,18.457579,24.343288,31.095539,38.837227
150,Comanche,6.20493745803833,7.597386837005615,4.857405662536621,5.358928680419922,7.20197057723999,18.0243968963623,25.97997093200684,25.02761077880859,30.35484313964844,4.4792247,5.5568419,6.9162211,8.6915712,11.060019,14.222651,18.367428,23.728088,30.650372,4.363791,5.5173011,6.9818692,8.857851,11.275405,14.393735,18.397371,23.519335,30.06809,5.4807849,5.8164544,6.2964745,7.4019079,9.6505108,13.534074,18.895252,25.445261,33.697796
151,Calamarca,64.06404876708984,87.09648132324219,86.60758972167969,121.8639831542969,146.3045043945313,208.3137664794922,176.6392822265625,197.6104736328125,217.50390625,70.820755,83.477325,98.297127,115.56502,135.40175,157.89359,183.15208,211.80547,244.65302,71.577705,83.804688,98.093163,114.76502,134.14294,156.59016,182.53481,212.60161,247.54115,66.324814,81.214668,98.896652,120.43937,144.4184,168.1862,188.02579,206.40512,225.30711
152,Viacha,5752.7265625,6743.31201171875,7489.6953125,7698.7890625,9321.32421875,9791.1025390625,9924.947265625,10812.9443359375,10691.63671875,6173.3447,6711.1304,7290.6318,7909.3638,8565.5947,9253.9521,9975.4004,10737.312,11548.493,6208.4028,6723.7637,7280.5293,7880.4365,8525.6279,9217.5938,9959.6963,10757.216,11616.182,5945.6753,6629.7813,7353.6733,8092.9146,8840.1758,9511.8604,10090.022,10610.255,11091.894
153,Villa Libertad Licoma,3.044438362121582,5.896716117858887,6.801205635070801,5.452639579772949,5.301642894744873,8.767601013183594,10.69264030456543,9.920380592346191,8.951718330383301,4.1152663,4.6893101,5.3273487,6.0296288,6.8107357,7.6830158,8.6402321,9.6821308,10.829045,4.1523633,4.6982265,5.3117285,5.9994349,6.7722955,7.6416345,8.6153097,9.7039099,10.924601,3.840821,4.6764345,5.4860458,6.2004232,6.9871244,7.9589658,8.8895521,9.5912943,10.143535
154,Quime,53.64039611816406,59.45356750488281,61.17600250244141,60.12546157836914,93.81134033203125,108.9595184326172,96.95443725585938,89.10112762451172,97.3365478515625,54.573433,59.757633,65.422951,71.596954,78.252647,85.191338,92.305153,99.700829,107.58128,54.963181,59.945309,65.375053,71.286545,77.702347,84.605476,92.005287,99.968941,108.59228,52.608437,58.340401,64.898224,72.863426,82.292145,90.361969,95.21434,97.908859,100.21197
155,Huatajata,17.22084617614746,19.35955619812012,37.005615234375,56.9343376159668,65.63864898681641,69.81809997558594,88.38596343994141,95.88558959960938,94.96803283691406,20.196005,25.876204,33.101219,42.086548,53.006691,66.10733,81.785004,100.60342,123.42774,20.685076,26.090645,32.893776,41.401905,51.976891,65.077957,81.300842,101.40851,126.3991,17.214006,24.390089,34.55994,47.199291,60.538429,73.21756,84.931427,95.381569,105.35348
156,Laja,286.4619750976563,352.8297119140625,437.8101501464844,514.028076171875,596.0721435546875,937.1880493164063,1080.989990234375,1136.221435546875,1140.890014648438,295.60306,359.45514,436.96216,530.75006,643.83392,779.375,939.99811,1129.8818,1355.7806,297.35834,360.3338,436.60559,528.89471,640.44861,775.07739,937.08734,1131.9482,1366.7139,286.24283,353.24704,435.98978,538.14246,664.66553,815.95892,971.84784,1120.7919,1270.4984
157,Mecapaca,230.5983428955078,313.8102722167969,355.9749755859375,477.871337890625,615.5413818359375,627.915771484375,622.7394409179688,677.162353515625,636.7384033203125,277.39426,320.85754,370.44553,426.02496,486.82538,552.03174,621.80585,697.34918,780.48022,282.38507,322.81265,368.84088,420.97568,479.63907,545.33191,618.89276,701.53546,794.77405,246.57373,307.82971,380.20596,461.05856,539.04852,600.10773,641.76556,669.93738,690.35626
158,Palca,68.89497375488281,100.7222747802734,103.3876647949219,144.6803283691406,202.56494140625,290.8546752929688,263.9933471679688,316.4266357421875,305.1430358886719,77.536827,95.715988,118.01798,145.24686,178.0712,217.03268,262.77142,316.7374,380.94055,78.560112,96.189812,117.73717,144.03355,176.01273,214.74734,261.53937,318.14572,386.77423,71.656654,92.454391,118.5407,152.15906,192.72311,235.5005,273.61871,308.13577,340.90805
159,Achocalla,1086.841918945313,1335.421997070313,1398.255737304688,1655.518798828125,1902.650756835938,2074.0244140625,2106.760009765625,2294.787109375,2398.34716796875,1175.6646,1303.205,1443.4467,1596.6592,1762.278,1939.8633,2130.1897,2335.7437,2559.4624,1183.0337,1305.9197,1441.2678,1590.0553,1753.1523,1931.5671,2126.7351,2340.676,2575.6819,1127.8342,1285.455,1456.4502,1640.7386,1826.129,1998.2028,2153.1919,2302.3357,2452.9561
160,El Alto,27863.1015625,31083.73046875,34274.17578125,46299.22265625,43193.91796875,44343.703125,42317.66015625,43874.4609375,42747.93359375,31154.359,33181.359,35300.898,37447.531,39528.496,41521.461,43442.965,45346.793,47286.32,31528.271,33313.258,35188.434,37139.746,39146.816,41207.297,43329.098,45530.352,47829.938,28723.467,32279.883,36100.559,39741.605,42245.695,43590.625,44044.012,44082.422,43928.824
161,Yanacachi,27.10211181640625,30.4698429107666,26.5070972442627,31.5482292175293,33.92401885986328,41.17572021484375,39.341552734375,31.95868682861328,31.88511276245117,28.296236,29.357225,30.444872,31.557343,32.647198,33.660728,34.551769,35.342747,36.106907,28.506256,29.447796,30.416607,31.412016,32.422062,33.433643,34.435909,35.435291,36.451504,27.180374,28.699383,30.289297,32.245129,34.204964,35.590675,35.711304,34.771591,33.577625
162,TapacarÃ­,146.0670776367188,169.6096496582031,175.6422729492188,219.4197387695313,217.6456909179688,385.2346496582031,384.13916015625,352.8829345703125,287.8832397460938,150.96112,171.00688,193.65056,219.13034,247.43494,278.41888,311.35852,346.26071,383.96786,152.37804,171.70206,193.45638,217.91414,245.31186,275.88361,309.75626,347.27863,389.05307,143.8754,165.96762,191.91611,223.77347,260.92499,300.7952,329.23544,341.86133,344.86209
163,Desaguadero,99.4189453125,111.1688919067383,142.4783782958984,133.4322509765625,188.0883941650391,218.2320404052734,260.9794616699219,270.9215393066406,285.8531799316406,99.638092,115.23266,133.26491,154.05693,178.07222,205.57101,236.8736,272.43192,313.04312,99.90947,115.37363,133.22984,153.83144,177.60887,204.99075,236.47589,272.66324,314.3139,98.323189,114.19686,132.86871,154.47711,181.02313,210.67331,241.39581,271.50906,302.60788
164,JesÃºs de Machaka,17.65001678466797,15.61551856994629,11.05765342712402,21.30471801757813,28.55106353759766,78.968505859375,115.9489593505859,150.1389312744141,149.4942779541016,10.391393,14.443265,20.181679,28.522682,40.774647,58.791691,84.953461,122.59646,176.62411,10.139221,14.369322,20.392485,29.026663,41.442513,59.307411,84.932076,121.60019,174.03279,12.79107,14.767176,17.949923,24.403816,36.481552,57.685246,89.238892,131.36685,186.63695
165,Puerto Mayor de Guaqui,135.9910430908203,159.5913848876953,158.264404296875,184.3091735839844,216.2499847412109,243.3830261230469,222.0088195800781,224.32421875,238.30810546875,145.24077,156.80446,169.1778,182.31941,196.03307,210.07744,224.36667,239.15526,254.74849,146.28444,157.21593,168.93338,181.46458,194.80156,208.92979,223.87807,239.76683,256.73572,138.9086,153.93622,170.01106,187.57338,204.87036,218.89558,228.05516,234.88144,241.41194
166,Tito Yupanqui,14.02548599243164,14.65531539916992,11.97938060760498,14.43697166442871,29.22414207458496,32.39878082275391,37.61925506591797,53.57617568969727,55.41180038452148,11.036101,13.417768,16.352571,20.042736,24.70962,30.546431,37.810925,46.824036,57.959641,10.907631,13.384768,16.434776,20.209761,24.89036,30.67868,37.828094,46.651005,57.526478,12.181416,13.560249,15.439455,18.620129,23.652674,30.213654,38.329082,48.226334,59.923931
167,Pucarani,239.8133544921875,278.7847290039063,351.3554077148438,481.5275268554688,565.259033203125,762.0416870117188,801.4022216796875,836.2322998046875,855.5523071289063,254.24171,305.96008,367.98358,441.65359,527.91504,627.76062,742.30872,874.16144,1027.5493,257.3353,307.38028,367.09329,438.14471,522.35913,621.87701,739.23145,877.76025,1041.738,236.23425,295.67014,370.95178,463.26584,566.93652,673.44769,768.78607,851.72046,930.93768
168,Combaya,7.450750827789307,8.916674613952637,5.8587965965271,6.330197334289551,11.40902996063232,20.85613632202148,26.12861061096191,25.5562744140625,23.15448760986328,5.887908,7.0761037,8.5241194,10.340797,12.644606,15.522783,19.035679,23.27039,28.389219,5.8143358,7.060586,8.5792751,10.44365,12.73955,15.556839,18.993282,23.1714,28.254547,6.61305,7.1455922,7.8697824,9.3292933,11.991302,15.821064,20.124176,24.225637,28.24959
169,Coroico,19.28700256347656,25.46230506896973,22.73168754577637,37.15821075439453,30.52145195007324,27.2300853729248,30.52412796020508,25.04232406616211,31.22580337524414,23.186211,24.324165,25.471046,26.586164,27.591032,28.493319,29.334446,30.149063,30.988609,23.47492,24.412989,25.376099,26.354073,27.327642,28.299206,29.279999,30.279882,31.313732,21.188011,23.771349,26.271515,28.485765,29.489559,29.597919,29.406935,29.139769,29.188442
170,Coripata,16.08307266235352,16.15525436401367,16.10698890686035,19.77866744995117,25.15010833740234,25.39240837097168,33.65912628173828,28.47174263000488,34.44905090332031,14.889725,16.568319,18.450363,20.572702,22.949501,25.580835,28.482452,31.665932,35.197643,14.888533,16.579985,18.467157,20.575724,22.927494,25.542854,28.44841,31.672335,35.259525,15.039315,16.429699,18.14233,20.413189,23.147635,26.032089,28.954391,31.636351,34.550514
171,Quiabaya,2.493791103363037,3.869234085083008,3.071114063262939,8.829081535339355,15.64606285095215,20.65351104736328,22.78474998474121,19.71651649475098,19.33279037475586,2.80986,3.878509,5.3471994,7.3543005,10.022415,13.467175,17.833826,23.362759,30.467005,2.8913097,3.9241416,5.3239508,7.2175045,9.7595577,13.146479,17.639341,23.59923,31.534237,2.389045,3.5495679,5.3101683,8.1657543,12.071575,16.246527,19.64994,21.908636,23.651501
172,Aucapata,,,.4125505983829498,.2680675387382507,.8018155694007874,.516214907169342,3.426148653030396,2.754722118377686,2.454676628112793,.43481982,.51034307,.60385394,.72775084,.89913499,1.1348304,1.4563882,1.8767966,2.4189196,.41057971,.50202191,.61516166,.75751883,.93907017,1.1709476,1.4668131,1.8398572,2.3081317,.66531712,.5653289,.5108344,.53178638,.66772175,.9488104,1.4741095,2.1947813,3.1413348
173,Ayo Ayo,89.50704956054688,112.2217864990234,78.66641235351563,93.89097595214844,123.7968444824219,220.5376281738281,193.9885864257813,192.1177215576172,186.4233093261719,83.230103,93.504616,105.12385,118.57507,134.14012,151.78629,171.1991,192.51994,216.17543,83.038559,93.548141,105.40755,118.86922,134.14934,151.40317,170.73637,192.39293,216.71501,86.239944,92.951599,100.78318,113.96687,133.93304,158.01892,178.5538,194.42776,208.03072
174,Azurduy,7.501128196716309,9.685660362243652,8.969273567199707,10.34753227233887,15.93961524963379,49.50740051269531,44.3713264465332,39.32732009887695,36.77718734741211,6.8444381,8.8437881,11.437642,14.832864,19.277117,25.00108,32.16061,41.063263,52.246449,6.8714032,8.8742962,11.463501,14.817877,19.163034,24.767704,31.943583,41.119221,52.882481,6.8922148,8.5914087,10.855557,14.366006,19.955688,27.668922,35.127689,41.115299,46.371292
175,Tipuani,.3981667160987854,8.660273551940918,6.3077392578125,13.53831005096436,12.42726707458496,10.62586784362793,17.44105529785156,25.1467342376709,15.00975131988525,2.1244876,3.1624873,4.6294785,6.6201234,9.2146263,12.52913,16.751286,22.130768,29.045382,2.2801905,3.2187288,4.523798,6.3183937,8.7606421,12.068674,16.547192,22.61211,30.844372,1.2385647,2.921572,5.7472162,9.356041,12.695087,15.341967,17.58482,19.195299,20.010956
176,Nuestra SeÃ±ora de La Paz,17926.41796875,19314.06640625,19743.25,21014.373046875,22340.61328125,21860.392578125,21107.66796875,23058.201171875,22317.673828125,18723.293,19285.531,19856.018,20425.877,20984.137,21524.826,22055.33,22587.531,23124.326,18787.936,19306.621,19837.316,20377.82,20925.465,21478.977,22040.486,22613.354,23198.898,18280.467,19147.389,19992.789,20774.029,21400.461,21814.725,22113.543,22410.473,22656.699
177,Sorata,35.83770370483398,57.03723907470703,66.07197570800781,64.35380554199219,80.44769287109375,113.6604156494141,109.3701019287109,104.4855499267578,95.29591369628906,45.77898,52.497074,60.053799,68.419487,77.582687,87.446281,97.884026,108.99796,121.08338,46.531837,52.774868,59.81636,67.722145,76.571548,86.433929,97.383835,109.56721,123.1956,41.076107,50.83942,61.564884,72.693932,84.356842,95.094017,102.15398,105.55482,107.05666
178,La Asunta,16.66881942749023,26.76102828979492,23.75722885131836,15.62111854553223,19.66298294067383,24.77057075500488,32.25737380981445,27.48054504394531,28.58602523803711,18.837173,19.831499,20.852798,21.938786,23.165258,24.541376,26.034424,27.604191,29.261744,18.741951,19.784197,20.878269,22.036585,23.281311,24.618027,26.041426,27.54434,29.132601,19.420492,20.318447,20.744539,21.077608,22.211962,24.117203,26.284296,28.132641,29.895847
179,Chuma,6.416764259338379,9.291563034057617,8.297284126281738,12.75739669799805,21.79156684875488,36.35777282714844,32.83161544799805,28.44805145263672,21.79483032226563,7.2468038,9.0298519,11.237918,13.955943,17.225731,21.029581,25.329533,30.189344,35.803444,7.419817,9.1183271,11.201581,13.751427,16.852297,20.590525,25.067307,30.432041,36.896381,6.3623772,8.4029207,11.113031,14.976254,19.97172,24.945921,28.01206,28.82831,28.432787
180,Guanay,11.59177589416504,17.12009048461914,16.63773727416992,21.87436103820801,33.08971405029297,39.43580627441406,62.15314865112305,49.6644172668457,48.51238632202148,12.675973,15.657247,19.322395,23.824139,29.304583,35.875221,43.661617,52.816559,63.717194,12.812166,15.725544,19.296577,23.671721,29.018635,35.526989,43.426411,52.997593,64.631775,11.958504,15.185947,19.188599,24.470655,31.225103,38.822117,46.223385,51.931602,56.878403
181,Teoponte,.9990461468696594,1.310852289199829,11.09638786315918,25.21134948730469,15.13187599182129,19.30753135681152,16.16427612304688,21.32097053527832,21.04379653930664,2.1448944,3.281477,4.9821234,7.3813877,10.578272,14.714739,20.008551,26.85644,35.856342,2.3210292,3.3635523,4.8640771,6.9879441,9.9495039,14.051002,19.718458,27.570673,38.49165,1.2238187,2.7768433,6.09936,11.1341,15.958355,19.337254,21.14925,22.284271,23.128084
182,Mapiri,,14.05909824371338,57.48044586181641,64.17734527587891,74.31826782226563,164.5753631591797,204.5067596435547,204.4751281738281,136.6838531494141,9.6646023,16.043871,26.360006,42.367558,66.358345,101.31204,150.9902,221.04793,320.86121,10.39395,16.403521,25.816257,40.390488,62.74754,96.794029,148.32787,226.19455,344.14325,5.7973876,14.016472,31.171072,58.679661,94.904305,135.77234,170.11194,190.58939,200.78867
