asdf_id,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2020.count,worldpop_pop_count_1km_mosaic.2020.sum,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
254,2099.0,202923.453125,2099.0,205945.25,2099.0,214548.15625,2099.0,210006.6875,2099.0,221704.9375,2099.0,219204.78125,2099.0,226498.8125,2099.0,234736.265625,2099.0,230761.03125,2099.0,238450.828125,2099.0,242737.046875,2099.0,246530.078125,2099.0,249442.25,2099.0,256544.234375,2099.0,261334.9375,2099.0,268107.03125,2099.0,271176.78125,2099.0,274544.375,2099.0,280361.46875,2099.0,285020.0,2099.0,290141.25,ADM3,254,254,BOL,BOL-ADM3-33444609B61390228,Sucre,ADM3
255,1681.68994141,9062.27148438,1681.68994141,9353.45703125,1681.68994141,9802.46875,1681.68994141,9641.76171875,1681.68994141,10435.6884766,1681.68994141,10113.4863281,1681.68994141,10701.2148438,1681.68994141,11355.0654297,1681.68994141,10949.1513672,1681.68994141,11702.5878906,1681.68994141,12057.9990234,1681.68994141,12424.9716797,1681.68994141,12764.9140625,1681.68994141,13016.2050781,1681.68994141,13418.6113281,1681.68994141,13735.8798828,1681.68994141,14264.8027344,1681.68994141,14777.1884766,1681.68994141,15137.3535156,1681.68994141,15593.0458984,1681.68994141,16051.4296875,ADM3,255,255,BOL,BOL-ADM3-33444609B90222474,Presto,ADM3
256,1392.97998047,2476.22924805,1392.97998047,2457.84130859,1392.97998047,2431.41650391,1392.97998047,2440.37475586,1392.97998047,2418.09375,1392.97998047,2427.42138672,1392.97998047,2404.30102539,1392.97998047,2391.27148438,1392.97998047,2387.6652832,1392.97998047,2369.13232422,1392.97998047,2353.69287109,1392.97998047,2340.32568359,1392.97998047,2335.83789062,1392.97998047,2314.48217773,1392.97998047,2296.87988281,1392.97998047,2286.43725586,1392.97998047,2273.71142578,1392.97998047,2264.11889648,1392.97998047,2249.77392578,1392.97998047,2238.79101562,1392.97998047,2222.72900391,ADM3,256,256,BOL,BOL-ADM3-33444609B25796587,Postrervalle,ADM3
257,500.519958496,2157.05566406,500.519958496,2162.47802734,500.519958496,2169.54980469,500.519958496,2165.90551758,500.519958496,2163.73510742,500.519958496,2169.28955078,500.519958496,2169.14697266,500.519958496,2171.421875,500.519958496,2166.42480469,500.519958496,2166.62817383,500.519958496,2169.50927734,500.519958496,2165.88476562,500.519958496,2173.72998047,500.519958496,2182.05664062,500.519958496,2180.42041016,500.519958496,2188.86279297,500.519958496,2183.23242188,500.519958496,2178.45727539,500.519958496,2182.6875,500.519958496,2184.3046875,500.519958496,2193.93676758,ADM3,257,257,BOL,BOL-ADM3-33444609B52561385,Trigal,ADM3
258,360.519989014,1900.15124512,360.519989014,1972.83764648,360.519989014,2113.93847656,360.519989014,2038.17919922,360.519989014,2263.63574219,360.519989014,2192.84521484,360.519989014,2344.921875,360.519989014,2511.98828125,360.519989014,2422.81542969,360.519989014,2599.54907227,360.519989014,2681.57324219,360.519989014,2769.35498047,360.519989014,2869.18041992,360.519989014,2998.40576172,360.519989014,3108.39477539,360.519989014,3228.74902344,360.519989014,3332.35058594,360.519989014,3441.27099609,360.519989014,3568.84814453,360.519989014,3696.55029297,360.519989014,3828.63574219,ADM3,258,258,BOL,BOL-ADM3-33444609B67865308,Quirusillas,ADM3
259,6210.99023438,21404.6601562,6210.99023438,21571.4746094,6210.99023438,22503.2109375,6210.99023438,22110.2148438,6210.99023438,23220.2148438,6210.99023438,22933.5976562,6210.99023438,23646.4277344,6210.99023438,24458.4140625,6210.99023438,24084.5859375,6210.99023438,24880.8007812,6210.99023438,25390.2558594,6210.99023438,25507.7734375,6210.99023438,26108.6132812,6210.99023438,26549.2285156,6210.99023438,26991.6445312,6210.99023438,27614.8125,6210.99023438,27783.125,6210.99023438,28217.5078125,6210.99023438,28675.4921875,6210.99023438,29169.1367188,6210.99023438,29645.6210938,ADM3,259,259,BOL,BOL-ADM3-33444609B3158247,Cabezas,ADM3
260,770.0,43223.6601562,770.0,43563.6914062,770.0,44292.453125,770.0,43662.0664062,770.0,47020.3476562,770.0,44799.890625,770.0,46841.796875,770.0,48975.6210938,770.0,48115.8164062,770.0,49286.125,770.0,50130.9648438,770.0,54642.53125,770.0,53307.3710938,770.0,53499.203125,770.0,55388.7421875,770.0,55891.9492188,770.0,58158.0390625,770.0,60426.2460938,770.0,61135.3515625,770.0,62447.125,770.0,63567.1132812,ADM3,260,260,BOL,BOL-ADM3-33444609B36360155,Cotoca,ADM3
261,11809.6904297,inf,11766.6904297,32217.2148438,11766.6904297,34971.5898438,11766.6904297,33486.078125,11766.6904297,38064.421875,11766.6904297,36573.7578125,11766.6904297,39719.96875,11766.6904297,43303.9726562,11766.6904297,41365.0234375,11766.6904297,45107.2265625,11766.6904297,46867.6367188,11766.6904297,49042.3164062,11766.6904297,51370.7304688,11766.6904297,53385.3046875,11766.6904297,56096.3671875,11766.6904297,58450.2890625,11766.6904297,60669.5898438,11766.6904297,63329.4101562,11766.6904297,66013.921875,11766.6904297,68877.640625,11766.6904297,71836.0546875,ADM3,261,261,BOL,BOL-ADM3-33444609B82294182,Yapacaní,ADM3
262,5480.32958984,3.36879526215e+38,5479.32958984,17058.9140625,5479.32958984,17981.4492188,5479.32958984,17556.9023438,5479.32958984,18849.2207031,5479.32958984,18455.5761719,5479.32958984,19326.1796875,5479.32958984,20303.2617188,5479.32958984,19811.8515625,5479.32958984,20848.0488281,5479.32958984,21385.5761719,5479.32958984,21772.765625,5479.32958984,22371.7929688,5479.32958984,22905.4863281,5479.32958984,23472.1015625,5479.32958984,24074.5742188,5479.32958984,24637.1464844,5479.32958984,25234.5683594,5479.32958984,25840.3671875,5479.32958984,26455.140625,5479.32958984,27090.0410156,ADM3,262,262,BOL,BOL-ADM3-33444609B81436946,Cuatro Cañadas,ADM3
263,626.33996582,5650.81640625,626.33996582,5785.04296875,626.33996582,6051.30371094,626.33996582,5933.76708984,626.33996582,6355.53417969,626.33996582,6258.06298828,626.33996582,6544.46923828,626.33996582,6898.79980469,626.33996582,6713.63671875,626.33996582,6985.06152344,626.33996582,7281.05957031,626.33996582,7377.10595703,626.33996582,7499.85644531,626.33996582,7687.19384766,626.33996582,7887.84863281,626.33996582,8071.5234375,626.33996582,8319.47363281,626.33996582,8545.16503906,626.33996582,8768.50488281,626.33996582,9001.33691406,626.33996582,9225.36425781,ADM3,263,263,BOL,BOL-ADM3-33444609B34841445,San Ramón,ADM3
264,2786.85986328,8539.64550781,2786.85986328,9010.17871094,2786.85986328,9541.96484375,2786.85986328,9366.8046875,2786.85986328,9396.10644531,2786.85986328,9542.76269531,2786.85986328,9598.09179688,2786.85986328,9950.203125,2786.85986328,9856.11425781,2786.85986328,9980.03417969,2786.85986328,10335.6484375,2786.85986328,10837.0507812,2786.85986328,10995.8154297,2786.85986328,11492.5947266,2786.85986328,11548.2333984,2786.85986328,12072.2714844,2786.85986328,12055.0380859,2786.85986328,12090.5878906,2786.85986328,12395.3310547,2786.85986328,12631.2617188,2786.85986328,12839.3554688,ADM3,264,264,BOL,BOL-ADM3-33444609B57224915,San Javier,ADM3
265,11779.1904297,3.40282327624e+36,11779.1699219,10236.6269531,11779.1699219,10440.2138672,11779.1699219,10338.3847656,11779.1699219,10631.3974609,11779.1699219,10542.7216797,11779.1699219,10733.3701172,11779.1699219,10937.6347656,11779.1699219,10836.4707031,11779.1699219,11033.0917969,11779.1699219,11135.7646484,11779.1699219,11221.9990234,11779.1699219,11314.8955078,11779.1699219,11416.0839844,11779.1699219,11522.6279297,11779.1699219,11615.6269531,11779.1699219,11745.046875,11779.1699219,11844.6806641,11779.1699219,11952.3056641,11779.1699219,12058.8710938,11779.1699219,12169.6992188,ADM3,265,265,BOL,BOL-ADM3-33444609B78704867,San Miguel,ADM3
266,13692.2998047,50394.8984375,13692.2998047,52143.0117188,13692.2998047,54575.1484375,13692.2998047,53415.8554688,13692.2998047,57574.1796875,13692.2998047,55733.0742188,13692.2998047,58804.5,13692.2998047,61923.4453125,13692.2998047,60081.7773438,13692.2998047,63240.3710938,13692.2998047,65273.9726562,13692.2998047,67102.796875,13692.2998047,69225.7421875,13692.2998047,71292.84375,13692.2998047,72413.8984375,13692.2998047,74736.4609375,13692.2998047,76997.171875,13692.2998047,79342.96875,13692.2998047,81335.5625,13692.2998047,83724.1484375,13692.2998047,86011.7421875,ADM3,266,266,BOL,BOL-ADM3-33444609B25395901,Villa Tunari,ADM3
267,3447.95996094,14776.5947266,3447.95996094,15346.8652344,3447.95996094,16355.9658203,3447.95996094,15863.5859375,3447.95996094,17625.5292969,3447.95996094,16953.5703125,3447.95996094,18158.0371094,3447.95996094,19462.2382812,3447.95996094,18855.6445312,3447.95996094,20104.6074219,3447.95996094,20869.8085938,3447.95996094,21544.0449219,3447.95996094,22381.015625,3447.95996094,23254.2929688,3447.95996094,24252.1074219,3447.95996094,25149.765625,3447.95996094,25843.5253906,3447.95996094,26682.5019531,3447.95996094,27598.7226562,3447.95996094,28598.9472656,3447.95996094,29620.6289062,ADM3,267,267,BOL,BOL-ADM3-33444609B24552917,Chimoré,ADM3
268,2450.43994141,14932.5107422,2450.43994141,14804.1435547,2450.43994141,14389.9082031,2450.43994141,14212.3232422,2450.43994141,14523.0771484,2450.43994141,14478.2783203,2450.43994141,14215.734375,2450.43994141,14471.3476562,2450.43994141,14540.484375,2450.43994141,14205.5351562,2450.43994141,13756.6289062,2450.43994141,13675.0117188,2450.43994141,13911.5859375,2450.43994141,13508.8574219,2450.43994141,13585.9130859,2450.43994141,13470.5449219,2450.43994141,13427.5166016,2450.43994141,13661.1054688,2450.43994141,13642.0117188,2450.43994141,13606.5117188,2450.43994141,13460.8798828,ADM3,268,268,BOL,BOL-ADM3-33444609B18430420,Tiraque,ADM3
269,914.389953613,20027.5664062,914.389953613,20592.1015625,914.389953613,21867.8574219,914.389953613,21667.0410156,914.389953613,23074.703125,914.389953613,22446.4726562,914.389953613,23869.4667969,914.389953613,24803.5332031,914.389953613,24204.5605469,914.389953613,26242.1328125,914.389953613,27410.9628906,914.389953613,28162.3222656,914.389953613,28450.1835938,914.389953613,29468.7578125,914.389953613,29757.203125,914.389953613,30434.234375,914.389953613,31627.2636719,914.389953613,32295.8847656,914.389953613,33095.3125,914.389953613,33975.3867188,914.389953613,34920.2382812,ADM3,269,269,BOL,BOL-ADM3-33444609B95602913,Shinahota,ADM3
270,307.559997559,71954.84375,307.559997559,74562.875,307.559997559,79518.25,307.559997559,76858.0703125,307.559997559,83130.46875,307.559997559,81869.2421875,307.559997559,86638.46875,307.559997559,90490.8671875,307.559997559,88450.0,307.559997559,95377.703125,307.559997559,99123.8125,307.559997559,95372.15625,307.559997559,98877.7265625,307.559997559,102001.289062,307.559997559,105850.226562,307.559997559,109372.078125,307.559997559,112069.828125,307.559997559,114848.96875,307.559997559,118609.296875,307.559997559,122235.71875,307.559997559,125633.695312,ADM3,270,270,BOL,BOL-ADM3-33444609B71154134,Montero,ADM3
271,11026.9902344,inf,11019.9902344,16351.0830078,11019.9902344,18063.203125,11019.9902344,17091.8007812,11019.9902344,19554.3125,11019.9902344,18947.921875,11019.9902344,20531.171875,11019.9902344,22411.6210938,11019.9902344,21488.4726562,11019.9902344,23480.9101562,11019.9902344,24612.7226562,11019.9902344,25472.7382812,11019.9902344,26209.2304688,11019.9902344,27818.5,11019.9902344,28791.1855469,11019.9902344,30203.1933594,11019.9902344,31337.28125,11019.9902344,32524.5058594,11019.9902344,33896.3085938,11019.9902344,35338.578125,11019.9902344,36780.515625,ADM3,271,271,BOL,BOL-ADM3-33444609B46709169,Ascención de Guarayos,ADM3
272,12124.9599609,inf,11950.4199219,13463.4804688,11950.4199219,12926.5693359,11950.4199219,13171.6914062,11950.4199219,13867.6191406,11950.4199219,12791.5927734,11950.4199219,13461.4882812,11950.4199219,14282.8027344,11950.4199219,13564.2275391,11950.4199219,14253.4619141,11950.4199219,14654.9003906,11950.4199219,15092.0859375,11950.4199219,16657.7011719,11950.4199219,16388.9960938,11950.4199219,16573.4394531,11950.4199219,17517.4648438,11950.4199219,17140.640625,11950.4199219,17888.640625,11950.4199219,18244.3125,11950.4199219,18739.1679688,11950.4199219,19076.3007812,ADM3,272,272,BOL,BOL-ADM3-33444609B55665100,San Andrés,ADM3
273,434.960021973,12402.8818359,434.960021973,12105.3515625,434.960021973,11355.3183594,434.960021973,11807.6347656,434.960021973,10828.3144531,434.960021973,11002.5605469,434.960021973,10458.2314453,434.960021973,9875.15625,434.960021973,10109.5517578,434.960021973,9580.28222656,434.960021973,9353.69726562,434.960021973,9066.14257812,434.960021973,8890.53417969,434.960021973,8726.82421875,434.960021973,8423.14648438,434.960021973,8129.07080078,434.960021973,7836.65087891,434.960021973,7608.83935547,434.960021973,7362.23535156,434.960021973,7156.32714844,434.960021973,6933.359375,ADM3,273,273,BOL,BOL-ADM3-33444609B36270672,Vacas,ADM3
274,1129.30004883,14701.0341797,1129.30004883,14533.3925781,1129.30004883,13937.0234375,1129.30004883,14118.5849609,1129.30004883,13368.9023438,1129.30004883,13703.6425781,1129.30004883,13115.4160156,1129.30004883,12632.7597656,1129.30004883,12890.6738281,1129.30004883,12404.4746094,1129.30004883,12102.8984375,1129.30004883,11926.125,1129.30004883,11823.9492188,1129.30004883,11565.9472656,1129.30004883,11293.8652344,1129.30004883,10989.3574219,1129.30004883,10819.5322266,1129.30004883,10673.0488281,1129.30004883,10448.9804688,1129.30004883,10230.96875,1129.30004883,10035.1757812,ADM3,274,274,BOL,BOL-ADM3-33444609B99795676,Pocona,ADM3
275,1278.52001953,11978.3388672,1278.52001953,12189.6835938,1278.52001953,12200.5654297,1278.52001953,12188.8779297,1278.52001953,12539.6132812,1278.52001953,12276.1953125,1278.52001953,12518.4335938,1278.52001953,12687.5273438,1278.52001953,12553.484375,1278.52001953,12744.5029297,1278.52001953,12814.6816406,1278.52001953,13036.8632812,1278.52001953,13234.4541016,1278.52001953,13384.453125,1278.52001953,13227.0566406,1278.52001953,13281.7802734,1278.52001953,13486.0839844,1278.52001953,13719.7265625,1278.52001953,13778.3183594,1278.52001953,13880.0195312,1278.52001953,14009.5332031,ADM3,275,275,BOL,BOL-ADM3-33444609B439401,Okinawa Uno,ADM3
276,1658.85998535,51515.1757812,1658.85998535,52822.7421875,1658.85998535,58358.1210938,1658.85998535,56821.9296875,1658.85998535,67490.59375,1658.85998535,61452.9101562,1658.85998535,69697.640625,1658.85998535,80700.265625,1658.85998535,74692.8203125,1658.85998535,84486.0859375,1658.85998535,88271.609375,1658.85998535,100547.351562,1658.85998535,102541.8125,1658.85998535,107476.179688,1658.85998535,116265.523438,1658.85998535,123842.625,1658.85998535,132429.0,1658.85998535,142415.359375,1658.85998535,151418.796875,1658.85998535,161740.875,1658.85998535,171855.125,ADM3,276,276,BOL,BOL-ADM3-33444609B11056664,Warnes,ADM3
277,663.219970703,19163.4785156,663.219970703,19139.3945312,663.219970703,18390.5488281,663.219970703,18776.9160156,663.219970703,19251.03125,663.219970703,18915.6796875,663.219970703,18294.9902344,663.219970703,18638.3828125,663.219970703,18632.6992188,663.219970703,16868.6367188,663.219970703,15762.2714844,663.219970703,18874.484375,663.219970703,18479.2617188,663.219970703,18551.5957031,663.219970703,18258.7988281,663.219970703,18169.3046875,663.219970703,18123.3671875,663.219970703,18299.4765625,663.219970703,18146.0898438,663.219970703,18025.9453125,663.219970703,18160.0703125,ADM3,277,277,BOL,BOL-ADM3-33444609B54301679,General Saavedra,ADM3
278,16931.0585938,inf,16888.0585938,31854.3925781,16888.0585938,32641.5917969,16888.0585938,32404.5996094,16888.0585938,35645.3164062,16888.0585938,33593.1640625,16888.0585938,35597.671875,16888.0585938,37460.765625,16888.0585938,36780.3359375,16888.0585938,37546.9726562,16888.0585938,38033.90625,16888.0585938,40347.6210938,16888.0585938,41817.6054688,16888.0585938,42098.3359375,16888.0585938,42854.8828125,16888.0585938,43482.7773438,16888.0585938,45272.7421875,16888.0585938,46758.484375,16888.0585938,47640.1796875,16888.0585938,48956.0273438,16888.0585938,50292.9296875,ADM3,278,278,BOL,BOL-ADM3-33444609B10251116,Pailón,ADM3
279,945.190002441,11383.1230469,945.190002441,11647.6640625,945.190002441,12219.7548828,945.190002441,12003.1386719,945.190002441,12921.6328125,945.190002441,12601.4013672,945.190002441,13218.9550781,945.190002441,13959.6347656,945.190002441,13593.9287109,945.190002441,14380.6328125,945.190002441,14588.1650391,945.190002441,15141.9257812,945.190002441,15445.5136719,945.190002441,15830.5068359,945.190002441,16226.7666016,945.190002441,16567.375,945.190002441,17056.5839844,945.190002441,17534.2128906,945.190002441,18000.125,945.190002441,18460.4648438,945.190002441,18937.7480469,ADM3,279,279,BOL,BOL-ADM3-33444609B49773042,Fernández Alonso,ADM3
280,531.400024414,19715.65625,531.400024414,19955.6855469,531.400024414,20644.6914062,531.400024414,20075.3984375,531.400024414,20997.3730469,531.400024414,20760.7558594,531.400024414,21475.9296875,531.400024414,21919.5742188,531.400024414,21532.9414062,531.400024414,22491.5429688,531.400024414,22936.2753906,531.400024414,22771.4492188,531.400024414,23212.6953125,531.400024414,23466.5859375,531.400024414,23791.140625,531.400024414,24201.5742188,531.400024414,24474.9785156,531.400024414,24767.1992188,531.400024414,25126.28125,531.400024414,25493.3164062,531.400024414,25824.046875,ADM3,280,280,BOL,BOL-ADM3-33444609B82751741,Mineros,ADM3
281,1251.86010742,7308.91699219,1251.86010742,7439.53076172,1251.86010742,7492.08886719,1251.86010742,7469.35595703,1251.86010742,7833.13476562,1251.86010742,7494.31445312,1251.86010742,7894.70996094,1251.86010742,8106.02832031,1251.86010742,7997.33007812,1251.86010742,8200.51367188,1251.86010742,8408.68652344,1251.86010742,8564.09082031,1251.86010742,8598.63867188,1251.86010742,8680.63378906,1251.86010742,8680.13476562,1251.86010742,8766.1171875,1251.86010742,8964.65625,1251.86010742,9156.76464844,1251.86010742,9261.73632812,1251.86010742,9395.953125,1251.86010742,9527.95996094,ADM3,281,281,BOL,BOL-ADM3-33444609B58335505,Pampa Grande,ADM3
282,925.280029297,7338.57714844,925.280029297,7555.22412109,925.280029297,7902.58447266,925.280029297,7737.37402344,925.280029297,8314.06347656,925.280029297,8086.72705078,925.280029297,8498.42480469,925.280029297,8916.07226562,925.280029297,8703.1953125,925.280029297,9193.953125,925.280029297,9494.62890625,925.280029297,9697.67871094,925.280029297,9865.60449219,925.280029297,10085.9042969,925.280029297,10219.0439453,925.280029297,10443.1542969,925.280029297,10794.0800781,925.280029297,11089.4746094,925.280029297,11360.8105469,925.280029297,11652.921875,925.280029297,11929.7929688,ADM3,282,282,BOL,BOL-ADM3-33444609B78053551,Mairana,ADM3
283,2441.16015625,38089.8398438,2441.16015625,38476.921875,2441.16015625,39150.1171875,2441.16015625,38949.640625,2441.16015625,40153.2382812,2441.16015625,39513.8632812,2441.16015625,40792.2890625,2441.16015625,41768.1445312,2441.16015625,41162.015625,2441.16015625,42334.734375,2441.16015625,43008.765625,2441.16015625,43668.390625,2441.16015625,44490.1835938,2441.16015625,44773.4492188,2441.16015625,45416.2070312,2441.16015625,45937.359375,2441.16015625,46687.765625,2441.16015625,47380.265625,2441.16015625,48016.75,2441.16015625,48682.4179688,2441.16015625,49336.09375,ADM3,283,283,BOL,BOL-ADM3-33444609B66013257,Puerto Villarroel,ADM3
284,363.589996338,6089.63476562,363.589996338,6097.78417969,363.589996338,6111.60107422,363.589996338,6091.3828125,363.589996338,6033.08740234,363.589996338,6093.45117188,363.589996338,6041.79003906,363.589996338,6023.93554688,363.589996338,6042.74755859,363.589996338,6043.04443359,363.589996338,6087.95458984,363.589996338,5977.56884766,363.589996338,5988.26220703,363.589996338,5964.44824219,363.589996338,5960.61132812,363.589996338,5975.20898438,363.589996338,5974.06835938,363.589996338,5972.00292969,363.589996338,5978.69970703,363.589996338,5978.52636719,363.589996338,5978.02685547,ADM3,284,284,BOL,BOL-ADM3-33444609B84075203,Colpa Bélgica,ADM3
285,16626.2402344,inf,16624.5703125,15468.1289062,16624.5703125,16139.7167969,16624.5703125,15817.0048828,16624.5703125,17009.8417969,16624.5703125,16520.6738281,16624.5703125,17354.9121094,16624.5703125,18214.7695312,16624.5703125,17775.5253906,16624.5703125,18686.7207031,16624.5703125,19151.4882812,16624.5703125,19667.7304688,16624.5703125,20176.6171875,16624.5703125,20558.3769531,16624.5703125,21046.8945312,16624.5703125,21551.2988281,16624.5703125,22080.7382812,16624.5703125,22659.2441406,16624.5703125,23190.0078125,16624.5703125,23761.171875,16624.5703125,24337.09375,ADM3,285,285,BOL,BOL-ADM3-33444609B58337466,Puerto Suarez,ADM3
286,13194.109375,4725.57177734,13194.109375,4823.2734375,13194.109375,5052.29443359,13194.109375,4941.0078125,13194.109375,5299.84716797,13194.109375,5178.60693359,13194.109375,5437.31982422,13194.109375,5705.30371094,13194.109375,5564.51123047,13194.109375,5833.90039062,13194.109375,5962.49267578,13194.109375,6126.80175781,13194.109375,6278.32421875,13194.109375,6444.70166016,13194.109375,6591.50585938,13194.109375,6763.2890625,13194.109375,6903.47753906,13194.109375,7063.17382812,13194.109375,7236.38867188,13194.109375,7408.41259766,13194.109375,7587.80566406,ADM3,286,286,BOL,BOL-ADM3-33444609B52930702,El Carmen Rivero Tórrez,ADM3
287,8880.70996094,15089.8691406,8880.70996094,15160.1962891,8880.70996094,15224.8583984,8880.70996094,15202.1738281,8880.70996094,15264.8720703,8880.70996094,15253.2578125,8880.70996094,15316.8681641,8880.70996094,15386.8769531,8880.70996094,15354.9863281,8880.70996094,15409.9589844,8880.70996094,15467.1259766,8880.70996094,15497.6650391,8880.70996094,15548.5566406,8880.70996094,15577.5917969,8880.70996094,15603.2597656,8880.70996094,15641.7011719,8880.70996094,15679.8876953,8880.70996094,15724.0800781,8880.70996094,15779.4912109,8880.70996094,15820.2050781,8880.70996094,15860.6103516,ADM3,287,287,BOL,BOL-ADM3-33444609B32568642,Roboré,ADM3
288,33230.9109337,inf,33071.0124962,13123.9763287,33071.0124962,13376.1676202,33071.0124962,13247.1054628,33071.0124962,13651.7642999,33071.0124962,13512.9210523,33071.0124962,13768.6354449,33071.0124962,14001.0521634,33071.0124962,13911.6193833,33071.0124962,14134.7001832,33071.0124962,14247.3424839,33071.0124962,14398.9752377,33071.0124962,14539.7489368,33071.0124962,14692.3760505,33071.0124962,14836.000621,33071.0124962,14951.4986075,33071.0124962,15123.9017026,33071.0124962,15252.9555953,33071.0124962,15393.961264,33071.0124962,15533.1066139,33071.0124962,15678.5146407,ADM3,288,288,BOL,BOL-ADM3-33444609B83253902,San Matías,ADM3
289,87811.1582031,24076.8499756,87811.1582031,24723.5450439,87811.1582031,25901.0003662,87811.1582031,25300.0198364,87811.1582031,27285.0109253,87811.1582031,26557.6090088,87811.1582031,27889.6513672,87811.1582031,29329.3087158,87811.1582031,28563.7912598,87811.1582031,30101.0266724,87811.1582031,30839.4116821,87811.1582031,31775.1086426,87811.1582031,32450.5981445,87811.1582031,33285.817627,87811.1582031,34123.3681641,87811.1582031,34963.4541016,87811.1582031,35937.4847412,87811.1582031,36853.9025879,87811.1582031,37783.3094482,87811.1582031,38728.3392334,87811.1582031,39697.909668,ADM3,289,289,BOL,BOL-ADM3-33444609B85273692,Charagua,ADM3
290,23466.5605469,15783.2441406,23466.5605469,16592.3652344,23466.5605469,18362.5546875,23466.5605469,17459.2089844,23466.5605469,20304.0175781,23466.5605469,19309.140625,23466.5605469,21354.0527344,23466.5605469,23613.0390625,23466.5605469,22454.859375,23466.5605469,24835.9902344,23466.5605469,26124.6269531,23466.5605469,27462.7324219,23466.5605469,28866.6503906,23466.5605469,30348.4335938,23466.5605469,31916.1835938,23466.5605469,33558.5976562,23466.5605469,35305.8671875,23466.5605469,37131.1054688,23466.5605469,39050.6171875,23466.5605469,41065.0117188,23466.5605469,43187.7382812,ADM3,290,290,BOL,BOL-ADM3-33444609B21156081,San José,ADM3
291,11889.6503906,4911.7421875,11889.6503906,5011.43652344,11889.6503906,5200.36962891,11889.6503906,5103.63037109,11889.6503906,5394.046875,11889.6503906,5296.14794922,11889.6503906,5492.796875,11889.6503906,5703.13623047,11889.6503906,5597.86914062,11889.6503906,5810.18457031,11889.6503906,5917.89453125,11889.6503906,6037.28515625,11889.6503906,6152.43603516,11889.6503906,6278.13867188,11889.6503906,6397.05566406,11889.6503906,6536.68310547,11889.6503906,6640.85253906,11889.6503906,6759.57861328,11889.6503906,6886.66357422,11889.6503906,7017.53271484,11889.6503906,7148.57568359,ADM3,291,291,BOL,BOL-ADM3-33444609B61104849,San Rafael,ADM3
292,1848.51000977,27218.4726562,1848.51000977,26979.8125,1848.51000977,26263.6972656,1848.51000977,26627.5585938,1848.51000977,25695.5429688,1848.51000977,25936.953125,1848.51000977,25343.5664062,1848.51000977,24776.7460938,1848.51000977,25047.8203125,1848.51000977,24496.4824219,1848.51000977,24181.6308594,1848.51000977,23976.9433594,1848.51000977,23837.9609375,1848.51000977,23501.21875,1848.51000977,23160.953125,1848.51000977,22795.5898438,1848.51000977,22636.9765625,1848.51000977,22478.9648438,1848.51000977,22194.2675781,1848.51000977,21962.0703125,1848.51000977,21709.1953125,ADM3,292,292,BOL,BOL-ADM3-33444609B74694029,Ayopaya,ADM3
293,59875.0805054,inf,59809.9503784,41443.7235565,59809.9503784,43158.9704742,59809.9503784,42303.411026,59809.9503784,45202.2209778,59809.9503784,44102.8970947,59809.9503784,45992.4454346,59809.9503784,47825.8539276,59809.9503784,46721.1863556,59809.9503784,48494.5684052,59809.9503784,49459.2216949,59809.9503784,50934.5321808,59809.9503784,52264.5226746,59809.9503784,53240.239975,59809.9503784,54378.886261,59809.9503784,55612.8408203,59809.9503784,56810.0019226,59809.9503784,58065.7012939,59809.9503784,59330.7897949,59809.9503784,60586.2279816,59809.9503784,61835.1098022,ADM3,293,293,BOL,BOL-ADM3-33444609B38230040,San Ignacio,ADM3
